AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,1/24/2017,08:54:00 AM,SO17-24912,BAT,BATTERY,1900 Block of E LAKE RD,PINELLAS SO,34685
Largo PD,1/20/2017,11:00:00 AM,17000704,0300,ROBBERY-UNARMED,14000 Block of S BELCHER RD,LARGO,33771
Largo PD,1/29/2017,05:00:00 PM,17001010,0640,THEFT-PETIT,7300 Block of AMHURST LN,CLEARWATER,33756
Clearwater PD,1/21/2017,02:00:00 AM,CW17-10344,BRGC,BURGLARY-VEHICLE,200 Block of S ORION AVE,CLEARWATER,33765
Sheriff,1/16/2017,08:30:00 PM,SO17-16616,BRGC,BURGLARY-VEHICLE,1400 Block of SANTA ANNA DR,DUNEDIN,34698
Sheriff,1/18/2017,09:33:00 PM,SO17-19131,GTA,STOLEN VEHICLE,5200 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,1/29/2017,07:00:00 PM,SO17-30591,BRGC,BURGLARY-VEHICLE,1800 Block of ARBOR DR S,PINELLAS SO,34683
Sheriff,1/15/2017,06:00:00 PM,SO17-15903,BAT,BATTERY,1300 Block of S KEENE RD,PINELLAS SO,33756
Pinellas Park PD,1/25/2017,05:00:00 PM,201700007951,06A,THEFT-GRAND,5900 Block of 70TH AVE,PINELLAS PARK,null
Largo PD,1/29/2017,03:40:00 PM,17001020,0630,THEFT-SHOPLIFTING,1400 Block of N MISSOURI AVE,LARGO,33771
Gulfport PD,1/29/2017,10:00:00 PM,GP17-2370,BRGC,BURGLARY-VEHICLE,1700 Block of 53RD ST S,GULFPORT,33707
Largo PD,1/29/2017,03:30:00 AM,17001006,0680,THEFT-PETIT,1200 Block of N MISSOURI AVE,LARGO,33770
Clearwater PD,1/29/2017,06:50:00 PM,CW17-14159,BRGC,BURGLARY-VEHICLE,1400 Block of PARKWOOD ST,CLEARWATER,33755
Sheriff,1/29/2017,10:00:00 PM,SO17-30681,BRGC,BURGLARY-VEHICLE,100 Block of OLD OAK CIR,PINELLAS SO,34683
Sheriff,1/21/2017,09:00:00 PM,SO17-21435,SBR,BATTERY-SEXUAL,10100 Block of SAILWINDS BLVD N,PINELLAS SO,33773
