AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,2/20/2023,01:28:00AM,CW23-27394,PTS,THEFT-SHOPLIFTING,800 Block of S MISSOURI AVE ,CLEARWATER,33756
Sheriff,2/20/2023,12:00:00AM,SO23-57321,PT,THEFT-PETIT,500 Block of HADLEY DR ,PINELLAS SO,34683
Clearwater PD,2/20/2023,09:15:00PM,CW23-27922,PTS,THEFT-SHOPLIFTING,3100 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,2/19/2023,08:30:00AM,SO23-56625,MPA,MISSING PERSON,9000 Block of 86TH AVE N ,SEMINOLE,33777
Sheriff,2/27/2023,07:03:00AM,SO23-65435,CM,VANDAL/CRIM MISCH,PARK BLVD N & 84TH LN N,PINELLAS SO,33777
Sheriff,2/24/2023,09:00:00PM,SO23-62576,BRGC,BURGLARY-VEHICLE,1000 Block of MICHIGAN DR E ,DUNEDIN,34698
Sheriff,2/27/2023,10:14:00AM,PS23-959,ARS,ARSON,3900 Block of 22ND AVE S ,ST PETERSBURG,33711
Gulfport PD,2/20/2023,03:41:00AM,GP23-2480,MPJU,MISSING PERSON,5800 Block of TANGERINE AVE S ,GULFPORT,33707
Sheriff,2/16/2023,08:30:00AM,SO23-52919,BRC,BURGLARY-RESIDENCE,4200 Block of COVE DR ,PINELLAS SO,34685
Sheriff,2/20/2023,08:00:00PM,SO23-56750,PT,THEFT-PETIT,14800 Block of 49TH ST N ,PINELLAS SO,33762
Clearwater PD,2/20/2023,01:41:00PM,CW23-27651,TAWN,TRESPASS,500 Block of PARK ST ,CLEARWATER,33756
Sheriff,2/26/2023,11:25:00PM,SO23-65230,BRGS,BURGLARY-STRUCTURE,5100 Block of ULMERTON RD ,PINELLAS SO,33760
Sheriff,2/25/2023,10:30:00AM,SO23-63576,BRGB,BURGLARY-BUSINESS,100 Block of 7TH AVE S ,SAFETY HARBOR,34695
Clearwater PD,2/26/2023,12:00:00AM,CW23-30905,PT,THEFT-PETIT,2400 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Treasure Island PD,2/20/2023,12:00:00AM,TI23-4302,PT,THEFT-PETIT,11300 Block of GULF BLVD ,TREASURE ISLAND,33706
Clearwater PD,2/20/2023,04:30:00PM,CW23-27812,PTS,THEFT-SHOPLIFTING,2400 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Clearwater PD,2/20/2023,08:10:00AM,CW23-27501,TAWN,TRESPASS,1800 Block of N HIGHLAND AVE ,CLEARWATER,33755
Sheriff,2/21/2023,09:30:00AM,SO23-58807,GT,THEFT-GRAND,1800 Block of TAMPA RD ,PINELLAS SO,34683
Sheriff,2/21/2023,04:30:00PM,SO23-58587,GT,THEFT-GRAND,1300 Block of SUNSET POINT RD ,PINELLAS SO,33755
Sheriff,2/20/2023,07:10:00PM,SO23-57758,BRGR,BURGLARY-RESIDENCE,5000 Block of SEMINOLE BLVD ,PINELLAS SO,33708
Sheriff,2/21/2023,12:16:00PM,SO23-58494,GT,THEFT-GRAND,5000 Block of 34TH ST N ,PINELLAS SO,33714
Sheriff,2/21/2023,08:45:00AM,SO23-58810,GT,THEFT-GRAND,1800 Block of TAMPA RD ,PINELLAS SO,34683
Sheriff,2/20/2023,01:03:00PM,SO23-57326,PT,THEFT-PETIT,500 Block of GULF BLVD ,BELLEAIR SHORE,33786
Clearwater PD,2/20/2023,02:55:00PM,CW23-27728,GTS,THEFT-SHOPLIFTING,2600 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,2/15/2023,08:30:00AM,PS23-741,AB,BATTERY-AGGRAVATED,4900 Block of 28TH ST N ,PINELLAS SO,33714
Clearwater PD,2/27/2023,05:46:00PM,CW23-31636,PTS,THEFT-SHOPLIFTING,23600 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Sheriff,2/20/2023,12:00:00AM,SO23-56890,BRGC,BURGLARY-VEHICLE,12400 Block of STARKEY RD ,PINELLAS SO,33773
Sheriff,2/20/2023,12:52:00PM,SO23-57320,LSAP,TRAFFIC ACCIDENT,6800 Block of PARK BLVD N ,PINELLAS PARK,33781
Sheriff,2/19/2023,12:00:00AM,SO23-56135,PT,THEFT-PETIT,2100 Block of CHAPARRAL WAY ,PINELLAS SO,34698
Sheriff,2/20/2023,11:30:00AM,SO23-57715,PT,THEFT-PETIT,10800 Block of STARKEY RD ,PINELLAS SO,33777
Sheriff,2/20/2023,10:09:00AM,SO23-57130,TAWN,TRESPASS,13200 Block of 49TH ST N ,PINELLAS PARK,33762
Clearwater PD,2/26/2023,12:40:00AM,CW23-30641,LSAI,TRAFFIC ACCIDENT,N FRONTAGE RD,CLEARWATER,
Sheriff,2/20/2023,10:00:00PM,SO23-57957,BRGC,BURGLARY-VEHICLE,2800 Block of W BAY DR ,BELLEAIR BLUFFS,33770
Clearwater PD,2/21/2023,09:50:00PM,CW23-28477,BAT,BATTERY,300 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Sheriff,2/21/2023,02:35:00PM,SO23-58662,TUCS,THEFT-PETIT,FOREST LAKES E OF COMMERCE & FOREST LAKE,OLDSMAR,
Sheriff,2/20/2023,10:00:00PM,SO23-57143,ROBA,ROBBERY-ARMED,5200 Block of 64TH CIR E ,PINELLAS SO,33709
Sheriff,2/25/2023,12:30:00AM,SO23-63444,PT,THEFT-PETIT,CROSSWINDS DR & GULFWINDS DR W,PINELLAS SO,34683
Sheriff,2/21/2023,06:00:00PM,SO23-58623,BRGC,BURGLARY-VEHICLE,8100 Block of TERRACE GARDEN DR N ,PINELLAS SO,33709
Gulfport PD,2/20/2023,10:00:00PM,GP23-2489,BRGC,BURGLARY-VEHICLE,1600 Block of HULL ST S ,GULFPORT,33707
Kenneth City PD,2/27/2023,05:21:00PM,KC23-6807,LSAP,TRAFFIC ACCIDENT,66TH ST N & 46TH AVE N,KENNETH CITY,33709
Sheriff,2/26/2023,12:00:00PM,SO23-64857,TFP6,THEFT-PETIT,13700 Block of OAK FOREST BLVD N ,PINELLAS SO,33776
Sheriff,2/23/2023,06:09:00AM,SO23-60699,B65,BATTERY ,1900 Block of FISH HATCHERY CT ,PINELLAS SO,34684
Clearwater PD,2/16/2023,09:00:00PM,CW23-25757,CM,VANDAL/CRIM MISCH,3000 Block of STATE ROAD 590 ,CLEARWATER,33759
Sheriff,2/16/2023,05:30:00PM,SO23-53286,PT,THEFT-PETIT,10800 Block of STARKEY RD ,PINELLAS SO,33777
Clearwater PD,2/16/2023,04:21:00PM,CW23-25625,CM,VANDAL/CRIM MISCH,600 Block of FAIRWOOD FOREST DR ,CLEARWATER,33759
