AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,7/9/2021,11:50:00AM,CW21-84946,GTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Sheriff,7/14/2021,12:50:00PM,SO21-193236,GT,THEFT-GRAND,5000 Block of TAMPA RD ,OLDSMAR,34677
Sheriff,7/14/2021,07:41:00PM,SO21-193553,PTS,THEFT-SHOPLIFTING,2100 Block of MAIN ST ,DUNEDIN,34698
Sheriff,7/10/2021,12:00:00AM,SO21-189322,BAT,BATTERY,10200 Block of BAY PINES BLVD ,SEMINOLE,33708
Sheriff,7/14/2021,03:30:00PM,SO21-193095,SBR,BATTERY-SEXUAL,14400 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,7/10/2021,12:00:00AM,SO21-189236,BAT,BATTERY,3600 Block of HOSPITALITY LN ,PINELLAS SO,33762
Sheriff,7/9/2021,12:00:00AM,SO21-188708,GTF,THEFT-GRAND,12500 Block of ULMERTON RD ,PINELLAS SO,33774
Clearwater PD,7/10/2021,02:30:00PM,CW21-85330,MPJU,MISSING PERSON,400 Block of VINE AVE ,CLEARWATER,33755
Sheriff,7/10/2021,01:00:00AM,SO21-189247,BRGC,BURGLARY-VEHICLE,3800 Block of LANCASTER CT ,PINELLAS SO,34685
Sheriff,7/10/2021,06:00:00PM,SO21-189348,BRGC,BURGLARY-VEHICLE,2400 Block of ORANGEPOINTE AVE ,PINELLAS SO,34683
Sheriff,7/10/2021,10:00:00AM,SO21-189163,GTA,STOLEN VEHICLE,37300 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Sheriff,7/10/2021,10:30:00PM,SO21-188922,AB,BATTERY-AGGRAVATED,300 Block of WESTWINDS DR ,PINELLAS SO,34683
Sheriff,7/10/2021,08:00:00PM,SO21-189184,BRGC,BURGLARY-VEHICLE,3800 Block of LANCASTER CT ,PINELLAS SO,34685
Sheriff,7/11/2021,09:00:00AM,SO21-189977,PT,THEFT-PETIT,3900 Block of W BAY DR ,BELLEAIR BLUFFS,33770
