AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,1/31/2022,02:45:00PM,CW22-14702,B65,BATTERY ,COURT ST & S MYRTLE AVE,CLEARWATER,33756
Clearwater PD,2/4/2022,04:43:00PM,CW22-16938,BAT,BATTERY,1800 Block of N FT HARRISON AVE ,CLEARWATER,33755
Sheriff,2/3/2022,12:00:00AM,SO22-36467,GTTB,THEFT-GRAND,10600 Block of 101ST AVE N ,PINELLAS SO,33772
Tarpon Springs PD,2/5/2022,09:25:00PM,TS22-3204,RSS,ROBBERY-UNARMED,43300 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Clearwater PD,2/6/2022,09:25:00AM,CW22-17610,BAT,BATTERY,1500 Block of TIOGA AVE ,CLEARWATER,33756
Sheriff,2/6/2022,01:00:00AM,SO22-38886,BRGC,BURGLARY-VEHICLE,5700 Block of LOWN ST N ,PINELLAS SO,33714
Clearwater PD,2/5/2022,04:39:00AM,CW22-17211,BRGR,BURGLARY-RESIDENCE,1100 Block of HOLT AVE ,CLEARWATER,33755
Clearwater PD,2/5/2022,02:00:00AM,CW22-17143,BRGC,BURGLARY-VEHICLE,0 Block of N BELCHER RD ,CLEARWATER,33765
Sheriff,2/6/2022,01:00:00AM,SO22-38878,BRGC,BURGLARY-VEHICLE,4700 Block of 57TH TER N ,PINELLAS SO,33714
Clearwater PD,1/31/2022,06:00:00PM,CW22-14607,BRGB,BURGLARY-BUSINESS,500 Block of S HERCULES AVE ,CLEARWATER,33764
Sheriff,2/6/2022,11:47:00PM,SO22-39832,ROBH,ROBBERY-HOME INVADE,3200 Block of 64TH AVE N ,PINELLAS SO,33702
Sheriff,2/6/2022,03:41:00PM,SO22-39496,GT,THEFT-GRAND,1400 Block of POINCIANA DR ,PINELLAS SO,33764
Clearwater PD,2/6/2022,07:50:00AM,PS22-605,BOSP,BATTERY,1800 Block of N BETTY LN ,CLEARWATER,33755
Gulfport PD,2/7/2022,12:00:00PM,GP22-2195,BRGC,BURGLARY-VEHICLE,1300 Block of 55TH ST S ,GULFPORT,33707
Clearwater PD,2/7/2022,03:47:00PM,CW22-18261,BAT,BATTERY,3200 Block of COURTNEY CAMPBELL CSWY ,CLEARWATER,33759
Sheriff,2/6/2022,12:00:00AM,SO22-39698,BRGR,BURGLARY-RESIDENCE,12100 Block of 117TH ST N ,PINELLAS SO,33778
Sheriff,2/7/2022,11:59:00AM,SO22-40219,BCC,BURGLARY-BUSINESS,31100 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Clearwater PD,2/3/2022,Unknown,CW22-16549,LSAP,TRAFFIC ACCIDENT,2600 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Tarpon Springs PD,2/3/2022,08:17:00PM,TS22-2995,TSC,TRESPASS,200 Block of E TARPON AVE ,TARPON SPRINGS,34689
Indian Shores PD,2/6/2022,02:00:00PM,IS22-1374,BRGC,BURGLARY-VEHICLE,19700 Block of GULF BLVD ,INDIAN SHORES,33785
Sheriff,2/6/2022,08:08:00PM,SO22-39129,BBD,BATTERY ,14400 Block of 49TH ST N ,PINELLAS SO,33762
