AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,5/9/2021,03:23:00PM,CW21-57811,BAT,BATTERY,600 Block of COURT ST ,CLEARWATER,33756
Clearwater PD,5/9/2021,06:17:00PM,CW21-57858,MPJU,MISSING PERSON,1300 Block of SPRINGDALE ST ,CLEARWATER,33755
Clearwater PD,5/9/2021,11:00:00PM,CW21-57559,MPJU,MISSING PERSON,100 Block of N FERNWOOD AVE ,CLEARWATER,33765
Clearwater PD,5/4/2021,06:40:00AM,CW21-55310,BAT,BATTERY,1200 Block of CLEVELAND ST ,CLEARWATER,33755
Sheriff,5/2/2021,02:55:00AM,SO21-116709,BRGC,BURGLARY-VEHICLE,1200 Block of MORTOLA DR ,PINELLAS SO,33702
Sheriff,5/2/2021,04:45:00PM,SO21-116933,GTA,STOLEN VEHICLE,7900 Block of PARK BLVD N ,PINELLAS SO,33781
Clearwater PD,5/2/2021,03:57:00PM,CW21-54617,PTS,THEFT-SHOPLIFTING,23100 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Sheriff,5/1/2021,06:31:00PM,SO21-116275,BAT,BATTERY,1000 Block of S BAYSHORE BLVD ,SAFETY HARBOR,34695
Sheriff,5/9/2021,01:00:00PM,SO21-124354,MPJU,MISSING PERSON,4500 Block of 67TH ST N ,PINELLAS SO,33709
Clearwater PD,5/9/2021,09:00:00PM,CW21-57860,BAT,BATTERY,1300 Block of YOUNG AVE ,CLEARWATER,33756
Clearwater PD,5/3/2021,03:28:00PM,CW21-54960,GTTB,THEFT-GRAND,1400 Block of GULF TO BAY BLVD ,CLEARWATER,33755
Clearwater PD,5/10/2021,08:00:00PM,CW21-58099,GTA,STOLEN VEHICLE,18600 Block of US HIGHWAY 19 N ,CLEARWATER,33764
Tarpon Springs PD,5/6/2021,07:58:00PM,TS21-12566,PT,THEFT-PETIT,100 Block of W LIME ST ,TARPON SPRINGS,34689
Sheriff,5/8/2021,06:00:00PM,SO21-123278,BRGC,BURGLARY-VEHICLE,3400 Block of E LAKE RD ,PINELLAS SO,34685
Sheriff,5/9/2021,02:55:00AM,SO21-123879,TAWN,TRESPASS,16400 Block of US HIGHWAY 19 N ,PINELLAS SO,33764
Sheriff,5/5/2021,07:15:00PM,SO21-120211,BAT,BATTERY,1400 Block of MLK ST N ,SAFETY HARBOR,34695
Treasure Island PD,5/8/2021,01:50:00PM,TI21-10276,LSAP,TRAFFIC ACCIDENT,112TH AVE & GULF BLVD,TREASURE ISLAND,33706
Treasure Island PD,5/8/2021,08:44:00AM,TI21-10266,TAWN,TRESPASS,10400 Block of BLK OF TI BOARDWALK ,TREASURE ISLAND,33706
Tarpon Springs PD,5/2/2021,03:00:00PM,TS21-12185,GT,THEFT-GRAND,600 Block of E KLOSTERMAN RD ,TARPON SPRINGS,34684
Sheriff,5/7/2021,10:13:00PM,SO21-122832,A,ASSAULT,12000 Block of 117TH ST N ,PINELLAS SO,33778
Sheriff,5/6/2021,07:24:00PM,SO21-121673,LSWU,TRAFFIC ACCIDENT,900 Block of HUNTLEY AVE ,DUNEDIN,34698
Clearwater PD,5/7/2021,10:30:00PM,CW21-57042,TAWN,TRESPASS,600 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Clearwater PD,5/5/2021,04:42:00PM,CW21-55968,PT,THEFT-PETIT,1400 Block of S MARTIN LUTHER KING JR ,CLEARWATER,33756
Sheriff,5/6/2021,01:28:00PM,SO21-121263,SBR,BATTERY-SEXUAL,PINELLAS COUNTY JAIL,PINELLAS SO,33760
Clearwater PD,5/8/2021,06:00:00AM,CW21-57158,B65,BATTERY ,1000 Block of FORT HARRISON AVE ,CLEARWATER,
Sheriff,5/7/2021,11:51:00AM,SO21-122339,LSAP,TRAFFIC ACCIDENT,7700 Block of STARKEY RD ,SEMINOLE,33777
Clearwater PD,5/7/2021,11:40:00PM,CW21-57068,BAT,BATTERY,2300 Block of NASH ST ,CLEARWATER,33765
