AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,1/7/2019,09:07:00 AM,SO19-7625,GTS,THEFT-SHOPLIFTING,10200 Block of BAY PINES BLVD,SEMINOLE,33708
Clearwater PD,1/1/2019,09:16:00 AM,CW19-822,PTS,THEFT-SHOPLIFTING,23100 Block of US HIGHWAY 19 N,CLEARWATER,33765
Sheriff,1/6/2019,09:57:00 AM,SO19-6400,TUCS,THEFT-PETIT,6200 Block of 30TH ST N,PINELLAS SO,33702
Sheriff,1/13/2019,09:00:00 AM,SO19-13956,MPA,MISSING PERSON,5200 Block of 64TH CIR E,PINELLAS SO,33709
Clearwater PD,1/13/2019,12:00:00 AM,CW19-7029,GTR,THEFT-GRAND,1100 Block of GULF BLVD,CLEARWATER,33767
Sheriff,1/2/2019,12:00:00 AM,SO19-2510,PT,THEFT-PETIT,9500 Block of JOEL DR,PINELLAS SO,33777
Sheriff,1/3/2019,08:00:00 AM,SO19-3863,GT,THEFT-GRAND,2700 Block of 50TH AVE N,PINELLAS SO,33714
Clearwater PD,1/8/2019,04:00:00 PM,CW19-4766,GT,THEFT-GRAND,500 Block of PARK ST,CLEARWATER,33756
Sheriff,1/6/2019,01:00:00 PM,SO19-6646,TO,TRESPASS,15600 Block of WESTMINISTER AVE,PINELLAS SO,33760
Treasure Island PD,1/4/2019,12:35:00 PM,TI19-269,TAWN,TRESPASS,10800 Block of GULF BLVD,TREASURE ISLAND,33706
Sheriff,1/7/2019,03:00:00 AM,SO19-7468,GTA,STOLEN VEHICLE,12200 Block of SEMINOLE BLVD,PINELLAS SO,33778
Sheriff,1/1/2019,08:30:00 PM,SO19-1589,BRGR,BURGLARY-RESIDENCE,2700 Block of 52ND AVE N,PINELLAS SO,33711
Sheriff,12/31/2018,07:00:00 AM,SO19-467,PT,THEFT-PETIT,4900 Block of 34TH ST N,PINELLAS SO,33714
Sheriff,12/31/2018,09:48:00 PM,SO19-838,BAT,BATTERY,2600 Block of WOODRING DR,PINELLAS SO,33759
Pinellas Park PD,1/1/2019,01:18:00 AM,201900000345,08G,BATTERY,6800 Block of HAINES RD,PINELLAS PARK,null
Sheriff,1/4/2019,07:27:00 AM,SO19-4422,BRGC,BURGLARY-VEHICLE,9200 Block of 92ND AVE N,PINELLAS SO,33777
Sheriff,1/10/2019,09:30:00 PM,SO19-11011,BAT,BATTERY,500 Block of DOUGLAS AVE,DUNEDIN,34698
Clearwater PD,1/2/2019,08:00:00 PM,CW19-1572,PT,THEFT-PETIT,400 Block of N SATURN AVE,CLEARWATER,33755
Largo PD,1/8/2019,06:47:00 PM,19000301,2670,TRESPASS,null,LARGO,33770
Largo PD,1/7/2019,01:55:00 PM,19000252,0630,THEFT-SHOPLIFTING,null,CLEARWATER,33760
Largo PD,1/3/2019,11:00:00 AM,19000098,0680,THEFT-PETIT,null,LARGO,33770
Largo PD,1/10/2019,06:05:00 AM,19000342,0640,THEFT-PETIT,null,CLEARWATER,33765
