AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,4/26/2023,06:00:00PM,SO23-134857,MPJU,MISSING PERSON,9300 Block of 98TH ST N ,PINELLAS SO,33777
Clearwater PD,4/16/2023,12:00:00AM,CW23-57272,MPJU,MISSING PERSON,1700 Block of W MANOR AVE ,CLEARWATER,33765
Sheriff,4/27/2023,10:25:00AM,SO23-135303,PT,THEFT-PETIT,2500 Block of BAY BLVD ,INDIAN ROCKS BEACH,33785
Tarpon Springs PD,4/15/2023,05:00:00PM,TS23-9834,GTF,THEFT-GRAND,300 Block of E BOYER ST ,TARPON SPRINGS,34689
Sheriff,4/15/2023,12:00:00AM,SO23-121265,PT,THEFT-PETIT,600 Block of TOM STUART CSWY ,MADEIRA BEACH,33708
Sheriff,4/21/2023,01:23:00AM,SO23-127903,AL,ALARM,4700 Block of 48TH AVE N ,PINELLAS SO,33714
Kenneth City PD,4/21/2023,02:15:00AM,KC23-12744,BAT,BATTERY,4200 Block of 66TH ST N ,KENNETH CITY,33709
Treasure Island PD,4/21/2023,12:00:00AM,TI23-9757,LSWU,TRAFFIC ACCIDENT,10100 Block of GULF BLVD ,TREASURE ISLAND,33706
Clearwater PD,4/21/2023,11:00:00PM,CW23-60228,CM,VANDAL/CRIM MISCH,600 Block of ELDRIDGE ST ,CLEARWATER,33755
Sheriff,4/22/2023,07:33:00PM,SO23-129671,BAT,BATTERY,28500 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Clearwater PD,4/26/2023,06:14:00PM,CW23-62512,SBR,BATTERY-SEXUAL,1900 Block of HARDING ST ,CLEARWATER,33765
Sheriff,4/25/2023,11:00:00PM,SO23-133276,CM,VANDAL/CRIM MISCH,2400 Block of ECUADORIAN WAY ,PINELLAS SO,33763
Sheriff,4/26/2023,10:39:00AM,SO23-134173,BCC,BURGLARY-BUSINESS,4300 Block of 28TH ST N ,ST PETERSBURG,33714
Sheriff,4/26/2023,12:00:00AM,SO23-134519,PT,THEFT-PETIT,10400 Block of GANDY BLVD ,ST PETERSBURG,33702
Sheriff,4/21/2023,09:55:00PM,SO23-128801,CM,VANDAL/CRIM MISCH,3600 Block of 54TH AVE N ,PINELLAS SO,33714
Sheriff,4/22/2023,02:30:00PM,SO23-129145,CM,VANDAL/CRIM MISCH,35100 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Kenneth City PD,4/22/2023,06:00:00PM,KC23-12820,BRGB,BURGLARY-BUSINESS,5900 Block of 54TH AVE N ,KENNETH CITY,33709
Sheriff,4/22/2023,02:16:00AM,SO23-128995,TAWN,TRESPASS,500 Block of DOUGLAS AVE ,DUNEDIN,34698
Sheriff,4/22/2023,12:26:00PM,SO23-129014,PTS,THEFT-SHOPLIFTING,2100 Block of MAIN ST ,DUNEDIN,34698
