AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,7/31/2018,01:00:00 PM,SO18-240478,BRGR,BURGLARY-RESIDENCE,2200 Block of LARK CIR E,PINELLAS SO,34684
Largo PD,8/12/2018,03:10:00 AM,18008442,0810,ASSAULT,700 Block of 7TH AVE SW,LARGO,33770
Pinellas Park PD,8/1/2018,07:00:00 AM,201800061405,06A,THEFT-GRAND,9700 Block of 58TH ST,PINELLAS PARK,null
Clearwater PD,8/12/2018,05:30:00 PM,CW18-119515,PTS,THEFT-SHOPLIFTING,2100 Block of GULF TO BAY BLVD,CLEARWATER,33765
Largo PD,8/5/2018,04:15:00 AM,18008173,0810,ASSAULT,400 Block of WOODROW AVE NW,LARGO,33771
Sheriff,8/10/2018,08:21:00 PM,SO18-253053,B65,BATTERY ,8800 Block of MAGNOLIA PL,PINELLAS SO,33777
Sheriff,8/10/2018,12:00:00 PM,SO18-253027,BRC,BURGLARY-RESIDENCE,3100 Block of PHLOX DR,PINELLAS SO,34684
Treasure Island PD,7/31/2018,12:00:00 AM,TI18-13439,GTTC,THEFT-GRAND,11700 Block of GULF BLVD,TREASURE ISLAND,33706
Treasure Island PD,8/14/2018,02:45:00 AM,TI18-14215,BAT,BATTERY,108TH AVE & GULF BLVD,TREASURE ISLAND,33706
Largo PD,8/10/2018,09:42:00 PM,18008399,0810,ASSAULT,2600 Block of ROOSEVELT BLVD,CLEARWATER,33760
Pinellas Park PD,8/8/2018,09:00:00 AM,201800063534,06B,THEFT-PETIT,9400 Block of 50TH WAY,PINELLAS PARK,null
Clearwater PD,8/9/2018,07:02:00 PM,CW18-118067,GTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Clearwater PD,8/2/2018,12:00:00 PM,CW18-113955,GT,THEFT-GRAND,500 Block of PARK ST,CLEARWATER,33756
Pinellas Park PD,8/11/2018,09:45:00 PM,201800064390,05C,BURGLARY-VEHICLE,5700 Block of 91ST AVE,PINELLAS PARK,null
Sheriff,8/5/2018,12:01:00 AM,SO18-246286,BRGC,BURGLARY-VEHICLE,11600 Block of 81ST PL N,PINELLAS SO,33772
