AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,4/17/2017,09:17:00 PM,SO17-118573,BBD,BATTERY ,14400 Block of 49TH ST N,PINELLAS SO,33762
Clearwater PD,4/26/2017,09:40:00 AM,CW17-59914,BAT,BATTERY,1300 Block of BOYLAN AVE,CLEARWATER,33756
Largo PD,4/26/2017,12:05:00 AM,17004223,0690,THEFT-PETIT,6300 Block of ULMERTON RD,CLEARWATER,33771
Largo PD,4/18/2017,07:20:00 AM,17003914,0810,ASSAULT,300 Block of N BELCHER RD,LARGO,33770
Sheriff,4/27/2017,Unknown,SO17-130477,BRGC,BURGLARY-VEHICLE,1500 Block of WINDING WAY E,PINELLAS SO,33764
Pinellas Park PD,4/16/2017,08:00:00 AM,201700029126,06B,THEFT-PETIT,5700 Block of 70TH AVE,PINELLAS PARK,null
Sheriff,4/17/2017,09:25:00 PM,SO17-119391,GTF,THEFT-GRAND,35600 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Sheriff,4/22/2017,06:03:00 AM,SO17-124450,BRGC,BURGLARY-VEHICLE,11600 Block of TRADEWINDS BLVD N,PINELLAS SO,33773
Largo PD,4/25/2017,12:48:00 PM,17004204,0810,ASSAULT,2600 Block of ROOSEVELT BLVD,CLEARWATER,33760
Sheriff,4/16/2017,Unknown,SO17-118114,BAT,BATTERY,2400 Block of PASS A GRILLE WAY,ST PETE BEACH,33706
Sheriff,4/27/2017,02:00:00 AM,SO17-130415,BRGC,BURGLARY-VEHICLE,2100 Block of SEMINOLE BLVD,LARGO,33778
Sheriff,4/27/2017,12:00:00 AM,SO17-130605,BAT,BATTERY,8700 Block of 131ST ST N,PINELLAS SO,33776
Sheriff,4/21/2017,03:11:00 PM,SO17-123800,TAWN,TRESPASS,8800 Block of PARK BLVD N,SEMINOLE,33777
Clearwater PD,4/17/2017,02:30:00 PM,CW17-55414,BRGC,BURGLARY-VEHICLE,1700 Block of ASHTON ABBEY RD,CLEARWATER,33755
Sheriff,4/22/2017,12:09:00 AM,SO17-124272,BAT,BATTERY,1600 Block of PASADENA DR,DUNEDIN,34698
Treasure Island PD,4/16/2017,09:35:00 PM,TI17-6114,PTS,THEFT-SHOPLIFTING,10700 Block of GULF BLVD,TREASURE ISLAND,33706
Sheriff,4/19/2017,02:30:00 PM,SO17-121600,PT,THEFT-PETIT,54TH AVE N & 26TH ST N,PINELLAS SO,33714
Sheriff,4/17/2017,07:47:00 PM,SO17-119268,BRGR,BURGLARY-RESIDENCE,10800 Block of 72ND AVE N,SEMINOLE,33772
Gulfport PD,4/17/2017,09:42:00 AM,GP17-8601,PTS,THEFT-SHOPLIFTING,4900 Block of 17TH AVE S,GULFPORT,33707
Largo PD,4/22/2017,12:00:00 PM,17004087,0680,THEFT-PETIT,1300 Block of PINE AVE NW,LARGO,33770
Clearwater PD,4/28/2017,07:17:00 PM,CW17-61202,GT,THEFT-GRAND,600 Block of S GULFVIEW BLVD,CLEARWATER,33767
Kenneth City PD,4/29/2017,08:00:00 PM,KC17-20801,BRGR,BURGLARY-RESIDENCE,5800 Block of 43RD TERR N,KENNETH CITY,33709
Sheriff,4/19/2017,07:30:00 PM,SO17-120964,GTA,STOLEN VEHICLE,2000 Block of W RIDGE DR,PINELLAS SO,33763
Sheriff,4/25/2017,12:00:00 PM,SO17-128570,BRGC,BURGLARY-VEHICLE,11600 Block of 126TH TERR N,PINELLAS SO,33778
Sheriff,4/28/2017,08:00:00 AM,SO17-131598,PT,THEFT-PETIT,9400 Block of 125TH ST N,SEMINOLE,33772
Kenneth City PD,4/22/2017,01:45:00 AM,KC17-19296,PTTC,THEFT-PETIT,4000 Block of 58TH ST N,KENNETH CITY,33709
Clearwater PD,4/23/2017,12:30:00 PM,CW17-58572,BRGR,BURGLARY-RESIDENCE,2400 Block of SHELLEY ST,CLEARWATER,33765
Clearwater PD,4/16/2017,05:30:00 PM,CW17-54751,GTA,STOLEN VEHICLE,1500 Block of S MYRTLE AVE,CLEARWATER,33756
Largo PD,4/20/2017,11:45:00 PM,17004049,0810,ASSAULT,100 Block of SHIRLEY DR,LARGO,33771
Sheriff,4/27/2017,12:00:00 PM,SO17-130593,PT,THEFT-PETIT,200 Block of SHORE DR,PINELLAS SO,34683
Sheriff,4/23/2017,10:00:00 PM,SO17-125828,PT,THEFT-PETIT,400 Block of WESTWINDS DR,PINELLAS SO,34683
Clearwater PD,4/26/2017,11:29:00 AM,CW17-60010,BRGC,BURGLARY-VEHICLE,2000 Block of DIPLOMAT DR,CLEARWATER,33764
Sheriff,4/25/2017,03:22:00 AM,SO17-128136,BCNE,BURGLARY-VEHICLE,11600 Block of HARBORSIDE CIR N,PINELLAS SO,33773
Clearwater PD,4/29/2017,04:30:00 PM,CW17-61633,PT,THEFT-PETIT,00 Block of CAUSEWAY BLVD,CLEARWATER,33767
Clearwater PD,4/21/2017,11:45:00 AM,CW17-57459,PT,THEFT-PETIT,500 Block of S GULFVIEW BLVD,CLEARWATER,33767
Sheriff,4/27/2017,01:44:00 AM,SO17-130010,AB,BATTERY-AGGRAVATED,8400 Block of BAYOU BOARDWALK,PINELLAS SO,33777
Treasure Island PD,4/16/2017,11:00:00 PM,TI17-6232,BRGC,BURGLARY-VEHICLE,10100 Block of YACHT CLUB DR,TREASURE ISLAND,33706
Clearwater PD,4/27/2017,08:30:00 AM,CW17-60304,GTA,STOLEN VEHICLE,00 Block of S LAKE DR,CLEARWATER,33755
Sheriff,4/19/2017,07:30:00 PM,SO17-120991,BRGC,BURGLARY-VEHICLE,2000 Block of W RIDGE DR,PINELLAS SO,33763
Pinellas Park PD,4/24/2017,08:00:00 PM,201700031452,06B,THEFT-PETIT,7700 Block of 52ND ST,PINELLAS PARK,null
Clearwater PD,4/15/2017,03:00:00 PM,CW17-54294,BRGC,BURGLARY-VEHICLE,1700 Block of LINWOOD CIR,CLEARWATER,33755
Clearwater PD,4/22/2017,08:00:00 PM,CW17-57884,AB,BATTERY-AGGRAVATED,1000 Block of LASALLE ST,CLEARWATER,33755
Largo PD,4/18/2017,09:00:00 PM,17003919,0510,BURGLARY-STRUCTURE,12400 Block of CHICKASAW TRL,LARGO,33774
Largo PD,4/18/2017,11:30:00 AM,17003941,0810,ASSAULT,7500 Block of 142ND AVE N,LARGO,33771
Clearwater PD,4/29/2017,03:36:00 PM,CW17-61564,MPA,MISSING PERSON,600 Block of S HIGHLAND AVE,CLEARWATER,33756
Pinellas Park PD,4/22/2017,11:05:00 AM,201700030847,06B,THEFT-PETIT,6800 Block of 46TH WAY,PINELLAS PARK,null
Clearwater PD,4/23/2017,12:00:00 AM,CW17-58558,GT,THEFT-GRAND,1200 Block of LAKEVIEW RD,CLEARWATER,33756
Sheriff,4/22/2017,01:33:00 AM,SO17-124666,BCNE,BURGLARY-VEHICLE,4100 Block of 29TH ST N,PINELLAS SO,33714
Sheriff,4/20/2017,12:30:00 AM,SO17-122167,BAT,BATTERY,100 Block of 14TH AVE,INDIAN ROCKS BEACH,33785
Treasure Island PD,4/16/2017,04:45:00 AM,TI17-6221,BRGC,BURGLARY-VEHICLE,10100 Block of PARADISE BLVD,TREASURE ISLAND,33706
Sheriff,4/24/2017,10:36:00 PM,SO17-127497,PT,THEFT-PETIT,5200 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,4/22/2017,01:30:00 AM,SO17-124339,BRGC,BURGLARY-VEHICLE,5300 Block of 66TH ST N,PINELLAS SO,33709
Clearwater PD,4/16/2017,04:00:00 PM,CW17-54857,BRGB,BURGLARY-BUSINESS,1600 Block of GULF TO BAY BLVD,CLEARWATER,33755
Sheriff,4/20/2017,02:00:00 PM,SO17-123063,GT,THEFT-GRAND,5000 Block of 67TH WAY N,PINELLAS SO,33709
Sheriff,4/20/2017,11:45:00 AM,SO17-122567,BRGR,BURGLARY-RESIDENCE,15200 Block of VERONA AVE,PINELLAS SO,33760
Clearwater PD,4/28/2017,06:30:00 AM,CW17-60994,BRGR,BURGLARY-RESIDENCE,1100 Block of STEVENSON AVE,CLEARWATER,33755
Sheriff,4/22/2017,04:39:00 PM,SO17-124895,GT,THEFT-GRAND,8100 Block of 49TH AVE N,PINELLAS SO,33709
Sheriff,4/29/2017,08:00:00 PM,SO17-132727,PT,THEFT-PETIT,800 Block of E GATE DR,SAFETY HARBOR,34695
Clearwater PD,4/24/2017,12:30:00 PM,CW17-58862,PT,THEFT-PETIT,700 Block of E DRUID RD,CLEARWATER,33756
Pinellas Park PD,4/20/2017,11:55:00 PM,201700030517,12H,WEAPON,7500 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Sheriff,4/24/2017,04:45:00 AM,SO17-127365,GT,THEFT-GRAND,1100 Block of ORANGE AVE,DUNEDIN,34698
Largo PD,4/29/2017,09:05:00 PM,17004376,0630,THEFT-SHOPLIFTING,900 Block of N MISSOURI AVE,LARGO,33770
Clearwater PD,4/28/2017,12:03:00 PM,CW17-61057,GTA,STOLEN VEHICLE,1700 Block of GULF TO BAY BLVD,CLEARWATER,33755
Clearwater PD,4/20/2017,01:30:00 PM,CW17-56481,BRGC,BURGLARY-VEHICLE,1000 Block of GULF BLVD,CLEARWATER,33767
Sheriff,4/17/2017,07:40:00 PM,SO17-119222,BRC,BURGLARY-RESIDENCE,1500 Block of SADDLE CT,PINELLAS SO,34683
Sheriff,4/17/2017,09:30:00 AM,SO17-119470,GT,THEFT-GRAND,9500 Block of 83RD ST N,PINELLAS SO,33777
Pinellas Park PD,4/18/2017,06:50:00 PM,201700029693,05C,BURGLARY-VEHICLE,5200 Block of 72ND AVE,PINELLAS PARK,null
Gulfport PD,4/29/2017,01:00:00 AM,GP17-9606,BRGR,BURGLARY-RESIDENCE,2300 Block of 56TH ST S,GULFPORT,33707
Clearwater PD,4/15/2017,10:00:00 AM,CW17-54254,BRGC,BURGLARY-VEHICLE,1700 Block of PAMELIA DR,CLEARWATER,33755
Pinellas Park PD,4/16/2017,07:45:00 PM,201700029189,08B,BATTERY,4100 Block of 76TH AVE,PINELLAS PARK,null
Clearwater PD,4/29/2017,05:30:00 AM,CW17-61429,PTS,THEFT-SHOPLIFTING,2200 Block of GULF TO BAY BLVD,CLEARWATER,33765
Sheriff,4/18/2017,02:00:00 PM,SO17-120341,BRGC,BURGLARY-VEHICLE,FRIENDSHIP CT & PHILIPPE PKWY,SAFETY HARBOR,34695
Sheriff,4/26/2017,12:41:00 PM,SO17-129272,FTPC,THEFT-GRAND,10200 Block of BAY PINES BLVD,SEMINOLE,33708
Largo PD,4/19/2017,03:07:00 PM,17003990,2670,TRESPASS,2800 Block of ROOSEVELT BLVD,CLEARWATER,33760
Clearwater PD,4/24/2017,12:00:00 AM,CW17-59118,GT,THEFT-GRAND,1800 Block of SHARONDALE DR,CLEARWATER,33755
Clearwater PD,4/20/2017,07:25:00 AM,CW17-55718,BRGC,BURGLARY-VEHICLE,1800 Block of AIRPORT DR,CLEARWATER,33765
Largo PD,4/19/2017,Unknown,17003990,2670,TRESPASS,null,CLEARWATER,33760
Sheriff,4/27/2017,06:00:00 PM,SO17-130877,PT,THEFT-PETIT,COUNTY RD 1ST & MAIN ST,DUNEDIN,34698
Sheriff,4/17/2017,03:16:00 PM,SO17-119005,GTTB,THEFT-GRAND,1100 Block of CEDAR ST,SAFETY HARBOR,34695
Sheriff,4/17/2017,12:00:00 AM,SO17-118788,GT,THEFT-GRAND,1300 Block of PELICAN CREEK CRSG,PINELLAS SO,33707
Sheriff,4/22/2017,01:50:00 PM,SO17-125044,BRC,BURGLARY-RESIDENCE,5500 Block of 35TH WAY N,PINELLAS SO,33714
Sheriff,4/28/2017,03:15:00 PM,SO17-131932,RSVO,STOLEN VEHICLE - REC,6200 Block of 28TH ST S,ST PETERSBURG,33702
Pinellas Park PD,4/21/2017,02:00:00 PM,201700030620,08B,BATTERY,11300 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Sheriff,4/25/2017,04:00:00 PM,SO17-128483,PTS,THEFT-SHOPLIFTING,10200 Block of BAY PINES BLVD,SEMINOLE,33708
