AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,6/7/2017,01:23:00 PM,SO17-184520,AL,ALARM,14300 Block of APACHE AVE,PINELLAS SO,33774
Sheriff,6/8/2017,12:28:00 PM,SO17-186200,PTS,THEFT-SHOPLIFTING,5200 Block of PARK ST N,PINELLAS SO,33709
Tarpon Springs PD,6/6/2017,04:27:00 PM,TS17-16724,BAT,BATTERY,40100 Block of US HIGHWAY 19 N,TARPON SPRINGS,34689
Sheriff,6/4/2017,09:00:00 AM,SO17-180673,PT,THEFT-PETIT,200 Block of KATHERINE BLVD,PINELLAS SO,34684
Largo PD,6/10/2017,10:00:00 PM,17005873,0640,THEFT-PETIT,16600 Block of US HIGHWAY 19 N,CLEARWATER,33760
Sheriff,6/11/2017,08:00:00 AM,SO17-189818,GT,THEFT-GRAND,10000 Block of BAY PINES BLVD,PINELLAS SO,33744
Sheriff,6/12/2017,03:43:00 PM,SO17-190890,RSVO,STOLEN VEHICLE - REC,2700 Block of 48TH AVE N,PINELLAS SO,33714
Sheriff,6/10/2017,08:00:00 AM,SO17-188164,BRGC,BURGLARY-VEHICLE,600 Block of FAIRMONT AVE,SAFETY HARBOR,34695
Sheriff,6/10/2017,08:41:00 AM,SO17-187968,TAWN,TRESPASS,6000 Block of 49TH ST N,PINELLAS SO,33709
Sheriff,6/6/2017,09:25:00 AM,SO17-182909,GT,THEFT-GRAND,3700 Block of 40TH AVE N,PINELLAS SO,33714
Clearwater PD,6/2/2017,06:30:00 AM,CW17-78834,TSC,TRESPASS,1400 Block of CLEVELAND ST,CLEARWATER,33755
Sheriff,6/14/2017,11:44:00 AM,SO17-193079,GT,THEFT-GRAND,13400 Block of S BELCHER RD,LARGO,33771
Sheriff,6/13/2017,01:31:00 PM,SO17-192013,PTS,THEFT-SHOPLIFTING,35400 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Kenneth City PD,6/12/2017,01:04:00 AM,KC17-27796,BAT,BATTERY,4600 Block of 66TH ST N,KENNETH CITY,33709
Sheriff,6/7/2017,08:53:00 PM,SO17-184994,SBR,BATTERY-SEXUAL,3800 Block of 58TH AVE N,PINELLAS SO,33714
