AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,5/8/2024,10:45:00AM,PS24-1878,BAT,BATTERY,5000 Block of 76TH AVE N ,PINELLAS PARK,33781
Sheriff,5/13/2024,01:32:00PM,PS24-1960,BAT,BATTERY,5000 Block of 76TH AVE N ,PINELLAS PARK,33781
Sheriff,5/13/2024,06:31:00PM,SO24-147136,GTF,THEFT-GRAND,5200 Block of 34TH ST N ,PINELLAS SO,33714
Sheriff,5/2/2024,11:35:00PM,SO24-134720,PT,THEFT-PETIT,14900 Block of GULF BLVD ,MADEIRA BEACH,33708
Clearwater PD,5/3/2024,12:50:00PM,CW24-66388,BAT,BATTERY,600 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Sheriff,5/9/2024,02:29:00PM,SO24-142596,PT,THEFT-PETIT,7800 Block of 113TH ST N ,PINELLAS SO,33772
Sheriff,5/6/2024,04:30:00PM,SO24-138820,GTS,THEFT-SHOPLIFTING,4300 Block of 35TH ST N ,PINELLAS SO,33714
Sheriff,5/10/2024,09:15:00PM,SO24-144080,LSAP,TRAFFIC ACCIDENT,CAUSEWAY BLVD & WOODETTE DR,DUNEDIN,34698
Sheriff,5/11/2024,11:00:00AM,SO24-144584,MPA,MISSING PERSON,2600 Block of 58TH AVE N ,PINELLAS SO,33714
Indian Shores PD,5/11/2024,04:54:00PM,IS24-4978,BOL,BATTERY,18300 Block of GULF BLVD ,INDIAN SHORES,33785
Clearwater PD,5/8/2024,09:30:00PM,CW24-68864,BRGC,BURGLARY-VEHICLE,1100 Block of TANGERINE ST ,CLEARWATER,33755
Tarpon Springs PD,5/10/2024,06:08:00PM,TS24-14444,LSAP,TRAFFIC ACCIDENT,100 Block of E ORANGE ST ,TARPON SPRINGS,34689
Sheriff,5/7/2024,04:00:00PM,SO24-140037,BBD,BATTERY ,PINELLAS COUNTY JAIL,PINELLAS SO,33760
Sheriff,5/7/2024,03:45:00PM,SO24-140309,TSC,TRESPASS,2600 Block of PINEWOOD DR ,PINELLAS SO,34698
Clearwater PD,5/7/2024,03:15:00PM,CW24-68441,BAT,BATTERY,1100 Block of DRUID RD ,CLEARWATER,33756
Sheriff,5/7/2024,08:55:00PM,SO24-139756,BRC,BURGLARY-RESIDENCE,5900 Block of 114TH TER N ,PINELLAS SO,33782
Clearwater PD,5/3/2024,06:30:00AM,CW24-66766,ABCO,BURGLARY-VEHICLE,24000 Block of US HIGHWAY 19 N ,CLEARWATER,33763
