AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Largo PD,3/3/2020,08:18:00PM,20002107,0300,ROBBERY-UNARMED,1400 Block of N MISSOURI AVE ,LARGO,33771
Largo PD,2/29/2020,05:50:00PM,20002003,0810,ASSAULT,10000 Block of ULMERTON RD ,LARGO,33770
Largo PD,3/12/2020,07:20:00PM,20002449,0690,THEFT-PETIT,600 Block of STARKEY RD ,LARGO,33771
Pinellas Park PD,3/12/2020,11:39:00AM,202000017812,08B,BATTERY,6300 Block of 118TH AVE ,PINELLAS PARK,33780
Largo PD,3/6/2020,05:44:00PM,20002225,0810,ASSAULT,15600 Block of BOLESTA RD ,CLEARWATER,33760
Pinellas Park PD,3/10/2020,04:35:00PM,202000017284,05D,TRESPASS,0 Block of 80TH AVE N ,PINELLAS PARK,33780
Pinellas Park PD,3/10/2020,07:00:00AM,202000017330,06B,THEFT-PETIT,7500 Block of US HIGHWAY 19  N ,PINELLAS PARK,33780
Largo PD,3/8/2020,01:20:00PM,20002270,0690,THEFT-PETIT,300 Block of CENTRAL PARK DR ,LARGO,33770
Largo PD,3/14/2020,02:40:00AM,20002476,0300,ROBBERY-UNARMED,3100 Block of E BAY DR. ,LARGO,33771
Kenneth City PD,3/12/2020,Unknown,KC20-9977,BAT,BATTERY,6400 Block of 46TH AVE N ,KENNETH CITY,33709
Kenneth City PD,3/11/2020,Unknown,KC20-9836,BAT,BATTERY,4200 Block of 66TH ST N ,KENNETH CITY,33709
Sheriff,3/8/2020,08:38:00PM,SO20-76691,PT,THEFT-PETIT,7100 Block of SEMINOLE BLVD ,SEMINOLE,33772
Sheriff,2/29/2020,12:44:00PM,SO20-67269,PT,THEFT-PETIT,28900 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Sheriff,2/29/2020,12:44:00PM,SO20-67269,PT,THEFT-PETIT,28901 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Kenneth City PD,2/29/2020,03:41:00PM,KC20-8382,BAT,BATTERY,4250 Block of 66TH ST N ,KENNETH CITY,33709
Clearwater PD,2/29/2020,11:00:00AM,CW20-31231,PT,THEFT-PETIT,1289 Block of PIERCE ST ,CLEARWATER,33756
Sheriff,2/29/2020,05:05:00PM,SO20-67491,BAT,BATTERY,902 Block of CURLEW RD ,DUNEDIN,34698
Sheriff,2/29/2020,02:50:00AM,SO20-67186,BAT,BATTERY,1780 Block of MAIN ST ,DUNEDIN,34698
Sheriff,2/29/2020,02:27:00PM,SO20-67355,BRGC,BURGLARY-VEHICLE,3361 Block of 57TH AVE N ,PINELLAS SO,33714
Sheriff,2/29/2020,06:17:00AM,SO20-67028,AL,ALARM,2340 Block of STATE ROAD 580 ,DUNEDIN,33763
Kenneth City PD,2/29/2020,11:30:00AM,KC20-8367,BAT,BATTERY,4250 Block of 66TH ST N ,KENNETH CITY,33709
Sheriff,2/29/2020,11:30:00PM,SO20-67445,BRGC,BURGLARY-VEHICLE,12400 Block of ROSE ST ,PINELLAS SO,33772
Sheriff,2/29/2020,12:00:00AM,SO20-67425,PT,THEFT-PETIT,4400 Block of 73RD ST N ,PINELLAS SO,33709
Sheriff,3/1/2020,05:00:00PM,SO20-68214,GTR,THEFT-GRAND,106 Block of MELODY LN ,PINELLAS SO,33771
Gulfport PD,3/1/2020,08:10:00AM,GP20-4669,BAT,BATTERY,5138 Block of 9TH AVE S ,GULFPORT,33707
Largo PD,2/29/2020,02:00:00AM,20001989,0680,THEFT-PETIT,2200 Block of GLADYS ST ,LARGO,33778
Sheriff,3/2/2020,12:00:00PM,SO20-69409,GT,THEFT-GRAND,10825 Block of SEMINOLE BLVD ,PINELLAS SO,33778
Gulfport PD,3/2/2020,10:00:00PM,GP20-4741,GTA,STOLEN VEHICLE,5718 Block of 20TH AVE S ,GULFPORT,33707
Sheriff,3/2/2020,11:00:00AM,SO20-69573,BRGC,BURGLARY-VEHICLE,GANDY BRIDGE,PINELLAS SO,33716
Sheriff,2/29/2020,12:00:00AM,SO20-67425,PT,THEFT-PETIT,4436 Block of 73RD ST N ,PINELLAS SO,33709
Sheriff,3/2/2020,03:50:00PM,SO20-69560,TAWN,TRESPASS,SR 595 RIGHT OF WAY,SEMINOLE,33744
Clearwater PD,3/2/2020,05:00:00PM,CW20-32750,PTS,THEFT-SHOPLIFTING,2747 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Clearwater PD,3/1/2020,10:50:00PM,CW20-32270,TAWN,TRESPASS,1430 Block of CARLOS AVE ,CLEARWATER,33755
Sheriff,3/2/2020,01:18:00PM,SO20-69421,BRGR,BURGLARY-RESIDENCE,4631 Block of 40TH ST N ,PINELLAS SO,33714
Sheriff,3/7/2020,08:00:00PM,SO20-75236,PT,THEFT-PETIT,4600 Block of GRAND LAKESIDE DR E ,PINELLAS SO,34684
Sheriff,3/11/2020,04:30:00PM,SO20-80011,GT,THEFT-GRAND,600 Block of CHANNING DR ,PINELLAS SO,34684
Sheriff,3/11/2020,12:00:00PM,SO20-80028,PT,THEFT-PETIT,14800 Block of 49TH ST N ,PINELLAS SO,33762
