AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Largo PD,3/6/2018,03:45:00 PM,18002457,2670,TRESPASS,700 Block of STREMMA RD,LARGO,33770
Clearwater PD,3/10/2018,02:00:00 AM,CW18-36637,BRC,BURGLARY-RESIDENCE,1400 Block of HARBOR DR,CLEARWATER,33755
Sheriff,2/28/2018,09:00:00 AM,SO18-62191,BRGR,BURGLARY-RESIDENCE,3800 Block of MULLENHURST DR,PINELLAS SO,34685
Sheriff,3/2/2018,04:30:00 PM,SO18-64863,TAWN,TRESPASS,5400 Block of 66TH ST N,PINELLAS SO,33709
PCPO,3/11/2018,Unknown,PS18-1882,A,ASSAULT,8500 Block of 66TH ST N,PINELLAS PARK,33782
Pinellas Park PD,3/14/2018,09:20:00 AM,201800019606,06B,THEFT-PETIT,12500 Block of TREE ST,PINELLAS PARK,null
Sheriff,3/7/2018,12:46:00 PM,SO18-70024,RFF,WEAPON,700 Block of LOUDEN AVE,DUNEDIN,34698
Pinellas Park PD,3/6/2018,12:00:00 PM,201800017589,08A,ASSAULT,7600 Block of 58TH ST,PINELLAS PARK,null
Sheriff,3/6/2018,08:13:00 AM,SO18-68649,BAT,BATTERY,3100 Block of CURLEW RD,OLDSMAR,34677
Sheriff,2/28/2018,10:00:00 AM,SO18-62202,PT,THEFT-PETIT,6600 Block of 68TH AVE N,PINELLAS PARK,33781
Largo PD,3/9/2018,05:37:00 AM,18002544,0300,ROBBERY-UNARMED,8800 Block of ULMERTON RD,LARGO,33771
Largo PD,3/11/2018,05:00:00 PM,18002629,0690,THEFT-PETIT,13600 Block of WALSINGHAM RD,LARGO,33774
Clearwater PD,3/13/2018,12:23:00 AM,CW18-38223,BRGR,BURGLARY-RESIDENCE,2700 Block of PEACHTREE CIR,CLEARWATER,33761
Largo PD,3/3/2018,08:30:00 AM,18002319,0810,ASSAULT,1700 Block of MADRID DR,LARGO,33778
Largo PD,3/4/2018,Unknown,18002358,0690,THEFT-PETIT,null,LARGO,33770
Largo PD,3/7/2018,Unknown,18002468,0510,BURGLARY-STRUCTURE,null,LARGO,33770
Sheriff,3/14/2018,12:00:00 PM,SO18-77365,PTTB,THEFT-PETIT,14300 Block of GULF BLVD,MADEIRA BEACH,33708
Pinellas Park PD,3/3/2018,01:30:00 PM,201800016870,06B,THEFT-PETIT,7200 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Pinellas Park PD,3/13/2018,10:30:00 PM,201800019263,05C,BURGLARY-VEHICLE,4400 Block of 66TH AVE,PINELLAS PARK,null
Clearwater PD,3/8/2018,08:00:00 PM,CW18-35443,BRGC,BURGLARY-VEHICLE,00 Block of ISLAND WAY,CLEARWATER,33767
Sheriff,3/4/2018,03:14:00 AM,SO18-66276,PT,THEFT-PETIT,12000 Block of PARK BLVD N,PINELLAS SO,33772
Sheriff,3/2/2018,12:00:00 AM,SO18-64939,GT,THEFT-GRAND,10000 Block of 88TH ST N,PINELLAS SO,33777
Sheriff,3/14/2018,08:00:00 PM,SO18-76998,BRGC,BURGLARY-VEHICLE,3000 Block of LANDMARK BLVD,PINELLAS SO,34684
Sheriff,3/4/2018,12:00:00 AM,SO18-66438,PT,THEFT-PETIT,300 Block of WALNUT CT,PINELLAS SO,34683
Sheriff,3/4/2018,12:55:00 PM,SO18-66743,PTS,THEFT-SHOPLIFTING,33900 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Sheriff,3/13/2018,07:30:00 PM,SO18-76422,BRGC,BURGLARY-VEHICLE,3300 Block of BRIARWOOD LN,SAFETY HARBOR,34695
Largo PD,3/7/2018,10:55:00 PM,18002501,0810,ASSAULT,13300 Block of WALSINGHAM RD,LARGO,33770
Sheriff,3/3/2018,02:40:00 PM,SO18-65806,PT,THEFT-PETIT,5000 Block of GULF BLVD,ST PETE BEACH,33706
Clearwater PD,3/9/2018,04:00:00 PM,CW18-36425,BRGC,BURGLARY-VEHICLE,800 Block of FRANKLIN ST,CLEARWATER,33756
Sheriff,3/5/2018,11:39:00 AM,SO18-67718,GT,THEFT-GRAND,6300 Block of 144TH AVE N,PINELLAS SO,33760
Clearwater PD,3/8/2018,12:00:00 PM,CW18-35846,PT,THEFT-PETIT,600 Block of S GULFVIEW BLVD,CLEARWATER,33767
Pinellas Park PD,3/11/2018,12:00:00 PM,201800018750,08B,BATTERY,8600 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Sheriff,3/14/2018,02:30:00 AM,SO18-77604,BRGC,BURGLARY-VEHICLE,4900 Block of LAMBRIDGE CT,PINELLAS SO,34685
Largo PD,3/12/2018,09:45:00 PM,18002645,0640,THEFT-PETIT,3200 Block of 19TH PL SW,LARGO,33774
Sheriff,3/11/2018,08:31:00 AM,SO18-73842,BBD,BATTERY ,14400 Block of 49TH ST N,PINELLAS SO,33762
Clearwater PD,3/7/2018,05:00:00 PM,CW18-34994,BRGC,BURGLARY-VEHICLE,400 Block of POINSETTIA AVE,CLEARWATER,33767
Sheriff,3/6/2018,05:10:00 PM,SO18-69204,BAT,BATTERY,3500 Block of OLD KEYSTONE RD,PINELLAS SO,34688
Sheriff,3/14/2018,08:00:00 PM,SO18-77782,BRGR,BURGLARY-RESIDENCE,2400 Block of HIGHLAND ACRES DR,PINELLAS SO,33761
Pinellas Park PD,3/1/2018,08:15:00 AM,201800016265,08B,BATTERY,11200 Block of 58TH ST,PINELLAS PARK,null
