AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,2/4/2016,08:00:00 PM,SO16-51721,BRGC,BURGLARY-VEHICLE,4600 Block of 56TH AVE N,PINELLAS SO,33714
Sheriff,2/12/2016,06:24:00 PM,SO16-63068,PT,THEFT-PETIT,6000 Block of GULF BLVD,PINELLAS SO,33706
Sheriff,2/9/2016,12:00:00 PM,SO16-58344,PT,THEFT-PETIT,1900 Block of OMAHA ST,PINELLAS SO,34683
Sheriff,2/3/2016,10:41:00 AM,SO16-49599,BRGR,BURGLARY-RESIDENCE,3100 Block of 50TH AVE N,PINELLAS SO,33714
Sheriff,2/2/2016,07:00:00 PM,SO16-48260,BRGC,BURGLARY-VEHICLE,2900 Block of BRIDLEWOOD DR,PINELLAS SO,34683
Sheriff,2/10/2016,07:00:00 AM,SO16-59827,GTA,STOLEN VEHICLE,3600 Block of 54TH AVE N,PINELLAS SO,33714
Clearwater PD,2/10/2016,12:00:00 AM,CW16-19857,GT,THEFT-GRAND,2000 Block of RED CEDAR LN,CLEARWATER,33763
Largo PD,2/6/2016,12:00:00 PM,16001367,0690,THEFT-PETIT,12600 Block of GORDA CIR E,LARGO,33771
Pinellas Park PD,2/3/2016,02:40:00 PM,201600009308,08B,BATTERY,11200 Block of 58TH ST,PINELLAS PARK,null
Sheriff,2/3/2016,04:30:00 PM,SO16-49510,BRC,BURGLARY-RESIDENCE,300 Block of WINDRUSH BLVD,INDIAN ROCKS BEACH,33785
Largo PD,2/4/2016,Unknown,16001288,0810,ASSAULT,null,LARGO,33771
Clearwater PD,2/11/2016,08:03:00 PM,CW16-20442,BSNB,BURGLARY-BUSINESS,1300 Block of S MARTIN LUTHER KING JR AVE,CLEARWATER,33756
Clearwater PD,2/10/2016,12:00:00 AM,CW16-19960,GT,THEFT-GRAND,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Sheriff,2/11/2016,08:20:00 PM,SO16-61046,BDCS,BATTERY,14400 Block of 49TH ST N,PINELLAS SO,33762
Clearwater PD,2/13/2016,01:40:00 PM,CW16-21099,GTR,THEFT-GRAND,1300 Block of PARK ST,CLEARWATER,33756
Pinellas Park PD,2/2/2016,01:09:00 AM,201600008852,06B,THEFT-PETIT,6700 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Sheriff,2/6/2016,01:37:00 PM,SO16-53969,PT,THEFT-PETIT,10200 Block of SEMINOLE BLVD,SEMINOLE,33778
Sheriff,2/8/2016,02:29:00 PM,SO16-56811,TW,TRESPASS,4800 Block of ULMERTON RD,LARGO,33762
Sheriff,2/5/2016,02:58:00 PM,SO16-52764,PTS,THEFT-SHOPLIFTING,3800 Block of TAMPA RD,OLDSMAR,34677
Sheriff,2/12/2016,04:46:00 PM,SO16-62956,FBPC,BATTERY,9100 Block of 109TH TERR N,PINELLAS SO,33777
Sheriff,2/10/2016,08:00:00 PM,SO16-60335,BRGC,BURGLARY-VEHICLE,600 Block of MONTE CRISTO BLVD,PINELLAS SO,33715
Sheriff,2/1/2016,09:04:00 PM,SO16-47165,PTS,THEFT-SHOPLIFTING,10200 Block of BAY PINES BLVD,SEMINOLE,33708
Treasure Island PD,2/14/2016,12:01:00 AM,TI16-3036,GT,THEFT-GRAND,10600 Block of GULF BLVD,TREASURE ISLAND,33706
Sheriff,2/9/2016,11:59:00 PM,SO16-58140,PT,THEFT-PETIT,2100 Block of ORANGESIDE RD,PINELLAS SO,34683
Sheriff,2/14/2016,04:29:00 AM,SO16-64836,BRGC,BURGLARY-VEHICLE,13800 Block of OAK FOREST BLVD N,PINELLAS SO,33776
Tarpon Springs PD,2/12/2016,01:15:00 PM,TS16-5156,BAT,BATTERY,E BOYER ST & S SAFFORD AVE,TARPON SPRINGS,34689
