AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,10/30/2022,01:40:00AM,SO22-345273,GT,THEFT-GRAND,2500 Block of 54TH AVE N ,PINELLAS SO,33714
Clearwater PD,10/17/2022,12:00:00AM,CW22-149359,GT,THEFT-GRAND,100 Block of PIERCE ST ,CLEARWATER,33756
Sheriff,10/16/2022,07:00:00AM,SO22-329473,BRGR,BURGLARY-RESIDENCE,2000 Block of DOUGLAS AVE ,DUNEDIN,34698
Clearwater PD,10/17/2022,07:20:00AM,CW22-149349,PT,THEFT-PETIT,1400 Block of SUNSET POINT RD ,CLEARWATER,33755
Sheriff,10/17/2022,01:17:00AM,SO22-330173,GT,THEFT-GRAND,7100 Block of DANBURY WAY ,PINELLAS SO,33764
Sheriff,10/16/2022,05:52:00PM,SO22-329711,LSAP,TRAFFIC ACCIDENT,70TH AVE N & 111TH ST N,SEMINOLE,33772
Sheriff,10/17/2022,03:25:00PM,SO22-330628,MPJU,MISSING PERSON,9300 Block of 90TH AVE N ,PINELLAS SO,33777
Sheriff,10/25/2022,10:01:00AM,SO22-339347,PTS,THEFT-SHOPLIFTING,35400 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Tarpon Springs PD,10/27/2022,07:47:00PM,TS22-31078,FTPC,THEFT-GRAND,41200 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Sheriff,10/19/2022,02:10:00PM,SO22-332868,SBM,BATTERY-SEXUAL,3100 Block of TAMPA RD ,OLDSMAR,34677
Sheriff,10/22/2022,08:51:00PM,SO22-336466,TAWN,TRESPASS,6800 Block of PARK ST S ,SOUTH PASADENA,33707
Sheriff,10/23/2022,11:50:00AM,SO22-337029,BOSP,BATTERY,8700 Block of 131ST ST N ,PINELLAS SO,33776
Sheriff,10/15/2022,02:00:00AM,SO22-328479,ROBA,ROBBERY-ARMED,7400 Block of PARK BLVD N ,PINELLAS SO,33781
Clearwater PD,10/26/2022,12:00:00PM,CW22-153440,PT,THEFT-PETIT,27000 Block of US HWY 19 N ,CLEARWATER,33767
Clearwater PD,10/26/2022,06:30:00PM,CW22-153345,GTA,STOLEN VEHICLE,0 Block of S GLENWOOD AVE ,CLEARWATER,33755
Clearwater PD,10/26/2022,10:00:00AM,CW22-153348,BRGB,BURGLARY-BUSINESS,1300 Block of CLEVELAND ST ,CLEARWATER,33755
Tarpon Springs PD,10/24/2022,09:09:00PM,TS22-30786,MPJU,MISSING PERSON,800 Block of N JASMINE AVE ,TARPON SPRINGS,34689
Sheriff,10/26/2022,11:30:00AM,SO22-340957,GTA,STOLEN VEHICLE,11000 Block of 90TH AVE N ,SEMINOLE,33772
Sheriff,10/22/2022,11:52:00PM,SO22-336554,RSVO,STOLEN VEHICLE - REC,6500 Block of 51ST AVE N ,PINELLAS SO,33709
Sheriff,10/23/2022,12:00:00AM,SO22-336915,GT,THEFT-GRAND,900 Block of PINELLAS BAYWAY S ,PINELLAS SO,33715
Clearwater PD,10/23/2022,12:00:00AM,CW22-152065,GT,THEFT-GRAND,GULF TO BAY BLVD & CLEVELAND ST,CLEARWATER,33755
Clearwater PD,10/22/2022,Unknown,CW22-151745,BRGC,BURGLARY-VEHICLE,300 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Sheriff,10/23/2022,10:20:00AM,SO22-336970,TAWN,TRESPASS,38TH AVE N & RR CSX,ST PETERSBURG,33713
Sheriff,10/23/2022,10:00:00AM,SO22-337375,MPJE,MISSING PERSON,7800 Block of 85TH LN N ,PINELLAS SO,33777
Sheriff,10/26/2022,12:00:00AM,SO22-340556,GT,THEFT-GRAND,500 Block of BRAGINTON ST ,PINELLAS SO,33756
Sheriff,10/26/2022,02:33:00PM,SO22-340862,MPJU,MISSING PERSON,2800 Block of WOODHALL TER ,PINELLAS SO,34685
Sheriff,10/26/2022,07:45:00AM,SO22-340395,BAT,BATTERY,1900 Block of OMAHA ST ,PINELLAS SO,34683
Sheriff,10/23/2022,12:00:00AM,SO22-336915,GT,THEFT-GRAND,900 Block of PINELLAS BAYWAY S ,PINELLAS SO,33715
Sheriff,10/25/2022,11:30:00PM,SO22-340003,PT,THEFT-PETIT,8900 Block of 108TH AVE N ,PINELLAS SO,33777
Gulfport PD,10/18/2022,12:00:00AM,GP22-17079,PT,THEFT-PETIT,5400 Block of SHORE BLVD S ,GULFPORT,33707
Sheriff,10/25/2022,10:00:00AM,SO22-340201,MPA,MISSING PERSON,4100 Block of 32ND ST N ,PINELLAS SO,33714
Sheriff,10/26/2022,06:15:00PM,SO22-341088,MPA,MISSING PERSON,300 Block of DUNCAN LOOP W ,DUNEDIN,34698
Gulfport PD,10/27/2022,10:00:00AM,GP22-17631,PT,THEFT-PETIT,5600 Block of SHORE BLVD S ,GULFPORT,33707
Tarpon Springs PD,10/27/2022,04:57:00PM,TS22-31062,BAT,BATTERY,400 Block of E LIME ST ,TARPON SPRINGS,34689
Sheriff,10/28/2022,01:10:00AM,SO22-342555,BRC,BURGLARY-RESIDENCE,1300 Block of WEXFORD DR S ,PINELLAS SO,34683
Sheriff,10/27/2022,08:00:00PM,SO22-342154,BRGR,BURGLARY-RESIDENCE,100 Block of CARLYLE DR ,PINELLAS SO,34683
Sheriff,10/28/2022,10:28:00AM,SO22-343134,GTA,STOLEN VEHICLE,6500 Block of SEMINOLE BLVD ,SEMINOLE,33772
Sheriff,10/29/2022,03:08:00PM,SO22-344099,PT,THEFT-PETIT,3500 Block of TAMPA RD ,OLDSMAR,34677
