AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,1/25/2023,Unknown,CW23-13255,GTS,THEFT-SHOPLIFTING,2400 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Gulfport PD,1/25/2023,03:00:00PM,GP23-1239,MPJU,MISSING PERSON,4900 Block of 15TH AVE S ,GULFPORT,33707
Sheriff,1/23/2023,10:45:00PM,SO23-25648,BBD,BATTERY ,PINELLAS COUNTY JAIL,PINELLAS SO,33760
Clearwater PD,1/28/2023,02:45:00AM,CW23-14586,BRGC,BURGLARY-VEHICLE,800 Block of BAYWAY BLVD ,CLEARWATER,33767
Clearwater PD,1/27/2023,12:00:00AM,CW23-14252,CM,VANDAL/CRIM MISCH,1200 Block of LAKEVIEW RD ,CLEARWATER,33756
Clearwater PD,1/28/2023,10:11:00AM,CW23-14712,TAWN,TRESPASS,700 Block of DRUID RD W ,CLEARWATER,33756
Clearwater PD,1/27/2023,02:36:00PM,CW23-14303,PT,THEFT-PETIT,2100 Block of NURSERY RD ,CLEARWATER,33764
Tarpon Springs PD,1/26/2023,10:31:00PM,TS23-2574,BAT,BATTERY,800 Block of E CYPRESS ST ,TARPON SPRINGS,34689
Clearwater PD,1/26/2023,02:40:00PM,CW23-13814,PT,THEFT-PETIT,500 Block of S BELCHER RD ,CLEARWATER,33765
Sheriff,1/30/2023,11:00:00PM,SO23-33361,PT,THEFT-PETIT,3700 Block of 57TH AVE N ,PINELLAS SO,33714
Sheriff,1/26/2023,04:23:00PM,PS23-344,BAT,BATTERY,3900 Block of 22ND AVE S ,ST PETERSBURG,33711
Sheriff,1/24/2023,12:00:00AM,SO23-27067,GT,THEFT-GRAND,1800 Block of PALM DR ,PINELLAS SO,33763
Sheriff,1/22/2023,02:36:00AM,SO23-24088,TAWN,TRESPASS,11200 Block of OAKHURST RD ,PINELLAS SO,33774
Sheriff,1/22/2023,10:26:00AM,SO23-24367,BAT,BATTERY,2900 Block of 61ST AVE N ,PINELLAS SO,33714
Sheriff,1/21/2023,03:25:00PM,SO23-23582,CM,VANDAL/CRIM MISCH,2400 Block of 50TH AVE N ,PINELLAS SO,33714
Sheriff,1/22/2023,08:45:00PM,SO23-24991,MPJU,MISSING PERSON,12700 Block of ELLA PL ,PINELLAS SO,33774
Treasure Island PD,1/22/2023,01:52:00AM,TI23-1828,GT,THEFT-GRAND,10300 Block of PARADISE BLVD ,TREASURE ISLAND,33706
Sheriff,1/22/2023,09:20:00AM,SO23-24463,BBD,BATTERY ,14400 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,1/27/2023,12:00:00AM,SO23-30410,GT,THEFT-GRAND,300 Block of PROMENADE DR ,DUNEDIN,34698
Sheriff,1/18/2023,09:23:00PM,SO23-20467,BOL,BATTERY,34TH ST N & 38TH AVE N,ST PETERSBURG,33713
Sheriff,1/20/2023,01:21:00PM,SO23-22463,PT,THEFT-PETIT,13000 Block of WALSINGHAM RD ,PINELLAS SO,33774
Clearwater PD,1/20/2023,06:30:00PM,CW23-10881,PTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Sheriff,1/29/2023,07:20:00PM,SO23-32714,LSAP,TRAFFIC ACCIDENT,STARKEY RD & PARK BLVD N,SEMINOLE,33777
Sheriff,1/22/2023,09:00:00AM,SO23-24339,BRGC,BURGLARY-VEHICLE,3500 Block of ULMERTON RD ,PINELLAS SO,33762
Clearwater PD,1/22/2023,07:15:00PM,CW23-11885,BRGC,BURGLARY-VEHICLE,900 Block of COURT ST ,CLEARWATER,33756
Sheriff,1/22/2023,10:40:00AM,SO23-24418,MPJU,MISSING PERSON,4200 Block of 42ND AVE N ,PINELLAS SO,33714
Sheriff,1/21/2023,03:00:00PM,SO23-23757,BRGR,BURGLARY-RESIDENCE,700 Block of E KLOSTERMAN RD ,PINELLAS SO,34689
Sheriff,1/22/2023,02:50:00PM,SO23-24794,GTS,THEFT-SHOPLIFTING,3100 Block of TAMPA RD ,OLDSMAR,34677
Sheriff,1/22/2023,02:31:00PM,SO23-24620,BRGR,BURGLARY-RESIDENCE,4600 Block of 46TH ST N ,PINELLAS SO,33714
Clearwater PD,1/19/2023,07:35:00PM,CW23-10473,B65,BATTERY ,1200 Block of FRANKLIN ST ,CLEARWATER,33756
Sheriff,1/19/2023,06:40:00PM,SO23-21410,PT,THEFT-PETIT,11900 Block of SEMINOLE BLVD ,PINELLAS SO,33778
Treasure Island PD,1/20/2023,07:59:00AM,TI23-1628,TAWN,TRESPASS,10500 Block of GULF BLVD (PSTA BUS STOP ,TREASURE ISLAND,33706
Clearwater PD,1/20/2023,07:30:00PM,CW23-10944,MPJU,MISSING PERSON,700 Block of S KEENE RD ,CLEARWATER,33756
Gulfport PD,1/19/2023,08:00:00AM,GP23-897,PTS,THEFT-SHOPLIFTING,5200 Block of GULFPORT BLVD S ,GULFPORT,33707
Treasure Island PD,1/23/2023,01:40:00AM,TI23-1873,TAWN,TRESPASS,10700 Block of GULF BLVD ,TREASURE ISLAND,33706
Clearwater PD,1/23/2023,02:00:00PM,CW23-12427,PT,THEFT-PETIT,2400 Block of DREW ST ,CLEARWATER,33765
Sheriff,1/22/2023,03:05:00PM,SO23-24713,RFF,WEAPON,3500 Block of ULMERTON RD ,PINELLAS SO,33762
Sheriff,1/29/2023,12:00:00AM,SO23-32371,BRGC,BURGLARY-VEHICLE,3800 Block of 47TH AVE N ,PINELLAS SO,33714
Sheriff,1/27/2023,04:44:00PM,SO23-30223,PT,THEFT-PETIT,34TH ST N & 50TH AVE N,PINELLAS SO,33714
Gulfport PD,1/19/2023,08:00:00AM,GP23-906,CM,VANDAL/CRIM MISCH,5000 Block of 28TH AVE S ,GULFPORT,33707
Sheriff,1/24/2023,05:45:00PM,SO23-27211,GT,THEFT-GRAND,5800 Block of 49TH ST N ,PINELLAS SO,33709
Sheriff,1/23/2023,12:54:00PM,SO23-25659,MPA,MISSING PERSON,7000 Block of PEBBLE BEACH LN ,SEMINOLE,33777
Gulfport PD,1/22/2023,08:00:00AM,GP23-1068,BAT,BATTERY,1400 Block of 59TH ST S ,GULFPORT,33707
Sheriff,1/25/2023,06:25:00AM,SO23-27709,ARS,ARSON,8400 Block of 131ST ST N ,PINELLAS SO,33776
Treasure Island PD,1/22/2023,10:00:00AM,TI23-1825,GT,THEFT-GRAND,500 Block of PLAZA SEVILLE CT ,TREASURE ISLAND,33706
Kenneth City PD,1/25/2023,11:46:00PM,KC23-3236,CM,VANDAL/CRIM MISCH,6000 Block of 54TH AVE N ,KENNETH CITY,33709
Sheriff,1/26/2023,08:30:00PM,SO23-28953,GTA,STOLEN VEHICLE,800 Block of OAKWOOD DR ,PINELLAS SO,33770
Sheriff,1/25/2023,05:45:00PM,SO23-28370,B65,BATTERY ,8500 Block of DENISE DR ,PINELLAS SO,33777
Sheriff,1/26/2023,12:00:00AM,SO23-29476,CM,VANDAL/CRIM MISCH,3700 Block of 135TH AVE N ,PINELLAS SO,33771
Sheriff,1/26/2023,05:52:00AM,SO23-28947,PT,THEFT-PETIT,200 Block of 150TH AVE ,MADEIRA BEACH,33708
Sheriff,1/16/2023,04:58:00AM,SO23-17169,PT,THEFT-PETIT,300 Block of HARBOR DR ,INDIAN ROCKS BEACH,33785
Sheriff,1/16/2023,12:58:00PM,SO23-17337,PT,THEFT-PETIT,38700 Block of US HIGHWAY 19 N ,PINELLAS SO,34689
Clearwater PD,1/16/2023,11:15:00AM,CW23-8641,B65,BATTERY ,500 Block of S LINCOLN AVE ,CLEARWATER,33756
Sheriff,1/16/2023,04:58:00AM,SO23-17033,PT,THEFT-PETIT,300 Block of HARBOR DR ,INDIAN ROCKS BEACH,33785
Treasure Island PD,1/16/2023,12:32:00PM,TI23-1286,TAWN,TRESPASS,10400 Block of GULF BLVD (PSTA BUS STOP) ,TREASURE ISLAND,33706
Sheriff,1/16/2023,04:58:00AM,SO23-17026,PT,THEFT-PETIT,300 Block of HARBOR DR ,INDIAN ROCKS BEACH,33785
Sheriff,1/16/2023,04:58:00AM,SO23-16843,PT,THEFT-PETIT,HARBOR DR & HARBOR DR S,INDIAN ROCKS BEACH,33785
Sheriff,1/27/2023,11:00:00PM,SO23-30293,ABCO,BURGLARY-VEHICLE,13500 Block of US HIGHWAY 19 N ,PINELLAS SO,33764
Sheriff,1/18/2023,09:00:00AM,SO23-19762,ROBU,ROBBERY-UNARMED,7900 Block of 50TH AVE N ,PINELLAS SO,33709
Clearwater PD,1/16/2023,10:40:00PM,CW23-8865,BRGB,BURGLARY-BUSINESS,23100 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Clearwater PD,1/18/2023,09:00:00AM,CW23-9766,MPJU,MISSING PERSON,2600 Block of MCMULLEN BOOTH RD ,CLEARWATER,33761
Clearwater PD,1/18/2023,12:00:00PM,CW23-9789,PT,THEFT-PETIT,0 Block of N BELCHER RD ,CLEARWATER,33765
Sheriff,1/27/2023,12:00:00AM,SO23-30410,GT,THEFT-GRAND,300 Block of PROMENADE DR ,DUNEDIN,34698
