AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Largo PD,5/8/2020,11:22:00PM,20003855,0810,ASSAULT,3100 Block of EAST BAY DR ,LARGO,33771
Largo PD,5/9/2020,04:30:00PM,20003870,0690,THEFT-PETIT,5800 Block of 157TH AVE N ,CLEARWATER,33764
Sheriff,5/10/2020,02:31:00AM,SO20-129269,RSVO,STOLEN VEHICLE - REC,7200 Block of 55TH AVE N ,PINELLAS SO,33709
Sheriff,5/10/2020,05:38:00PM,SO20-129786,BRGB,BURGLARY-BUSINESS,600 Block of PACKARD CT ,SAFETY HARBOR,34695
Sheriff,5/11/2020,01:46:00AM,SO20-130111,GTA,STOLEN VEHICLE,49TH ST N & US HIGHWAY 19 N,PINELLAS PARK,33782
Sheriff,5/11/2020,11:00:00PM,SO20-130584,GTA,STOLEN VEHICLE,100 Block of TALLEY DR ,PINELLAS SO,34684
Largo PD,5/10/2020,10:22:00PM,20003906,0690,THEFT-PETIT,1900 Block of CECIL ST ,LARGO,33779
Sheriff,5/10/2020,01:34:00PM,SO20-129635,ABOL,BATTERY-AGGRAVATED,MORRIS ST N & 36TH AVE N,ST PETERSBURG,33713
Clearwater PD,5/10/2020,11:00:00AM,CW20-68216,GTF,THEFT-GRAND,2600 Block of BUTTERFLY DR ,CLEARWATER,33764
Sheriff,5/10/2020,10:02:00AM,SO20-129492,BRGR,BURGLARY-RESIDENCE,8600 Block of NARCISSUS AVE ,PINELLAS SO,33777
Clearwater PD,5/12/2020,03:09:00PM,CW20-69315,PTS,THEFT-SHOPLIFTING,23100 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Clearwater PD,5/12/2020,12:01:00AM,CW20-69444,PT,THEFT-PETIT,3300 Block of LAKE SHORE LN ,CLEARWATER,33761
Sheriff,5/12/2020,05:55:00PM,SO20-131641,CCF,WEAPON,28500 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Kenneth City PD,5/11/2020,03:00:00PM,KC20-18388,MP,MISSING PERSON,5500 Block of 43RD AVE N ,KENNETH CITY,33709
Sheriff,5/12/2020,07:33:00PM,SO20-131408,PTS,THEFT-SHOPLIFTING,4800 Block of PARK ST N ,SEMINOLE,33709
Sheriff,5/12/2020,04:00:00PM,SO20-131420,PT,THEFT-PETIT,5500 Block of 80TH ST N ,PINELLAS SO,33709
Tarpon Springs PD,5/10/2020,06:14:00PM,TS20-13441,LSAP,TRAFFIC ACCIDENT,41200 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Kenneth City PD,5/11/2020,09:59:00AM,KC20-18341,MPA,MISSING PERSON,5300 Block of 61ST WAY N ,KENNETH CITY,33709
Sheriff,5/11/2020,04:00:00AM,SO20-130785,BRGC,BURGLARY-VEHICLE,11400 Block of 63RD AVE N ,PINELLAS SO,33772
Sheriff,5/10/2020,05:00:00PM,SO20-129310,GT,THEFT-GRAND,300 Block of MEARS BLVD ,OLDSMAR,34677
Sheriff,5/10/2020,07:30:00PM,SO20-129971,GTA,STOLEN VEHICLE,4700 Block of 56TH AVE N ,PINELLAS SO,33714
Gulfport PD,5/7/2020,02:00:00PM,GP20-9900,PT,THEFT-PETIT,5700 Block of 18TH AVE S ,GULFPORT,33707
Clearwater PD,5/11/2020,04:00:00PM,CW20-68824,PTPS,THEFT-PURSE SNATCH,21300 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Clearwater PD,5/11/2020,08:30:00AM,CW20-68749,GTA,STOLEN VEHICLE,21200 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Largo PD,5/11/2020,10:15:00PM,20003929,0810,ASSAULT,6200 Block of 150TH AVE N ,CLEARWATER,33760
Sheriff,5/13/2020,12:19:00PM,SO20-132228,TAWN,TRESPASS,ULMERTON RD & US HIGHWAY 19 N,PINELLAS SO,33764
Sheriff,5/9/2020,10:48:00PM,SO20-129177,BAT,BATTERY,5600 Block of 28TH ST N ,PINELLAS SO,33714
Largo PD,5/13/2020,01:00:00PM,20003968,0690,THEFT-PETIT,4400 Block of EAST BAY DR ,CLEARWATER,33770
Clearwater PD,5/14/2020,03:00:00PM,CW20-70251,PT,THEFT-PETIT,1200 Block of S HERCULES AVE ,CLEARWATER,33764
Clearwater PD,5/11/2020,Unknown,CW20-68784,TAWN,TRESPASS,1200 Block of CLEVELAND ST ,CLEARWATER,33755
