AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,8/11/2017,10:00:00 AM,SO17-264750,PT,THEFT-PETIT,1600 Block of PINEHURST RD,DUNEDIN,34698
Sheriff,8/10/2017,10:00:00 PM,SO17-263692,BRGC,BURGLARY-VEHICLE,HAINES RD & 28TH ST N,PINELLAS SO,33714
Sheriff,8/13/2017,02:30:00 PM,SO17-266838,BBD,BATTERY ,14400 Block of 49TH ST N,PINELLAS SO,33762
Sheriff,8/6/2017,05:40:00 PM,SO17-257923,BAT,BATTERY,300 Block of SOMERSET LN,PINELLAS SO,34684
Tarpon Springs PD,8/10/2017,06:00:00 PM,TS17-22977,SBR,BATTERY-SEXUAL,400 Block of E MORGAN ST,TARPON SPRINGS,34689
Clearwater PD,8/12/2017,07:20:00 PM,CW17-114571,GT,THEFT-GRAND,00 Block of CAUSEWAY BLVD,CLEARWATER,33767
Sheriff,8/14/2017,09:35:00 PM,SO17-268897,BAT,BATTERY,5900 Block of 28TH ST N,PINELLAS SO,33714
Clearwater PD,8/10/2017,10:08:00 PM,CW17-116803,PT,THEFT-PETIT,1200 Block of SEDEEVA CIR N,CLEARWATER,33755
Clearwater PD,8/6/2017,03:00:00 PM,CW17-111264,GT,THEFT-GRAND,2000 Block of KINGS HWY,CLEARWATER,33755
Sheriff,8/7/2017,03:25:00 AM,SO17-258408,PT,THEFT-PETIT,3200 Block of 71ST AVE N,PINELLAS SO,33702
Sheriff,8/7/2017,11:06:00 PM,SO17-259574,LSAP,TRAFFIC ACCIDENT,10TH AVE N & 43RD ST N,ST PETERSBURG,null
Largo PD,8/14/2017,09:30:00 PM,17008166,0810,ASSAULT,2900 Block of EAST BAY DR,LARGO,33770
Sheriff,8/7/2017,11:02:00 AM,SO17-258852,RSVO,STOLEN VEHICLE - REC,MILLSTREAM LN & PROMENADE DR,DUNEDIN,34698
Sheriff,8/1/2017,07:30:00 PM,SO17-251717,BCNE,BURGLARY-VEHICLE,700 Block of 6TH ST S,SAFETY HARBOR,34695
Sheriff,8/6/2017,08:11:00 PM,SO17-258051,B65,BATTERY ,4900 Block of ROBERTS RD,PINELLAS SO,34683
Clearwater PD,8/12/2017,03:50:00 PM,CW17-114554,PTS,THEFT-SHOPLIFTING,26900 Block of US HIGHWAY 19 N,CLEARWATER,33761
