AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,2/21/2018,05:15:00 PM,SO18-55062,LSAI,TRAFFIC ACCIDENT,PARK BLVD N & SEMINOLE BLVD,SEMINOLE,33778
PCPO,2/19/2018,08:47:00 AM,PS18-1211,BOSP,BATTERY,8500 Block of 66TH ST N,PINELLAS PARK,33782
Sheriff,2/24/2018,07:22:00 AM,SO18-57827,TAWN,TRESPASS,3000 Block of LAHLOR LN,PINELLAS SO,34684
Sheriff,2/25/2018,01:00:00 PM,SO18-59130,PT,THEFT-PETIT,14400 Block of 49TH ST N,PINELLAS SO,33762
Clearwater PD,2/23/2018,03:00:00 PM,CW18-28236,BAT,BATTERY,1800 Block of SPRINGTIME AVE,CLEARWATER,33755
Tarpon Springs PD,2/21/2018,05:00:00 PM,TS18-5224,PT,THEFT-PETIT,1300 Block of HILLSIDE DR,TARPON SPRINGS,34689
Largo PD,2/22/2018,11:36:00 AM,18001972,0300,ROBBERY-UNARMED,7900 Block of ULMERTON RD,LARGO,33771
Clearwater PD,2/26/2018,07:23:00 AM,CW18-29724,A,ASSAULT,22900 Block of US HIGHWAY 19 N,CLEARWATER,33765
Sheriff,2/19/2018,07:20:00 AM,SO18-51838,BOSP,BATTERY,500 Block of 5TH AVE N,SAFETY HARBOR,34695
Sheriff,2/22/2018,10:00:00 PM,SO18-56109,BRGC,BURGLARY-VEHICLE,1600 Block of SHADY OAKS DR,OLDSMAR,34677
Tarpon Springs PD,2/25/2018,10:34:00 AM,TS18-5640,AB,BATTERY-AGGRAVATED,1400 Block of GULF RD,TARPON SPRINGS,34689
Largo PD,2/16/2018,12:19:00 AM,18001733,0810,ASSAULT,2800 Block of WHISPERING DR N,LARGO,33770
Sheriff,2/26/2018,08:45:00 PM,SO18-60645,BAT,BATTERY,3600 Block of 54TH AVE N,PINELLAS SO,33714
Sheriff,2/20/2018,05:34:00 PM,SO18-53822,GT,THEFT-GRAND,12500 Block of STARKEY RD,PINELLAS SO,33773
Sheriff,2/22/2018,03:54:00 PM,SO18-56034,PTS,THEFT-SHOPLIFTING,7100 Block of SEMINOLE BLVD,SEMINOLE,33772
Clearwater PD,2/19/2018,10:43:00 PM,CW18-26114,FBPC,BATTERY,1100 Block of TANGERINE ST,CLEARWATER,33755
Sheriff,2/21/2018,04:00:00 PM,SO18-55125,GTA,STOLEN VEHICLE,11100 Block of 91ST AVE N,SEMINOLE,33772
Sheriff,2/17/2018,06:00:00 AM,SO18-50353,PT,THEFT-PETIT,14800 Block of 49TH ST N,PINELLAS SO,33762
Largo PD,2/16/2018,Unknown,18001768,0810,ASSAULT,null,LARGO,33771
