AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,4/10/2016,08:00:00 AM,SO16-146067,ABCO,BURGLARY-VEHICLE,100 Block of LEXINGTON ST,OLDSMAR,34677
Sheriff,4/12/2016,10:55:00 PM,SO16-147837,BRGB,BURGLARY-BUSINESS,6300 Block of SEMINOLE BLVD,PINELLAS SO,33772
Clearwater PD,3/31/2016,11:29:00 PM,CW16-46946,ARS,ARSON,2400 Block of GULF TO BAY BLVD,CLEARWATER,33765
Indian Shores PD,4/8/2016,04:53:00 PM,IS16-3861,PT,THEFT-PETIT,19700 Block of GULF BLVD,INDIAN SHORES,33785
Sheriff,4/9/2016,01:25:00 AM,SO16-144279,BRGC,BURGLARY-VEHICLE,100 Block of ERIC CT,PINELLAS SO,34677
Sheriff,4/3/2016,08:45:00 AM,SO16-135860,PT,THEFT-PETIT,500 Block of CRYSTAL BEACH AVE,PINELLAS SO,34681
Sheriff,4/11/2016,10:45:00 AM,SO16-146776,MP,MISSING PERSON,12400 Block of MONROE CT,PINELLAS SO,33774
Largo PD,4/7/2016,06:00:00 PM,16003809,0640,THEFT-PETIT,11900 Block of 146TH ST N,LARGO,33773
Clearwater PD,4/5/2016,10:07:00 PM,CW16-49506,GTA,STOLEN VEHICLE,23100 Block of US HIGHWAY 19 N,CLEARWATER,33765
Sheriff,4/4/2016,08:00:00 AM,SO16-136980,GT,THEFT-GRAND,11900 Block of SEMINOLE BLVD,PINELLAS SO,33778
Clearwater PD,4/13/2016,12:00:00 AM,CW16-53689,PTTB,THEFT-PETIT,1100 Block of ENGMAN ST,CLEARWATER,33755
Sheriff,4/9/2016,03:28:00 AM,SO16-143870,BRGC,BURGLARY-VEHICLE,200 Block of GROVE CIR S,DUNEDIN,34698
Pinellas Park PD,4/2/2016,12:00:00 AM,201600026310,06B,THEFT-PETIT,3800 Block of PARK BLVD,PINELLAS PARK,null
Clearwater PD,4/8/2016,05:00:00 PM,CW16-50977,BAT,BATTERY,00 Block of N FERNWOOD AVE,CLEARWATER,33765
Sheriff,4/14/2016,12:31:00 AM,SO16-150881,TAWN,TRESPASS,6000 Block of 49TH ST N,PINELLAS SO,33709
Pinellas Park PD,4/13/2016,04:00:00 PM,201600029307,05C,BURGLARY-VEHICLE,4200 Block of 71ST AVE,PINELLAS PARK,null
Sheriff,4/8/2016,06:00:00 PM,SO16-143130,BRGC,BURGLARY-VEHICLE,6000 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,4/3/2016,09:00:00 PM,SO16-135947,BRGR,BURGLARY-RESIDENCE,900 Block of VALLEY VIEW CIR,PINELLAS SO,34684
Clearwater PD,4/12/2016,06:30:00 PM,CW16-53241,PT,THEFT-PETIT,400 Block of PRINCESS ST,CLEARWATER,33755
Largo PD,4/14/2016,10:51:00 AM,16004104,0650,THEFT-GRAND,200 Block of N HIGHLAND AVE,LARGO,33770
Largo PD,4/8/2016,06:20:00 PM,16003876,0690,THEFT-PETIT,900 Block of N MISSOURI AVE,LARGO,33770
Tarpon Springs PD,4/12/2016,01:21:00 PM,TS16-11829,PTS,THEFT-SHOPLIFTING,41200 Block of US HIGHWAY 19 N,TARPON SPRINGS,34689
Treasure Island PD,4/10/2016,08:00:00 AM,TI16-7245,PT,THEFT-PETIT,00 Block of 79TH AVE,TREASURE ISLAND,33706
Sheriff,4/11/2016,12:04:00 PM,SO16-147033,BAT,BATTERY,1000 Block of VIRGINIA ST,DUNEDIN,34698
Sheriff,4/11/2016,12:02:00 PM,SO16-147032,GTS,THEFT-SHOPLIFTING,3800 Block of TAMPA RD,OLDSMAR,34677
Largo PD,4/7/2016,08:45:00 AM,16003816,0510,BURGLARY-STRUCTURE,3100 Block of OAKLAWN AVE,LARGO,33771
Largo PD,4/7/2016,12:30:00 AM,16003828,0810,ASSAULT,2000 Block of INDIAN ROCKS RD,LARGO,33774
Clearwater PD,4/14/2016,11:26:00 AM,CW16-54110,AB,BATTERY-AGGRAVATED,2400 Block of NE COACHMAN RD,CLEARWATER,33765
Pinellas Park PD,4/12/2016,10:49:00 PM,201600029195,05D,TRESPASS,6300 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Sheriff,4/3/2016,10:00:00 PM,SO16-135149,BRGC,BURGLARY-VEHICLE,3000 Block of 66TH AVE N,PINELLAS SO,33702
Sheriff,4/5/2016,02:00:00 PM,SO16-138341,BAT,BATTERY,3300 Block of BENTLEY DR,PINELLAS SO,34684
Sheriff,4/12/2016,07:02:00 PM,SO16-149044,AL,ALARM,600 Block of BELTED KINGFISHER DR N,PINELLAS SO,34683
Tarpon Springs PD,4/3/2016,05:00:00 PM,TS16-10713,PTPS,THEFT-PURSE SNATCH,41200 Block of US HIGHWAY 19 N,TARPON SPRINGS,34689
Sheriff,4/4/2016,Unknown,SO16-136502,BRGC,BURGLARY-VEHICLE,9100 Block of CHERRY TRC,PINELLAS SO,33777
Pinellas Park PD,4/12/2016,07:55:00 AM,201600029046,08B,BATTERY,7300 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Clearwater PD,4/3/2016,11:45:00 AM,CW16-48203,B65,BATTERY ,1500 Block of BELLEAIR RD,CLEARWATER,33756
Sheriff,4/7/2016,02:00:00 PM,SO16-141878,BAT,BATTERY,BEACON PL DR & FAIRMONT AVE,SAFETY HARBOR,34695
Sheriff,4/10/2016,05:04:00 AM,SO16-145169,TAWN,TRESPASS,5000 Block of TAMPA RD,OLDSMAR,34677
Sheriff,4/8/2016,12:41:00 AM,SO16-142371,PT,THEFT-PETIT,4600 Block of 28TH ST N,PINELLAS SO,33714
Sheriff,4/10/2016,04:00:00 PM,SO16-145615,PT,THEFT-PETIT,4200 Block of 45TH AVE N,PINELLAS SO,33714
Sheriff,4/11/2016,10:40:00 PM,SO16-146881,BRGC,BURGLARY-VEHICLE,7200 Block of 46TH AVE N,PINELLAS SO,33709
Sheriff,4/4/2016,08:00:00 PM,SO16-136640,BRGC,BURGLARY-VEHICLE,9200 Block of MERRIMOOR BLVD,PINELLAS SO,33777
Tarpon Springs PD,4/12/2016,02:30:00 PM,TS16-11857,PTS,THEFT-SHOPLIFTING,41200 Block of US HIGHWAY 19 N,TARPON SPRINGS,34689
Gulfport PD,4/7/2016,02:15:00 AM,GP16-6590,LSWU,TRAFFIC ACCIDENT,6200 Block of GULFPORT BLVD S,GULFPORT,33707
Sheriff,4/14/2016,06:00:00 PM,SO16-151603,GT,THEFT-GRAND,5700 Block of 66TH ST N,PINELLAS SO,33709
Clearwater PD,4/10/2016,01:30:00 AM,CW16-52160,PT,THEFT-PETIT,3000 Block of OAK COVE DR,CLEARWATER,33759
Clearwater PD,4/4/2016,10:08:00 PM,CW16-48957,TAWN,TRESPASS,1400 Block of PIERCE ST,CLEARWATER,33755
Gulfport PD,4/10/2016,01:00:00 AM,GP16-6772,PT,THEFT-PETIT,4900 Block of GULFPORT BLVD S,GULFPORT,33707
Pinellas Park PD,4/2/2016,12:00:00 PM,201600026318,06A,THEFT-GRAND,9300 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Pinellas Park PD,4/3/2016,10:00:00 AM,201600026594,06B,THEFT-PETIT,7700 Block of 52ND ST,PINELLAS PARK,null
Sheriff,4/9/2016,12:00:00 PM,SO16-144577,ABR,BURGLARY-RESIDENCE,13700 Block of 87TH PL N,PINELLAS SO,33776
Pinellas Park PD,4/2/2016,02:11:00 AM,201600026216,08B,BATTERY,5600 Block of PARK BLVD,PINELLAS PARK,null
Sheriff,4/12/2016,10:25:00 AM,SO16-148387,BOSP,BATTERY,00 Block of PATRICIA AVE,DUNEDIN,34698
Sheriff,4/3/2016,04:00:00 PM,SO16-136092,BRGR,BURGLARY-RESIDENCE,3200 Block of FOX CHASE CIR N,PINELLAS SO,34683
Clearwater PD,4/4/2016,11:38:00 PM,CW16-49001,GTH,THEFT-GRAND,1100 Block of HOLT AVE,CLEARWATER,33755
Clearwater PD,4/8/2016,09:00:00 PM,CW16-50810,SBR,BATTERY-SEXUAL,2400 Block of GULF TO BAY BLVD,CLEARWATER,33765
Sheriff,4/14/2016,11:30:00 PM,SO16-151559,BRGC,BURGLARY-VEHICLE,11600 Block of 90TH ST N,PINELLAS SO,33773
Gulfport PD,4/11/2016,11:00:00 PM,GP16-6855,BRGR,BURGLARY-RESIDENCE,5100 Block of NEWTON AVE S,GULFPORT,33707
Treasure Island PD,4/6/2016,12:01:00 AM,TI16-6841,A65,ASSAULT,11100 Block of 1ST ST E,TREASURE ISLAND,33706
Pinellas Park PD,4/7/2016,02:35:00 AM,201600027820,07C,STOLEN VEHICLE - REC,8000 Block of US HIGHWAY 19 N,PINELLAS PARK,null
