AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,6/30/2023,07:00:00PM,CW23-96008,LSWU,TRAFFIC ACCIDENT,OVERBROOK AVE & DOUGLAS AVE,CLEARWATER,33755
Treasure Island PD,6/30/2023,02:59:00AM,TI23-16283,AL,ALARM,11800 Block of CAPRI CIR S ,TREASURE ISLAND,33706
Clearwater PD,6/30/2023,09:45:00AM,CW23-96032,BRGC,BURGLARY-VEHICLE,2900 Block of FARNHAM WAY ,CLEARWATER,33761
Clearwater PD,7/1/2023,08:00:00AM,CW23-96398,BRGC,BURGLARY-VEHICLE,2600 Block of SEVILLE BLVD ,CLEARWATER,33764
Sheriff,7/7/2023,12:53:00AM,SO23-221075,LSAP,TRAFFIC ACCIDENT,GULF BLVD & 140TH AVE,MADEIRA BEACH,33708
Treasure Island PD,7/4/2023,04:10:00PM,TI23-16713,FTPC,THEFT-GRAND,100 Block of 104TH AVE ,TREASURE ISLAND,33706
Treasure Island PD,7/11/2023,Unknown,TI23-17518,BRGR,BURGLARY-RESIDENCE,200 Block of 126TH AVE ,TREASURE ISLAND,33706
Sheriff,7/10/2023,12:56:00PM,SO23-224692,PT,THEFT-PETIT,5300 Block of 66TH ST N ,PINELLAS SO,33709
Sheriff,7/11/2023,11:00:00PM,SO23-225360,MPJU,MISSING PERSON,12800 Block of GULF BLVD ,MADEIRA BEACH,33708
Clearwater PD,7/13/2023,07:51:00PM,CW23-102433,PT,THEFT-PETIT,2800 Block of QUAIL HOLLOW RD W ,CLEARWATER,33761
Sheriff,7/1/2023,09:45:00AM,SO23-213561,FBPC,BATTERY,15500 Block of AVALON AVE ,PINELLAS SO,33760
Sheriff,6/30/2023,04:30:00AM,SO23-212091,BRGC,BURGLARY-VEHICLE,1700 Block of 134TH AVE N ,PINELLAS SO,33778
Sheriff,7/1/2023,11:00:00PM,SO23-214003,CM,VANDAL/CRIM MISCH,3900 Block of BLOOMING HILL LN ,PINELLAS SO,34684
Sheriff,7/1/2023,05:30:00AM,SO23-213469,AB,BATTERY-AGGRAVATED,39TH ST N & 53RD AVE N,PINELLAS SO,33704
Clearwater PD,7/1/2023,03:58:00PM,SO23-213947,TAWN,TRESPASS,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Clearwater PD,6/30/2023,04:15:00PM,CW23-96021,BRGC,BURGLARY-VEHICLE,3000 Block of DREW ST ,CLEARWATER,33759
Sheriff,7/2/2023,11:00:00PM,SO23-214522,MPJU,MISSING PERSON,1400 Block of TARPON WOODS BLVD ,PINELLAS SO,34685
Clearwater PD,7/2/2023,04:00:00PM,CW23-96832,GTA,STOLEN VEHICLE,2800 Block of THORNTON RD ,CLEARWATER,33759
Sheriff,7/2/2023,04:00:00AM,SO23-214811,BRGC,BURGLARY-VEHICLE,3100 Block of BIRCH CT ,PINELLAS SO,34698
Sheriff,7/2/2023,04:00:00AM,SO23-214812,BRGC,BURGLARY-VEHICLE,3100 Block of BIRCH CT ,PINELLAS SO,34698
