AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,11/1/2017,10:00:00 PM,SO17-355186,GT,THEFT-GRAND,6100 Block of 55TH AVE N,PINELLAS SO,33709
Sheriff,11/12/2017,09:31:00 PM,SO17-366462,GTS,THEFT-SHOPLIFTING,3800 Block of TAMPA RD,OLDSMAR,34677
Sheriff,11/4/2017,12:00:00 PM,SO17-358216,GT,THEFT-GRAND,3900 Block of EXECUTIVE DR,PINELLAS SO,34685
Sheriff,11/14/2017,12:00:00 PM,SO17-368717,PT,THEFT-PETIT,5300 Block of 37TH ST N,PINELLAS SO,33714
Largo PD,11/3/2017,08:00:00 PM,17010957,0810,ASSAULT,200 Block of SEMINOLE BLVD,LARGO,33770
Sheriff,11/10/2017,06:00:00 AM,SO17-365058,SBR,BATTERY-SEXUAL,10300 Block of 108TH AVE N AVE,LARGO,33773
Sheriff,11/8/2017,05:30:00 PM,SO17-362501,BRGB,BURGLARY-BUSINESS,5300 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,11/12/2017,05:05:00 PM,SO17-366651,PTS,THEFT-SHOPLIFTING,5200 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,11/5/2017,01:00:00 AM,SO17-359067,PT,THEFT-PETIT,6900 Block of 301ST AVE N,PINELLAS SO,33761
Clearwater PD,11/4/2017,06:12:00 PM,CW17-158243,PTS,THEFT-SHOPLIFTING,23100 Block of US HIGHWAY 19 N,CLEARWATER,33765
Treasure Island PD,11/2/2017,07:00:00 PM,TI17-18696,GT,THEFT-GRAND,400 Block of TREASURE ISLAND CSWY,TREASURE ISLAND,33706
Sheriff,11/12/2017,05:11:00 AM,SO17-366037,TSC,TRESPASS,1400 Block of SEAGULL DR,PINELLAS SO,34685
Largo PD,11/8/2017,12:00:00 PM,17011132,0510,BURGLARY-STRUCTURE,13300 Block of WALSINGHAM RD,LARGO,33774
Sheriff,11/5/2017,05:30:00 PM,SO17-359391,BRGC,BURGLARY-VEHICLE,6300 Block of HAINES RD,PINELLAS SO,33702
