AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,11/17/2017,02:00:00 PM,CW17-164827,BRGC,BURGLARY-VEHICLE,2000 Block of GULF TO BAY BLVD,CLEARWATER,33765
Largo PD,11/17/2017,08:45:00 PM,17011457,0640,THEFT-PETIT,1100 Block of HILLSIDE DR,LARGO,33770
Largo PD,11/19/2017,08:00:00 AM,17011528,0690,THEFT-PETIT,3500 Block of DAHLIA PL,LARGO,33771
Largo PD,11/26/2017,08:20:00 AM,17011725,0810,ASSAULT,200 Block of GLADES CIR,LARGO,33771
Clearwater PD,11/22/2017,12:45:00 PM,CW17-167088,FBPC,BATTERY,300 Block of MCMULLEN BOOTH RD S,CLEARWATER,33759
Sheriff,11/25/2017,12:00:00 PM,SO17-379249,BRGC,BURGLARY-VEHICLE,1800 Block of ELAINE DR,PINELLAS SO,33760
Largo PD,11/20/2017,Unknown,17011570,0690,THEFT-PETIT,null,CLEARWATER,33762
Largo PD,11/19/2017,05:00:00 PM,17011520,0640,THEFT-PETIT,300 Block of N BELCHER RD,LARGO,33771
Largo PD,11/23/2017,07:00:00 PM,17011645,0640,THEFT-PETIT,5100 Block of BAY ISLE CIR,CLEARWATER,33764
Largo PD,11/20/2017,Unknown,17011567,0640,THEFT-PETIT,null,LARGO,33770
Largo PD,11/23/2017,Unknown,17011648,0810,ASSAULT,null,CLEARWATER,33756
Largo PD,11/22/2017,Unknown,17011615,0640,THEFT-PETIT,null,CLEARWATER,33771
Largo PD,11/18/2017,Unknown,17011514,0810,ASSAULT,null,LARGO,33770
Largo PD,11/19/2017,Unknown,17011520,0640,THEFT-PETIT,null,LARGO,33771
Largo PD,11/29/2017,06:00:00 PM,17011898,0810,ASSAULT,1000 Block of CLEARWATER LARGO RD N,LARGO,33770
Largo PD,11/25/2017,11:00:00 PM,17011719,0710,STOLEN VEHICLE,900 Block of N MISSOURI AVE,LARGO,33770
Sheriff,11/28/2017,05:00:00 PM,SO17-382405,PT,THEFT-PETIT,10200 Block of BAY PINES BLVD,SEMINOLE,33708
Sheriff,11/21/2017,11:20:00 AM,SO17-375938,PT,THEFT-PETIT,11000 Block of 64TH TERR N,PINELLAS SO,33772
