AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Pinellas Park PD,10/11/2019,10:00:00 AM,201900079723,06B,THEFT-PETIT,8000 Block of US HIGHWAY 19 N,PINELLAS PARK,null
PCPO,9/30/2019,08:00:00 AM,PS19-4290,PT,THEFT-PETIT,2400 Block of 25TH ST S,ST PETERSBURG,33712
Sheriff,10/14/2019,03:30:00 AM,SO19-331257,BAT,BATTERY,12500 Block of US HIGHWAY 19 N,PINELLAS PARK,33764
Sheriff,10/3/2019,12:00:00 PM,SO19-319665,PT,THEFT-PETIT,10000 Block of ADDISON WAY,SEMINOLE,33772
Sheriff,9/30/2019,03:00:00 PM,SO19-316019,PT,THEFT-PETIT,700 Block of E LAKE CLUB DR,OLDSMAR,34677
Largo PD,10/11/2019,05:36:00 AM,19010134,0510,BURGLARY-STRUCTURE,null,LARGO,33774
Clearwater PD,10/6/2019,04:00:00 PM,CW19-153202,BAT,BATTERY,MEADOW DALE DR & NURSERY RD,CLEARWATER,33764
Sheriff,9/30/2019,08:35:00 PM,SO19-315388,ABD,ASSAULT,14400 Block of 49TH ST N,PINELLAS SO,33762
Sheriff,10/10/2019,05:50:00 PM,SO19-327922,TAWN,TRESPASS,CURLEW RD & ALT 19, DUNEDIN, 34698,DUNEDIN,34698
Sheriff,10/7/2019,08:06:00 AM,SO19-323621,PT,THEFT-PETIT,5400 Block of 66TH ST N,PINELLAS SO,33709
Gulfport PD,10/1/2019,08:14:00 PM,GP19-21254,MPJ,MISSING PERSON,2000 Block of GRAY ST S,GULFPORT,33707
Sheriff,10/5/2019,09:35:00 PM,SO19-322093,SBR,BATTERY-SEXUAL,5100 Block of 46TH AVE N,PINELLAS SO,33709
Clearwater PD,10/8/2019,04:33:00 PM,CW19-154293,TAWN,TRESPASS,200 Block of S MYRTLE AVE,CLEARWATER,33756
Clearwater PD,10/13/2019,09:00:00 PM,CW19-157167,PT,THEFT-PETIT,2300 Block of NE COACHMAN RD,CLEARWATER,33765
Sheriff,10/14/2019,12:00:00 AM,SO19-331599,SBR,BATTERY-SEXUAL,14400 Block of 49TH ST N,PINELLAS SO,33762
Sheriff,10/3/2019,12:30:00 PM,SO19-319432,GT,THEFT-GRAND,6300 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,10/14/2019,01:30:00 AM,SO19-331474,BRGR,BURGLARY-RESIDENCE,8300 Block of 125TH PL N,PINELLAS SO,33773
Largo PD,10/12/2019,03:00:00 PM,19010188,0740,STOLEN VEHICLE,null,LARGO,33771
Sheriff,10/3/2019,06:12:00 PM,SO19-319783,AB,BATTERY-AGGRAVATED,1800 Block of FOX CIR,PINELLAS SO,33764
Gulfport PD,10/3/2019,11:10:00 AM,GP19-21370,PT,THEFT-PETIT,900 Block of 53RD ST S,GULFPORT,33707
Clearwater PD,10/2/2019,12:01:00 AM,CW19-151109,PT,THEFT-PETIT,1200 Block of S MISSOURI AVE,CLEARWATER,33756
Sheriff,10/10/2019,12:15:00 AM,SO19-327116,AOL,ASSAULT,2200 Block of NORMAN DR,PINELLAS SO,33765
Sheriff,10/13/2019,07:30:00 AM,SO19-330872,BRGR,BURGLARY-RESIDENCE,00 Block of FOREST LN,PINELLAS SO,33778
Clearwater PD,10/9/2019,10:15:00 PM,CW19-155084,FBPC,BATTERY,25300 Block of US HIGHWAY 19 N,CLEARWATER,33763
Sheriff,10/3/2019,01:07:00 PM,SO19-319470,B65,BATTERY ,13300 Block of SORRENTO DR,PINELLAS SO,33774
Sheriff,10/1/2019,11:50:00 AM,SO19-316496,BRGR,BURGLARY-RESIDENCE,700 Block of SHORE DR E,OLDSMAR,34677
Sheriff,10/10/2019,09:35:00 AM,SO19-327414,SBS,BATTERY-SEXUAL,2000 Block of PHILIPPE PKWY,SAFETY HARBOR,34695
Sheriff,10/9/2019,02:11:00 PM,SO19-326152,GTA,STOLEN VEHICLE,15100 Block of US HIGHWAY 19 N,PINELLAS SO,33764
Clearwater PD,10/6/2019,11:55:00 PM,CW19-152914,PTS,THEFT-SHOPLIFTING,23100 Block of US HIGHWAY 19 N,CLEARWATER,33765
Sheriff,10/8/2019,02:50:00 AM,SO19-324596,PTS,THEFT-SHOPLIFTING,4900 Block of PALM HARBOR BLVD,PINELLAS SO,34683
Clearwater PD,10/2/2019,07:00:00 AM,CW19-150813,BAT,BATTERY,1000 Block of MARSHALL ST,CLEARWATER,33755
Clearwater PD,10/14/2019,12:00:00 AM,CW19-157811,BRGR,BURGLARY-RESIDENCE,2400 Block of NE COACHMAN RD,CLEARWATER,33765
Clearwater PD,10/1/2019,08:20:00 PM,CW19-150688,MPA,MISSING PERSON,1000 Block of N MISSOURI AVE,CLEARWATER,33755
Clearwater PD,10/14/2019,08:30:00 AM,CW19-157622,BRGC,BURGLARY-VEHICLE,300 Block of S COMET AVE,CLEARWATER,33765
Sheriff,9/30/2019,10:00:00 AM,SO19-315821,GT,THEFT-GRAND,10000 Block of 130TH LN N,PINELLAS SO,33776
Kenneth City PD,10/5/2019,12:00:00 AM,KC19-42367,RSS,ROBBERY-UNARMED,4000 Block of 58TH ST N,KENNETH CITY,33709
Sheriff,10/9/2019,04:45:00 PM,SO19-326695,BAT,BATTERY,5500 Block of PARK ST N,PINELLAS SO,33709
Gulfport PD,10/10/2019,12:00:00 AM,GP19-21936,BRGC,BURGLARY-VEHICLE,5300 Block of 12TH AVE S,GULFPORT,33707
Treasure Island PD,10/8/2019,11:40:00 AM,TI19-17103,TSC,TRESPASS,700 Block of 126TH AVE,TREASURE ISLAND,33706
Sheriff,10/8/2019,04:25:00 AM,SO19-324617,GT,THEFT-GRAND,600 Block of 75TH AVE,ST PETE BEACH,33706
Sheriff,10/10/2019,08:59:00 AM,SO19-327370,AL,ALARM,12300 Block of OAKWIND PL,SEMINOLE,33772
Sheriff,10/6/2019,12:00:00 PM,SO19-322587,BRGC,BURGLARY-VEHICLE,800 Block of PINEWOOD TERR W,PINELLAS SO,34683
Tarpon Springs PD,10/2/2019,02:45:00 PM,TS19-23868,TAWN,TRESPASS,100 Block of E LEMON ST,TARPON SPRINGS,34689
Tarpon Springs PD,9/30/2019,11:30:00 AM,TS19-23595,BAT,BATTERY,900 Block of ANCLOTE RD,TARPON SPRINGS,34689
Clearwater PD,10/13/2019,01:20:00 AM,CW19-157081,BRGC,BURGLARY-VEHICLE,1100 Block of S MISSOURI AVE,CLEARWATER,33756
Clearwater PD,10/9/2019,12:30:00 AM,CW19-154922,BRGC,BURGLARY-VEHICLE,800 Block of CHESTNUT ST,CLEARWATER,33756
Sheriff,10/8/2019,03:35:00 PM,SO19-325321,PTS,THEFT-SHOPLIFTING,15200 Block of MUNICIPAL DR,MADEIRA BEACH,33708
Sheriff,10/1/2019,03:34:00 PM,SO19-317210,PTS,THEFT-SHOPLIFTING,1800 Block of 62ND AVE N,PINELLAS SO,33702
Largo PD,10/10/2019,01:00:00 PM,19010102,0690,THEFT-PETIT,null,LARGO,33770
Clearwater PD,10/2/2019,07:40:00 PM,CW19-151217,BEMP,BATTERY,300 Block of PINELLAS ST,CLEARWATER,33756
Sheriff,10/1/2019,09:30:00 AM,SO19-316748,BAT,BATTERY,3300 Block of BENTLEY DR,PINELLAS SO,34684
Clearwater PD,10/12/2019,07:45:00 AM,CW19-156714,GT,THEFT-GRAND,1400 Block of DREW ST,CLEARWATER,33755
Tarpon Springs PD,10/13/2019,07:43:00 PM,TS19-24818,BRGS,BURGLARY-STRUCTURE,00 Block of TARPON DR,TARPON SPRINGS,34689
Sheriff,9/30/2019,10:52:00 PM,SO19-316324,ADR,ASSAULT,5000 Block of BETTY ST N,PINELLAS SO,33709
Treasure Island PD,10/4/2019,07:25:00 AM,TI19-16815,BCC,BURGLARY-BUSINESS,11500 Block of GULF BLVD,TREASURE ISLAND,33706
Sheriff,10/2/2019,11:09:00 AM,SO19-318130,BAT,BATTERY,50TH AVE N & 28TH ST N,PINELLAS SO,33714
Clearwater PD,10/14/2019,10:30:00 PM,CW19-157995,BAT,BATTERY,400 Block of CHESTNUT ST,CLEARWATER,33756
Sheriff,10/1/2019,08:40:00 AM,SO19-316630,BAT,BATTERY,4900 Block of 62ND ST N,PINELLAS SO,33709
Clearwater PD,10/6/2019,06:30:00 AM,CW19-153158,PT,THEFT-PETIT,1800 Block of N HIGHLAND AVE,CLEARWATER,33755
Largo PD,10/13/2019,09:16:00 AM,19010208,0640,THEFT-PETIT,null,LARGO,33770
Sheriff,10/9/2019,06:44:00 PM,SO19-326782,BAT,BATTERY,1300 Block of GOODEN XING,PINELLAS SO,33778
Clearwater PD,10/9/2019,12:30:00 AM,CW19-154880,BRGC,BURGLARY-VEHICLE,800 Block of CHESTNUT ST,CLEARWATER,33756
Clearwater PD,10/2/2019,03:15:00 AM,CW19-150752,BAT,BATTERY,1100 Block of LAKEVIEW RD,CLEARWATER,33756
Sheriff,10/14/2019,01:00:00 PM,SO19-332013,PT,THEFT-PETIT,1200 Block of PASADENA AVE S,SOUTH PASADENA,33707
Sheriff,10/9/2019,03:48:00 AM,SO19-325896,BRGB,BURGLARY-BUSINESS,600 Block of UNION ST,DUNEDIN,34698
Sheriff,10/4/2019,01:26:00 PM,SO19-320739,BRGC,BURGLARY-VEHICLE,10600 Block of 117TH DR N,PINELLAS SO,33773
Clearwater PD,10/1/2019,04:30:00 AM,CW19-150432,PT,THEFT-PETIT,1600 Block of GULF TO BAY BLVD,CLEARWATER,33755
Sheriff,10/14/2019,03:11:00 PM,SO19-331924,TAWN,TRESPASS,ULMERTON RD & US HIGHWAY 19 N,PINELLAS SO,33764
Sheriff,10/7/2019,12:26:00 AM,SO19-323406,BOL,BATTERY,3000 Block of STATE RD 590,CLEARWATER,33759
Clearwater PD,10/13/2019,04:30:00 PM,CW19-157254,FTPC,THEFT-GRAND,2500 Block of COUNTRYSIDE BLVD,CLEARWATER,33761
Tarpon Springs PD,10/2/2019,09:58:00 AM,TS19-23845,PTS,THEFT-SHOPLIFTING,1200 Block of N PINELLAS AVE,TARPON SPRINGS,34689
Clearwater PD,10/12/2019,10:00:00 AM,CW19-156697,GT,THEFT-GRAND,23100 Block of US HIGHWAY 19 N,CLEARWATER,33765
Sheriff,10/1/2019,02:00:00 PM,SO19-316557,GT,THEFT-GRAND,9500 Block of LYNN LN,PINELLAS SO,33777
Sheriff,9/30/2019,09:30:00 PM,SO19-316131,GT,THEFT-GRAND,300 Block of AVERY AVE,PINELLAS SO,34681
Sheriff,10/10/2019,08:00:00 PM,SO19-328071,BAT,BATTERY,11600 Block of 132ND AVE N,PINELLAS SO,33778
Sheriff,10/12/2019,12:57:00 AM,SO19-329218,BAT,BATTERY,2500 Block of COLONY DR,PINELLAS SO,34698
Treasure Island PD,10/13/2019,08:25:00 PM,TI19-17397,LSAP,TRAFFIC ACCIDENT,KINGFISH DR & 127TH AVE,TREASURE ISLAND,33706
