AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,1/10/2021,12:00:00AM,SO21-8980,PT,THEFT-PETIT,8800 Block of BAY PINES BLVD ,PINELLAS SO,33709
Sheriff,1/9/2021,02:00:00PM,SO21-8161,BRGS,BURGLARY-STRUCTURE,30500 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Clearwater PD,1/10/2021,03:40:00AM,CW21-4516,MPJU,MISSING PERSON,1300 Block of YOUNG AVE ,CLEARWATER,33756
Clearwater PD,1/7/2021,08:00:00AM,CW21-3346,GTTB,THEFT-GRAND,500 Block of S HERCULES AVE ,CLEARWATER,33764
Largo PD,1/6/2021,12:10:00PM,21000228,0630,THEFT-SHOPLIFTING,0 Block of N MISSOURI AVE ,LARGO,33771
Largo PD,1/8/2021,07:00:00AM,21000287,0810,ASSAULT,0 Block of GLADES CIR ,LARGO,33771
Clearwater PD,1/1/2021,Unknown,CW21-764,BAT,BATTERY,0 Block of BAY ESPLANADE ,CLEARWATER,33767
Largo PD,1/9/2021,12:31:00PM,21000311,0680,THEFT-PETIT,12700 Block of 66TH ST N ,LARGO,33770
Largo PD,1/5/2021,07:35:00PM,21000208,2670,TRESPASS,2600 Block of ROOSEVELT BLVD ,CLEARWATER,33760
Sheriff,1/10/2021,03:19:00PM,SO21-8969,BAT,BATTERY,900 Block of CURLEW RD ,DUNEDIN,34698
Sheriff,1/10/2021,06:00:00AM,SO21-8656,MPJU,MISSING PERSON,9300 Block of 90TH ST N ,PINELLAS SO,33777
Clearwater PD,1/10/2021,07:15:00AM,CW21-4766,MPJU,MISSING PERSON,2100 Block of DRUID RD E ,CLEARWATER,33764
Sheriff,1/1/2021,05:06:00PM,SO21-1385,LSAP,TRAFFIC ACCIDENT,7300 Block of SEMINOLE BLVD ,SEMINOLE,33772
Sheriff,1/10/2021,01:50:00AM,SO21-8498,FBPC,BATTERY,700 Block of SAN CHRISTOPHER DR ,DUNEDIN,34698
Largo PD,1/7/2021,05:32:00PM,21000265,2670,TRESPASS,10500 Block of ULMERTON RD ,LARGO,33771
Tarpon Springs PD,1/4/2021,02:57:00PM,TS21-332,PTS,THEFT-SHOPLIFTING,41800 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Sheriff,1/7/2021,03:45:00AM,SO21-6295,BCC,BURGLARY-BUSINESS,2300 Block of 34TH WAY N ,PINELLAS SO,33771
Sheriff,1/6/2021,09:42:00PM,SO21-6044,AL,ALARM,100 Block of MOUNT VERNON ST ,OLDSMAR,34677
Sheriff,1/6/2021,05:00:00PM,SO21-5946,BRGC,BURGLARY-VEHICLE,3600 Block of AVOCADO RD ,PINELLAS SO,33770
Largo PD,1/5/2021,08:00:00AM,21000190,0650,THEFT-GRAND,9000 Block of ULMERTON RD ,LARGO,33770
Sheriff,1/7/2021,04:28:00PM,SO21-6757,BOL,BATTERY,3600 Block of HOSPITALITY LN ,PINELLAS SO,33762
Sheriff,1/7/2021,03:05:00AM,SO21-6607,BRGC,BURGLARY-VEHICLE,7000 Block of SUNSET DR S ,SOUTH PASADENA,33707
Tarpon Springs PD,1/7/2021,03:00:00PM,TS21-592,PT,THEFT-PETIT,500 Block of DODECANESE BLVD ,TARPON SPRINGS,34689
Sheriff,1/7/2021,01:23:00AM,SO21-6132,RSVO,STOLEN VEHICLE - REC,38TH AVE N & I275 N OF 38TH AVE N,ST PETERSBURG,33713
Largo PD,1/6/2021,12:26:00AM,21000213,4010,TRAFFIC ACCIDENT,600 Block of CLEARWATER LARGO RD N/STREMMA RD ,LARGO,33770
Sheriff,1/7/2021,10:12:00AM,SO21-6359,MPJU,MISSING PERSON,2300 Block of BENT TREE RD ,PINELLAS SO,34683
Sheriff,1/7/2021,06:00:00PM,SO21-6356,BRGC,BURGLARY-VEHICLE,1300 Block of AMBERLEA DR E ,DUNEDIN,34698
Clearwater PD,1/7/2021,01:00:00AM,CW21-3227,BAT,BATTERY,600 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Sheriff,1/7/2021,12:15:00PM,SO21-6498,LSAP,TRAFFIC ACCIDENT,PARK BLVD N & STARKEY RD,SEMINOLE,33777
Sheriff,1/7/2021,03:30:00PM,SO21-6522,ABCO,BURGLARY-VEHICLE,9200 Block of SEMINOLE BLVD ,SEMINOLE,33772
Sheriff,1/7/2021,06:00:00PM,SO21-6357,BRGC,BURGLARY-VEHICLE,1300 Block of AMBERLEA DR E ,DUNEDIN,34698
