AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Treasure Island PD,12/6/2020,03:09:00AM,TI20-25157,TAWN,TRESPASS,100 Block of 104TH AVE ,TREASURE ISLAND,33706
Largo PD,12/5/2020,01:54:00PM,20010070,0630,THEFT-SHOPLIFTING,900 Block of N MISSOURI AVE ,LARGO,33770
Sheriff,12/7/2020,04:24:00PM,SO20-341474,PT,THEFT-PETIT,4100 Block of 26TH ST N ,PINELLAS SO,33714
Kenneth City PD,12/6/2020,08:30:00PM,KC20-52057,BAT,BATTERY,4200 Block of 66TH ST N ,KENNETH CITY,33709
Pinellas Park PD,12/1/2020,01:00:00AM,202080000623,06B,THEFT-PETIT,9200 Block of 66TH ST ,PINELLAS PARK,33780
Largo PD,12/5/2020,02:46:00AM,20010078,0200,BATTERY-SEXUAL,14300 Block of 58TH ST N ,CLEARWATER,33760
Largo PD,11/30/2020,09:10:00PM,20009913,0630,THEFT-SHOPLIFTING,900 Block of N MISSOURI AVE ,LARGO,33770
Sheriff,12/6/2020,08:00:00AM,SO20-340504,GT,THEFT-GRAND,7800 Block of 126TH AVE N ,PINELLAS SO,33773
Largo PD,12/5/2020,06:25:00AM,20010056,0810,ASSAULT,300 Block of N BELCHER RD ,LARGO,33774
Largo PD,12/3/2020,12:51:00PM,20010005,0690,THEFT-PETIT,500 Block of COMMERCE DR S ,LARGO,33770
Largo PD,11/30/2020,03:12:00AM,20009890,0640,THEFT-PETIT,7500 Block of ULMERTON RD ,LARGO,33771
Clearwater PD,12/8/2020,06:23:00PM,CW20-160018,PTS,THEFT-SHOPLIFTING,1600 Block of N MYRTLE AVE ,CLEARWATER,33755
Clearwater PD,12/7/2020,05:30:00PM,CW20-159552,BRGC,BURGLARY-VEHICLE,1400 Block of S EVERGREEN AVE ,CLEARWATER,33756
Tarpon Springs PD,12/6/2020,11:54:00PM,TS20-33437,LSAP,TRAFFIC ACCIDENT,US HIGHWAY 19 N & TOOKES RD,TARPON SPRINGS,34689
Sheriff,12/11/2020,04:00:00PM,SO20-344900,PT,THEFT-PETIT,15TH AVE & GULF BLVD,INDIAN ROCKS BEACH,33785
Treasure Island PD,12/11/2020,05:30:00PM,TI20-25500,GT,THEFT-GRAND,11800 Block of GULF BLVD ,TREASURE ISLAND,33706
