AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,3/15/2019,11:13:00 PM,SO19-82070,LSWU,TRAFFIC ACCIDENT,N BUENA VISTA DR & SANTA BARBARA DR,DUNEDIN,34698
Sheriff,3/27/2019,04:30:00 PM,SO19-94720,ABCO,BURGLARY-VEHICLE,1400 Block of SEAGULL DR,PINELLAS SO,34685
Clearwater PD,3/21/2019,10:00:00 AM,CW19-46328,GTA,STOLEN VEHICLE,400 Block of POINSETTIA AVE,CLEARWATER,33767
Clearwater PD,3/18/2019,06:09:00 PM,CW19-44615,LSAP,TRAFFIC ACCIDENT,800 Block of PADUA LN,CLEARWATER,33756
Sheriff,3/16/2019,08:00:00 AM,SO19-82362,PT,THEFT-PETIT,LAKE ST GEORGE DR & MCMATH DR,PINELLAS SO,34684
Clearwater PD,3/28/2019,12:00:00 AM,CW19-50325,GT,THEFT-GRAND,800 Block of NARCISSUS AVE,CLEARWATER,33767
Sheriff,3/19/2019,11:00:00 PM,SO19-85380,PT,THEFT-PETIT,5900 Block of 18TH ST N,PINELLAS SO,33714
Sheriff,3/25/2019,11:10:00 PM,SO19-93187,BAT,BATTERY,15000 Block of MADEIRA WAY,MADEIRA BEACH,33708
Clearwater PD,3/24/2019,08:00:00 PM,CW19-47939,SBMD,BATTERY-SEXUAL,1100 Block of PINE ST,CLEARWATER,33756
Gulfport PD,3/23/2019,03:33:00 PM,GP19-6352,LSAP,TRAFFIC ACCIDENT,5100 Block of GULFPORT BLVD S,GULFPORT,33707
Sheriff,3/17/2019,08:07:00 PM,SO19-83912,PTS,THEFT-SHOPLIFTING,3800 Block of TAMPA RD,OLDSMAR,34677
Sheriff,3/16/2019,03:58:00 AM,SO19-82262,BAT,BATTERY,6200 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,3/15/2019,05:12:00 PM,SO19-81734,AL,ALARM,3700 Block of BELLE VISTA DR E,ST PETE BEACH,33706
Pinellas Park PD,3/22/2019,02:00:00 PM,201900023197,08B,BATTERY,4100 Block of 76TH AVE,PINELLAS PARK,null
Sheriff,3/23/2019,03:20:00 AM,SO19-90273,PT,THEFT-PETIT,1700 Block of ANGLERS CT,SAFETY HARBOR,34695
Treasure Island PD,3/27/2019,08:30:00 PM,TI19-5090,BCC,BURGLARY-BUSINESS,12000 Block of CAPRI CIR S,TREASURE ISLAND,33706
Clearwater PD,3/23/2019,12:30:00 PM,CW19-47355,RSS,ROBBERY-UNARMED,100 Block of N JEFFERSON AVE,CLEARWATER,33755
Clearwater PD,3/24/2019,08:00:00 PM,CW19-47778,PT,THEFT-PETIT,1800 Block of N HIGHLAND AVE,CLEARWATER,33755
Kenneth City PD,3/26/2019,11:00:00 AM,KC19-17557,BRGC,BURGLARY-VEHICLE,5200 Block of 59TH CIR E,KENNETH CITY,33709
Sheriff,3/26/2019,07:00:00 PM,SO19-93539,ABCO,BURGLARY-VEHICLE,1200 Block of HARBOR HILLS DR,PINELLAS SO,33770
Sheriff,3/27/2019,07:59:00 PM,SO19-95584,AL,ALARM,11600 Block of 87TH ST N,PINELLAS SO,33773
Sheriff,3/27/2019,03:00:00 PM,SO19-95057,BRGC,BURGLARY-VEHICLE,1500 Block of SEAGULL DR,PINELLAS SO,34685
Sheriff,3/17/2019,01:46:00 PM,SO19-83613,PTS,THEFT-SHOPLIFTING,33300 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Sheriff,3/18/2019,09:00:00 PM,SO19-84343,BRGR,BURGLARY-RESIDENCE,2000 Block of 58TH AVE N,PINELLAS SO,33714
Sheriff,3/15/2019,02:17:00 PM,SO19-81589,LSAP,TRAFFIC ACCIDENT,9500 Block of BLIND PASS RD,ST PETE BEACH,33706
Sheriff,3/24/2019,03:05:00 AM,SO19-91033,BRGC,BURGLARY-VEHICLE,8500 Block of MOCKINGBIRD LN,PINELLAS SO,33777
Pinellas Park PD,3/29/2019,11:58:00 AM,201900025054,04B,BATTERY-AGGRAVATED,4000 Block of 76TH AVE,PINELLAS PARK,null
Sheriff,3/23/2019,11:26:00 AM,SO19-90206,PTS,THEFT-SHOPLIFTING,100 Block of RACETRACK RD,OLDSMAR,34677
Sheriff,3/18/2019,05:55:00 PM,SO19-84720,PTS,THEFT-SHOPLIFTING,4600 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,3/17/2019,05:37:00 PM,SO19-83794,BAT,BATTERY,4700 Block of DUHME RD,PINELLAS SO,33708
Clearwater PD,3/24/2019,02:00:00 PM,CW19-47938,GTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Clearwater PD,3/28/2019,09:00:00 PM,CW19-50198,PT,THEFT-PETIT,200 Block of WAVERLY WAY,CLEARWATER,33756
Sheriff,3/26/2019,12:00:00 PM,SO19-94174,GT,THEFT-GRAND,1000 Block of FREEMONT ST S,GULFPORT,33707
Sheriff,3/21/2019,05:00:00 PM,SO19-87729,GTA,STOLEN VEHICLE,300 Block of PENNSYLVANIA AVE,PINELLAS SO,34683
Clearwater PD,3/30/2019,03:20:00 PM,CW19-51603,TAWN,TRESPASS,1500 Block of N GARDEN AVE,CLEARWATER,33755
Sheriff,3/26/2019,08:10:00 AM,SO19-93485,PT,THEFT-PETIT,1700 Block of MAPLELEAF BLVD,OLDSMAR,34677
Sheriff,3/27/2019,07:20:00 PM,SO19-95105,BBD,BATTERY ,14400 Block of 49TH ST N,PINELLAS SO,33762
Tarpon Springs PD,3/28/2019,08:00:00 AM,TS19-7627,GT,THEFT-GRAND,39200 Block of US HIGHWAY 19 N,TARPON SPRINGS,34689
Tarpon Springs PD,3/15/2019,08:33:00 AM,TS19-6364,TAWN,TRESPASS,500 Block of W ATHENS ST,TARPON SPRINGS,34689
Sheriff,3/21/2019,12:00:00 PM,SO19-88265,PT,THEFT-PETIT,5800 Block of 18TH ST N,PINELLAS SO,33714
Clearwater PD,3/15/2019,11:30:00 AM,CW19-42947,PT,THEFT-PETIT,1900 Block of N HERCULES AVE,CLEARWATER,33763
Sheriff,3/30/2019,02:05:00 PM,SO19-98661,FB,BATTERY,3500 Block of OLD KEYSTONE RD,PINELLAS SO,34688
Pinellas Park PD,3/18/2019,05:30:00 AM,201900022065,05D,TRESPASS,7600 Block of 49TH ST,PINELLAS PARK,null
Clearwater PD,3/22/2019,12:00:00 PM,CW19-46963,BRGR,BURGLARY-RESIDENCE,1200 Block of MCMULLEN BOOTH RD,CLEARWATER,33759
Sheriff,3/21/2019,12:00:00 AM,SO19-87963,GT,THEFT-GRAND,PASS BOARDWALK,MADEIRA BEACH,33708
Sheriff,3/24/2019,03:45:00 AM,SO19-91368,BRGC,BURGLARY-VEHICLE,6000 Block of 150TH AVE N,PINELLAS SO,33760
Pinellas Park PD,3/24/2019,04:00:00 PM,201900023555,05C,BURGLARY-VEHICLE,8000 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Largo PD,3/27/2019,04:02:00 PM,19003189,2670,TRESPASS,null,LARGO,33770
Sheriff,3/18/2019,01:58:00 AM,SO19-84189,BRGR,BURGLARY-RESIDENCE,1200 Block of PALM ST,PINELLAS SO,33755
Sheriff,3/21/2019,02:00:00 AM,SO19-87597,BRGC,BURGLARY-VEHICLE,6600 Block of 297TH AVE N,PINELLAS SO,33761
Sheriff,3/29/2019,06:30:00 PM,SO19-97774,BRGC,BURGLARY-VEHICLE,3000 Block of LANDMARK BLVD,PINELLAS SO,34684
Pinellas Park PD,3/27/2019,12:00:00 PM,201900024404,08G,BATTERY,8700 Block of 49TH ST,PINELLAS PARK,null
Sheriff,3/22/2019,06:43:00 PM,SO19-89508,BAT,BATTERY,00 Block of CAUSEWAY BLVD,DUNEDIN,34698
Sheriff,3/18/2019,12:45:00 PM,SO19-84620,PT,THEFT-PETIT,16900 Block of US HIGHWAY 19 N,PINELLAS SO,33764
Pinellas Park PD,3/20/2019,07:30:00 AM,201900022662,05C,BURGLARY-VEHICLE,5500 Block of 70TH AVE,PINELLAS PARK,null
Sheriff,3/17/2019,12:30:00 AM,SO19-83434,BRGC,BURGLARY-VEHICLE,5200 Block of 34TH ST N,PINELLAS SO,33714
Pinellas Park PD,3/24/2019,07:01:00 PM,201900023619,06B,THEFT-PETIT,6800 Block of 46TH WAY,PINELLAS PARK,null
Sheriff,3/15/2019,02:38:00 PM,SO19-81254,LSAP,TRAFFIC ACCIDENT,PASADENA AVE S & 14TH AVE S,SOUTH PASADENA,33707
Sheriff,3/19/2019,07:30:00 PM,SO19-86178,PTS,THEFT-SHOPLIFTING,4400 Block of PARK ST N,SEMINOLE,33709
Pinellas Park PD,3/24/2019,01:00:00 PM,201900023583,06A,THEFT-GRAND,8700 Block of 49TH ST,PINELLAS PARK,null
