AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Tarpon Springs PD,6/2/2021,01:00:00AM,TS21-15037,BRGC,BURGLARY-VEHICLE,1100 Block of CONNECTICUT RD ,TARPON SPRINGS,34689
Sheriff,6/1/2021,02:56:00PM,SO21-149212,GTS,THEFT-SHOPLIFTING,7900 Block of 113TH ST N ,SEMINOLE,33772
Gulfport PD,6/2/2021,07:00:00PM,GP21-10337,PT,THEFT-PETIT,31ST AVE S & BEACH BLVD S,GULFPORT,33707
Clearwater PD,6/2/2021,12:18:00AM,CW21-68830,BRC,BURGLARY-RESIDENCE,1400 Block of S MARTIN LUTHER KING JR ,CLEARWATER,33756
Indian Shores PD,6/2/2021,10:00:00PM,IS21-5685,PT,THEFT-PETIT,19000 Block of GULF BLVD ,INDIAN SHORES,33785
Clearwater PD,6/2/2021,12:00:00PM,CW21-68887,GT,THEFT-GRAND,2900 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,6/1/2021,04:00:00PM,SO21-149365,GT,THEFT-GRAND,7200 Block of SEMINOLE BLVD ,SEMINOLE,33772
Sheriff,6/2/2021,02:44:00PM,SO21-150294,MPJU,MISSING PERSON,10200 Block of ADDISON WAY ,SEMINOLE,33772
Clearwater PD,6/1/2021,12:00:00PM,CW21-68720,BAT,BATTERY,1100 Block of HOLT AVE ,CLEARWATER,33755
Sheriff,6/2/2021,12:00:00AM,SO21-150212,B65,BATTERY ,11000 Block of 69TH AVE N ,PINELLAS SO,33772
Sheriff,6/2/2021,02:30:00PM,SO21-150193,BBD,BATTERY ,14400 Block of 49TH ST N ,PINELLAS SO,33762
Clearwater PD,6/2/2021,08:18:00AM,CW21-68852,MPA,MISSING PERSON,900 Block of S MYRTLE AVE ,CLEARWATER,33756
Sheriff,6/2/2021,08:46:00AM,SO21-149973,PT,THEFT-PETIT,3800 Block of TAMPA RD ,OLDSMAR,34677
Clearwater PD,6/1/2021,07:30:00PM,CW21-68832,GT,THEFT-GRAND,0 Block of ROCKAWAY ST ,CLEARWATER,33767
Sheriff,5/31/2021,05:00:00AM,PS21-3093,BRGB,BURGLARY-BUSINESS,900 Block of 34TH ST S ,ST PETERSBURG,33711
Clearwater PD,6/2/2021,12:00:00AM,CW21-69025,BRGC,BURGLARY-VEHICLE,0 Block of S NEPTUNE AVE ,CLEARWATER,33765
Sheriff,6/2/2021,12:00:00AM,SO21-150080,PT,THEFT-PETIT,11200 Block of 102ND AVE N ,LARGO,33778
Tarpon Springs PD,6/2/2021,01:00:00AM,TS21-15045,BRGC,BURGLARY-VEHICLE,700 Block of ARTHURS CT ,TARPON SPRINGS,34689
Sheriff,6/1/2021,12:00:00PM,SO21-149025,PT,THEFT-PETIT,1400 Block of PASADENA AVE S ,SOUTH PASADENA,33707
Sheriff,6/2/2021,12:00:00AM,SO21-150069,PT,THEFT-PETIT,5200 Block of 110TH AVE N ,PINELLAS SO,33760
Tarpon Springs PD,6/2/2021,01:00:00AM,TS21-15041,BRGC,BURGLARY-VEHICLE,1100 Block of CONNECTICUT RD ,TARPON SPRINGS,34689
Sheriff,6/3/2021,12:30:00PM,SO21-151111,BAT,BATTERY,11900 Block of SEMINOLE BLVD ,PINELLAS SO,33778
Kenneth City PD,6/1/2021,10:23:00PM,KC21-24743,BAT,BATTERY,5200 Block of 59TH ST N ,KENNETH CITY,33709
Sheriff,6/2/2021,01:51:00PM,SO21-150493,PTS,THEFT-SHOPLIFTING,3800 Block of TAMPA RD ,OLDSMAR,34677
Tarpon Springs PD,6/3/2021,04:30:00AM,TS21-15133,GTA,STOLEN VEHICLE,400 Block of INNESS DR ,TARPON SPRINGS,34689
Sheriff,6/3/2021,12:00:00AM,SO21-151457,PT,THEFT-PETIT,2300 Block of BENTLEY DR ,PINELLAS SO,34684
Sheriff,6/3/2021,12:00:00AM,SO21-150944,BAT,BATTERY,10800 Block of SEMINOLE BLVD ,PINELLAS SO,33778
Sheriff,6/3/2021,09:00:00AM,SO21-151046,PT,THEFT-PETIT,1300 Block of SILVER EAGLE DR ,PINELLAS SO,34688
Clearwater PD,6/3/2021,12:08:00AM,CW21-69188,MPJU,MISSING PERSON,1500 Block of ROSEMONT DR ,CLEARWATER,33755
Clearwater PD,6/3/2021,03:00:00PM,CW21-69329,GTA,STOLEN VEHICLE,300 Block of CEDAR ST ,CLEARWATER,33755
Clearwater PD,6/4/2021,10:00:00AM,CW21-69697,BAT,BATTERY,900 Block of WOODLAWN ST ,CLEARWATER,33756
Sheriff,6/2/2021,06:10:00PM,SO21-150490,BRGR,BURGLARY-RESIDENCE,12100 Block of PARK BLVD N ,PINELLAS SO,33772
Sheriff,6/2/2021,11:57:00PM,SO21-150780,BOL,BATTERY,31700 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Sheriff,6/1/2021,07:20:00PM,SO21-149436,B65,BATTERY ,MCMULLEN BOOTH RD & MEASE DR,SAFETY HARBOR,33761
Sheriff,6/2/2021,12:00:00AM,SO21-150713,BRC,BURGLARY-RESIDENCE,1700 Block of THOMPSON AVE ,PINELLAS SO,33756
