AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,6/17/2022,02:59:00AM,SO22-187798,GTF,THEFT-GRAND,38TH AVE N & 26TH ST N,ST PETERSBURG,33714
Sheriff,6/16/2022,09:30:00PM,SO22-187590,BAT,BATTERY,12800 Block of GULF BLVD ,MADEIRA BEACH,33708
Sheriff,6/17/2022,10:24:00PM,SO22-188713,GTHN,THEFT-GRAND,5700 Block of ULMERTON RD ,PINELLAS SO,33760
Treasure Island PD,6/18/2022,04:20:00PM,TI22-11252,MPJU,MISSING PERSON,100 Block of 108TH AVE ,TREASURE ISLAND,33706
Gulfport PD,6/18/2022,04:20:00PM,GP22-10238,GTTB,THEFT-GRAND,6200 Block of 8TH AVE S ,GULFPORT,33707
Clearwater PD,6/18/2022,05:20:00AM,CW22-84540,FB,BATTERY,1700 Block of BELLEMEADE DR ,CLEARWATER,33755
Sheriff,6/17/2022,12:00:00PM,SO22-188340,PT,THEFT-PETIT,3400 Block of 51ST AVE N ,PINELLAS SO,33714
Sheriff,6/17/2022,05:00:00PM,SO22-188763,MPJU,MISSING PERSON,300 Block of SCOTT CT ,PINELLAS SO,34684
Sheriff,6/16/2022,08:15:00PM,SO22-187536,BAT,BATTERY,WASHINGTON ST & BROADWAY,DUNEDIN,
Sheriff,6/17/2022,05:00:00PM,SO22-188768,MPJU,MISSING PERSON,300 Block of SCOTT CT ,PINELLAS SO,34684
Treasure Island PD,6/22/2022,08:00:00AM,TI22-11569,PT,THEFT-PETIT,400 Block of TREASURE ISLAND CSWY ,TREASURE ISLAND,33706
Clearwater PD,6/19/2022,04:17:00PM,CW22-85220,LSAI,TRAFFIC ACCIDENT,1500 Block of S PROSPECT AVE ,CLEARWATER,33756
Sheriff,6/19/2022,12:55:00AM,SO22-189667,LSAP,TRAFFIC ACCIDENT,30900 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Clearwater PD,6/19/2022,12:07:00AM,CW22-85112,BRGC,BURGLARY-VEHICLE,600 Block of WOODLAWN ST ,CLEARWATER,33756
Sheriff,6/19/2022,08:30:00AM,SO22-189997,BRGC,BURGLARY-VEHICLE,1700 Block of HARBOR PL S ,SOUTH PASADENA,33707
Tarpon Springs PD,6/15/2022,08:30:00AM,TS22-16327,PT,THEFT-PETIT,41200 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Sheriff,6/16/2022,10:27:00AM,SO22-186966,BRGC,BURGLARY-VEHICLE,GANDY BEACH WEST OF TOWERS,PINELLAS SO,33702
Clearwater PD,6/18/2022,10:37:00AM,SO22-189065,TW,TRESPASS,2200 Block of MAIN ST ,CLEARWATER,
Clearwater PD,6/19/2022,07:45:00PM,CW22-85280,FBPC,BATTERY,0 Block of ACACIA ST ,CLEARWATER,33767
Treasure Island PD,6/19/2022,Unknown,TI22-11350,TAWN,TRESPASS,400 Block of TREASURE ISLAND CSWY ,TREASURE ISLAND,33706
Sheriff,6/18/2022,11:00:00AM,SO22-189581,PT,THEFT-PETIT,14700 Block of SUNSET ST ,PINELLAS SO,33760
Clearwater PD,6/20/2022,09:20:00AM,CW22-85545,PTS,THEFT-SHOPLIFTING,26900 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Gulfport PD,6/18/2022,10:21:00PM,GP22-10252,PT,THEFT-PETIT,5800 Block of 30TH AVE S ,GULFPORT,33707
Clearwater PD,6/20/2022,07:57:00PM,CW22-85804,TAWN,TRESPASS,600 Block of COURT ST ,CLEARWATER,33756
Sheriff,6/19/2022,03:30:00PM,SO22-190303,MPA,MISSING PERSON,11400 Block of 49TH ST N ,PINELLAS PARK,33762
Clearwater PD,6/19/2022,12:30:00AM,CW22-84949,GTA,STOLEN VEHICLE,800 Block of CLEVELAND ST ,CLEARWATER,33755
Clearwater PD,6/20/2022,08:45:00AM,CW22-85531,JHOM,HOMICIDE,1600 Block of FLAGLER DR ,CLEARWATER,33755
Clearwater PD,6/20/2022,12:01:00AM,CW22-85670,GTHN,THEFT-GRAND,1200 Block of S SAN REMO AVE ,CLEARWATER,33756
Clearwater PD,6/20/2022,10:00:00AM,CW22-85648,PT,THEFT-PETIT,600 Block of PINELLAS ST ,CLEARWATER,33756
Sheriff,6/20/2022,11:41:00AM,SO22-191281,RFF,WEAPON,3700 Block of GULF BLVD ,ST PETERSBURG,33706
Sheriff,6/19/2022,12:30:00AM,SO22-190020,BRGB,BURGLARY-BUSINESS,11900 Block of 49TH ST N ,PINELLAS SO,33762
Gulfport PD,6/20/2022,09:00:00PM,GP22-10318,GTA,STOLEN VEHICLE,5700 Block of 18TH AVE S ,GULFPORT,33707
Clearwater PD,6/20/2022,11:01:00AM,CW22-85663,PTS,THEFT-SHOPLIFTING,23600 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Sheriff,6/20/2022,04:01:00PM,SO22-191564,TAWN,TRESPASS,3800 Block of 54TH AVE N ,PINELLAS SO,33714
Clearwater PD,6/21/2022,09:00:00PM,CW22-86335,BRGC,BURGLARY-VEHICLE,0 Block of N BELCHER RD ,CLEARWATER,33765
Sheriff,6/21/2022,01:42:00PM,SO22-192701,TSC,TRESPASS,2500 Block of 54TH AVE N ,PINELLAS SO,33714
Sheriff,6/21/2022,05:30:00PM,SO22-192777,BAT,BATTERY,200 Block of 13TH AVE S ,SAFETY HARBOR,34695
Sheriff,6/21/2022,12:00:00AM,SO22-192885,PT,THEFT-PETIT,10800 Block of 57TH AVE N ,PINELLAS SO,33772
Sheriff,6/29/2022,12:00:00AM,SO22-202239,TFP6,THEFT-PETIT,3800 Block of 62ND AVE N ,PINELLAS PARK,33781
Clearwater PD,6/22/2022,09:00:00PM,CW22-86617,MPJU,MISSING PERSON,1900 Block of RAINBOW DR ,CLEARWATER,33765
Clearwater PD,6/22/2022,04:00:00PM,CW22-86650,BRGR,BURGLARY-RESIDENCE,1100 Block of FAIRMONT ST ,CLEARWATER,33755
Clearwater PD,6/22/2022,04:00:00PM,CW22-86807,BAT,BATTERY,900 Block of WOODLAWN ST ,CLEARWATER,33756
Tarpon Springs PD,6/22/2022,02:19:00AM,TS22-17142,TAWN,TRESPASS,40500 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
