AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,11/8/2018,11:47:00 AM,SO18-357337,GT,THEFT-GRAND,2700 Block of SHERBROOKE LN,PINELLAS SO,34684
Sheriff,11/13/2018,02:50:00 PM,SO18-362910,BRGR,BURGLARY-RESIDENCE,8100 Block of COACHLIGHT CIR,PINELLAS SO,33776
Sheriff,11/5/2018,08:00:00 AM,SO18-353744,BRGC,BURGLARY-VEHICLE,32200 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Sheriff,11/3/2018,10:24:00 PM,SO18-352213,BRGC,BURGLARY-VEHICLE,29700 Block of SEACOL ST,PINELLAS SO,33761
Sheriff,11/13/2018,09:32:00 AM,SO18-362344,PT,THEFT-PETIT,6100 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,11/10/2018,12:00:00 AM,SO18-359798,PT,THEFT-PETIT,6800 Block of PARK ST S,SOUTH PASADENA,33707
Clearwater PD,11/14/2018,10:00:00 PM,CW18-169764,BRGC,BURGLARY-VEHICLE,25400 Block of US HIGHWAY 19 N,CLEARWATER,33763
Clearwater PD,11/11/2018,08:17:00 PM,CW18-168312,SBR,BATTERY-SEXUAL,S LINCOLN AVE & FRANKLIN ST,CLEARWATER,33756
Sheriff,11/10/2018,12:00:00 AM,SO18-359670,BRGC,BURGLARY-VEHICLE,10200 Block of 117TH DR N,PINELLAS SO,33773
Sheriff,11/13/2018,12:00:00 PM,SO18-362526,MPA,MISSING PERSON,13700 Block of ANTIGUA DR,PINELLAS SO,33776
Gulfport PD,11/9/2018,12:00:00 AM,GP18-24683,BRGC,BURGLARY-VEHICLE,6200 Block of PASEDENA POINT BLVD,GULFPORT,33707
Sheriff,11/14/2018,09:05:00 AM,SO18-363462,PT,THEFT-PETIT,8100 Block of 91ST TERR N,PINELLAS SO,33777
Sheriff,11/3/2018,01:19:00 PM,SO18-351742,BRGS,BURGLARY-STRUCTURE,11800 Block of 66TH AVE N,PINELLAS SO,33772
Sheriff,10/31/2018,09:00:00 PM,SO18-348291,BRGC,BURGLARY-VEHICLE,2100 Block of BRIARWAY DR,PINELLAS SO,33763
Pinellas Park PD,11/3/2018,08:00:00 PM,201800087317,06B,THEFT-PETIT,8000 Block of 49TH ST,PINELLAS PARK,null
Kenneth City PD,11/6/2018,09:32:00 PM,KC18-48204,BRGS,BURGLARY-STRUCTURE,5700 Block of 58TH WAY N,KENNETH CITY,33709
Clearwater PD,11/7/2018,01:30:00 PM,CW18-166747,PT,THEFT-PETIT,100 Block of SEMINOLE ST,CLEARWATER,33755
Clearwater PD,11/14/2018,10:00:00 PM,CW18-169776,BRGC,BURGLARY-VEHICLE,25400 Block of US HIGHWAY 19 N,CLEARWATER,33763
Sheriff,11/3/2018,01:49:00 AM,SO18-351356,BRGC,BURGLARY-VEHICLE,4700 Block of 92ND ST N,SEMINOLE,33708
Clearwater PD,11/9/2018,07:35:00 PM,CW18-167409,RSS,ROBBERY-UNARMED,200 Block of S GLENWOOD AVE,CLEARWATER,33755
Sheriff,11/9/2018,06:00:00 PM,SO18-358925,PT,THEFT-PETIT,6800 Block of GULFPORT BLVD S,SOUTH PASADENA,33707
Clearwater PD,11/4/2018,04:00:00 PM,CW18-164562,PTV,THEFT-PETIT,00 Block of MEMORIAL CSWY,CLEARWATER,null
Belleair PD,11/2/2018,08:45:00 PM,BE18-20533,BRGC,BURGLARY-VEHICLE,00 Block of S PINE CIR,BELLEAIR,33756
Pinellas Park PD,11/13/2018,11:00:00 AM,201800089647,06B,THEFT-PETIT,7200 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Gulfport PD,10/31/2018,06:30:00 AM,GP18-23924,MPJ,MISSING PERSON,900 Block of 58TH ST S,GULFPORT,33707
Clearwater PD,11/10/2018,01:40:00 PM,CW18-167729,GT,THEFT-GRAND,1800 Block of N HIGHLAND AVE,CLEARWATER,33755
Treasure Island PD,11/9/2018,12:00:00 PM,TI18-19658,PT,THEFT-PETIT,7600 Block of BAYSHORE DR,TREASURE ISLAND,33706
Kenneth City PD,11/8/2018,12:46:00 PM,KC18-48673,BAT,BATTERY,4200 Block of 66TH ST N,KENNETH CITY,33709
Sheriff,10/31/2018,07:15:00 AM,SO18-348517,BRGC,BURGLARY-VEHICLE,2400 Block of 50TH AVE N,PINELLAS SO,33714
Gulfport PD,11/2/2018,11:30:00 PM,GP18-24059,BRGC,BURGLARY-VEHICLE,5300 Block of 14TH AVE S,GULFPORT,33707
Sheriff,11/3/2018,10:24:00 PM,SO18-352118,BRGC,BURGLARY-VEHICLE,29700 Block of SEACOL ST,PINELLAS SO,33761
Largo PD,11/8/2018,04:00:00 PM,18011909,0810,ASSAULT,null,LARGO,33770
Sheriff,11/4/2018,06:00:00 PM,SO18-352545,GTA,STOLEN VEHICLE,7300 Block of PARKSIDE VILLAS DR,PINELLAS SO,33709
Sheriff,11/7/2018,07:00:00 PM,SO18-356749,GT,THEFT-GRAND,35100 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Sheriff,11/13/2018,02:30:00 AM,SO18-362193,GTA,STOLEN VEHICLE,500 Block of BELTREES ST,DUNEDIN,34698
Sheriff,11/8/2018,03:59:00 PM,SO18-357594,PTS,THEFT-SHOPLIFTING,900 Block of PATRICIA AVE,DUNEDIN,34698
Sheriff,10/31/2018,06:47:00 PM,SO18-348893,TAWN,TRESPASS,400 Block of GULF BLVD,INDIAN ROCKS BEACH,33785
Sheriff,11/1/2018,04:30:00 PM,SO18-349794,BRGR,BURGLARY-RESIDENCE,3300 Block of HIBISCUS DR,PINELLAS SO,34684
Clearwater PD,11/7/2018,02:15:00 PM,CW18-166585,BRGC,BURGLARY-VEHICLE,1400 Block of BARRY ST,CLEARWATER,33756
Sheriff,11/9/2018,02:30:00 AM,SO18-358223,GTA,STOLEN VEHICLE,10300 Block of GANDY BLVD,PINELLAS SO,33702
Clearwater PD,11/4/2018,05:00:00 AM,CW18-164310,TAWN,TRESPASS,00 Block of N GARDEN AVE,CLEARWATER,33755
Sheriff,11/12/2018,09:00:00 PM,SO18-361032,BRGC,BURGLARY-VEHICLE,2200 Block of ULMERTON RD,PINELLAS SO,33762
Sheriff,11/11/2018,07:28:00 AM,SO18-360344,BRGR,BURGLARY-RESIDENCE,2500 Block of 50TH AVE N,PINELLAS SO,33714
Sheriff,11/11/2018,10:55:00 AM,SO18-360671,BRGR,BURGLARY-RESIDENCE,11900 Block of LILLIAN AVE,SEMINOLE,33778
Sheriff,11/12/2018,07:00:00 PM,SO18-361236,PT,THEFT-PETIT,2500 Block of 52ND AVE N,PINELLAS SO,33714
Tarpon Springs PD,11/12/2018,01:01:00 AM,TS18-32286,MUR,HOMICIDE,1600 Block of LONESOME PINE LN,TARPON SPRINGS,34689
Clearwater PD,11/13/2018,09:30:00 AM,CW18-169496,PT,THEFT-PETIT,21200 Block of US HIGHWAY 19 N,CLEARWATER,33765
Clearwater PD,11/13/2018,12:00:00 PM,CW18-169297,LSAP,TRAFFIC ACCIDENT,00 Block of PARK PL BLVD N,CLEARWATER,33759
Sheriff,11/14/2018,08:30:00 PM,SO18-363288,GTA,STOLEN VEHICLE,1600 Block of ARNOLD LN,DUNEDIN,34698
