AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Largo PD,9/27/2020,12:00:00PM,20007922,0690,THEFT-PETIT,1000 Block of STARKEY RD ,LARGO,33771
Sheriff,9/27/2020,03:20:00PM,SO20-271157,PTS,THEFT-SHOPLIFTING,5700 Block of 34TH ST N ,PINELLAS SO,33714
Pinellas Park PD,9/18/2020,12:00:00AM,202000057889,06B,THEFT-PETIT,5900 Block of 91ST AVE ,PINELLAS PARK,33780
Clearwater PD,9/21/2020,03:21:00AM,CW20-127573,BRGC,BURGLARY-VEHICLE,1400 Block of COUNTRY OAKS LN ,CLEARWATER,33764
Largo PD,9/28/2020,04:23:00PM,20007950,0690,THEFT-PETIT,2100 Block of BRADFORD ST ,LARGO,33770
Clearwater PD,9/21/2020,12:25:00AM,CW20-127350,GTA,STOLEN VEHICLE,0 Block of CAUSEWAY BLVD ,CLEARWATER,33767
Largo PD,9/20/2020,11:00:00PM,20007748,0640,THEFT-PETIT,3200 Block of 21ST AVE SW ,LARGO,33770
Sheriff,9/20/2020,09:54:00AM,SO20-263408,MPA,MISSING PERSON,11100 Block of FREEDOM WAY ,SEMINOLE,33772
Clearwater PD,9/21/2020,01:06:00PM,CW20-127533,FTPC,THEFT-GRAND,2400 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Clearwater PD,9/22/2020,02:00:00AM,CW20-127819,BRGC,BURGLARY-VEHICLE,1300 Block of N BLK MARTIN LUTHER KING ,CLEARWATER,33755
Clearwater PD,9/21/2020,01:15:00PM,CW20-127541,A,ASSAULT,1500 Block of GULF BLVD ,CLEARWATER,33767
Sheriff,9/20/2020,06:28:00AM,SO20-263224,RSVO,STOLEN VEHICLE - REC,2600 Block of 50TH AVE N ,PINELLAS SO,33714
Clearwater PD,9/21/2020,12:00:00AM,CW20-127536,GTR,THEFT-GRAND,300 Block of CLEVELAND ST ,CLEARWATER,33755
Treasure Island PD,9/21/2020,08:00:00PM,TI20-18967,GT,THEFT-GRAND,11300 Block of GULF BLVD ,TREASURE ISLAND,33706
Pinellas Park PD,9/19/2020,03:00:00AM,202000058170,05C,BURGLARY-VEHICLE,8100 Block of 59TH WAY ,PINELLAS PARK,33780
Pinellas Park PD,9/19/2020,12:00:00AM,202000058188,06B,THEFT-PETIT,6700 Block of 79TH AVE ,PINELLAS PARK,33780
Largo PD,9/28/2020,01:00:00PM,20007947,0630,THEFT-SHOPLIFTING,8900 Block of ULMERTON RD ,LARGO,33771
Sheriff,9/20/2020,07:00:00PM,SO20-263954,PT,THEFT-PETIT,3800 Block of LAKE ST GEORGE DR ,PINELLAS SO,34684
Clearwater PD,9/21/2020,06:00:00PM,CW20-127602,BAT,BATTERY,1400 Block of LAURA ST ,CLEARWATER,34695
Kenneth City PD,9/21/2020,01:12:00PM,KC20-39553,BAT,BATTERY,6300 Block of 46TH AVE N ,KENNETH CITY,33709
