AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,6/6/2022,08:11:00PM,SO22-175589,LSAP,TRAFFIC ACCIDENT,1500 Block of GULF BLVD ,INDIAN ROCKS BEACH,33785
Sheriff,6/6/2022,01:00:00AM,SO22-174572,GT,THEFT-GRAND,8800 Block of 66TH ST N ,PINELLAS SO,33782
Clearwater PD,6/6/2022,12:00:00AM,CW22-79051,BRGB,BURGLARY-BUSINESS,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Clearwater PD,6/5/2022,06:00:00PM,CW22-78706,BAT,BATTERY,1200 Block of S PROSPECT AVE ,CLEARWATER,33756
Clearwater PD,6/6/2022,12:23:00PM,CW22-78936,RSS,ROBBERY-UNARMED,3400 Block of BRIGADOON DR ,CLEARWATER,33759
Sheriff,6/6/2022,01:09:00PM,SO22-175150,LSAP,TRAFFIC ACCIDENT,1400 Block of MAIN ST ,DUNEDIN,34698
Sheriff,6/6/2022,12:00:00AM,SO22-175409,BRGR,BURGLARY-RESIDENCE,100 Block of INDEPENDENCE AVE ,PINELLAS SO,34684
Clearwater PD,6/12/2022,12:00:00AM,CW22-81871,PT,THEFT-PETIT,2500 Block of SUNSET POINT RD ,CLEARWATER,33765
Sheriff,6/6/2022,10:20:00PM,SO22-175730,TAWN,TRESPASS,6600 Block of 54TH AVE N ,PINELLAS SO,33709
Clearwater PD,6/7/2022,04:00:00PM,CW22-79535,BAT,BATTERY,1400 Block of S MARTIN LUTHER KING JR ,CLEARWATER,33756
Clearwater PD,6/6/2022,07:45:00PM,CW22-79188,BRGC,BURGLARY-VEHICLE,2000 Block of POWDERHORN DR ,CLEARWATER,33755
Sheriff,6/7/2022,08:00:00AM,SO22-176473,GT,THEFT-GRAND,100 Block of SUNRISE DR ,PINELLAS SO,34683
Sheriff,6/7/2022,08:42:00AM,SO22-176168,TAWN,TRESPASS,34TH ST N & RR CSX,PINELLAS SO,
Sheriff,6/7/2022,01:00:00AM,SO22-176544,PT,THEFT-PETIT,MAIN ST & PINELLAS TRL,DUNEDIN,34698
Sheriff,6/6/2022,11:04:00PM,SO22-175776,BAT,BATTERY,30700 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Clearwater PD,6/7/2022,01:30:00PM,CW22-79492,BRC,BURGLARY-RESIDENCE,2200 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Sheriff,6/6/2022,10:30:00AM,SO22-175148,BRGR,BURGLARY-RESIDENCE,2200 Block of BELLEAIR RD ,PINELLAS SO,33764
Clearwater PD,6/5/2022,08:39:00AM,CW22-78366,RSS,ROBBERY-UNARMED,FAIRMONT ST & PINELLAS TRL,CLEARWATER,33755
Sheriff,6/6/2022,03:57:00AM,SO22-174581,AL,ALARM,7700 Block of 113TH ST N ,SEMINOLE,33772
Clearwater PD,6/5/2022,08:30:00PM,CW22-78697,BAT,BATTERY,300 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Sheriff,6/7/2022,11:15:00AM,SO22-176311,TAWN,TRESPASS,6100 Block of 150TH AVE N ,LARGO,33760
Clearwater PD,6/5/2022,12:36:00PM,CW22-78441,PFF,WEAPON,1500 Block of S MISSOURI AVE ,CLEARWATER,33756
Clearwater PD,6/7/2022,07:47:00PM,CW22-79611,BAT,BATTERY,0 Block of CAUSEWAY BLVD ,CLEARWATER,33767
Kenneth City PD,6/8/2022,07:20:00PM,KC22-26757,BAT,BATTERY,4200 Block of 66TH ST N ,KENNETH CITY,33709
Clearwater PD,6/7/2022,02:00:00PM,CW22-79808,PT,THEFT-PETIT,PINELLAS COUNTY TRL & SUNSET POINT RD,CLEARWATER,33755
Sheriff,6/7/2022,Unknown,CW22-79683,CCF,WEAPON,EDGEWATER DR & LOCKLIE ST,DUNEDIN,34698
Sheriff,6/8/2022,02:22:00AM,SO22-177142,FBPC,BATTERY,4700 Block of 46TH AVE N ,PINELLAS SO,33714
Sheriff,6/7/2022,07:00:00PM,SO22-176797,FBPC,BATTERY,5400 Block of 42ND ST N ,PINELLAS SO,33714
Sheriff,6/8/2022,12:30:00AM,SO22-177164,MPJU,MISSING PERSON,200 Block of ARBOR DR W ,PINELLAS SO,34683
Tarpon Springs PD,6/14/2022,01:00:00AM,TS22-16283,BAT,BATTERY,43500 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Clearwater PD,6/8/2022,12:30:00AM,SO22-177352,GTF,THEFT-GRAND,3000 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,6/8/2022,10:00:00AM,SO22-177974,GTA,STOLEN VEHICLE,500 Block of TRADE WINDS DR ,DUNEDIN,34698
Sheriff,6/8/2022,02:29:00AM,SO22-177145,CCF,WEAPON,PARK BLVD N & 62ND WAY N,PINELLAS PARK,33781
Sheriff,6/8/2022,07:44:00PM,SO22-178069,BAT,BATTERY,8400 Block of BRYAN DAIRY RD ,PINELLAS SO,33777
Sheriff,6/7/2022,04:11:00PM,SO22-176707,PT,THEFT-PETIT,100 Block of W DOUGLAS RD ,OLDSMAR,34677
Clearwater PD,6/7/2022,10:30:00PM,CW22-79679,PTS,THEFT-SHOPLIFTING,1400 Block of S BELCHER RD ,CLEARWATER,33764
Sheriff,6/7/2022,05:39:00PM,SO22-176732,A,ASSAULT,8600 Block of SEMINOLE BLVD ,SEMINOLE,33772
Sheriff,6/7/2022,12:00:00AM,SO22-176598,GT,THEFT-GRAND,1900 Block of SUNSET POINT RD ,PINELLAS SO,33765
Sheriff,6/8/2022,03:30:00PM,SO22-177504,BCC,BURGLARY-BUSINESS,200 Block of DOUGLAS AVE ,DUNEDIN,34698
Sheriff,6/7/2022,07:25:00PM,SO22-176807,BAT,BATTERY,0 Block of CAUSEWAY BLVD ,DUNEDIN,34698
Sheriff,6/8/2022,10:46:00AM,SO22-177531,GT,THEFT-GRAND,9900 Block of ULMERTON RD ,PINELLAS SO,33771
Tarpon Springs PD,6/9/2022,05:36:00PM,TS22-15721,FTPC,THEFT-GRAND,700 Block of S PINELLAS AVE ,TARPON SPRINGS,34689
Clearwater PD,6/9/2022,11:00:00PM,CW22-80450,GTA,STOLEN VEHICLE,2500 Block of HARN BLVD ,CLEARWATER,33764
Clearwater PD,6/9/2022,11:03:00AM,CW22-80427,PTS,THEFT-SHOPLIFTING,1200 Block of S MISSOURI AVE ,CLEARWATER,33756
Gulfport PD,6/8/2022,07:30:00AM,GP22-9671,MPJU,MISSING PERSON,2100 Block of PREMIER DR S ,GULFPORT,33707
Sheriff,6/10/2022,03:15:00AM,SO22-179659,BRGC,BURGLARY-VEHICLE,13800 Block of JAMAICA DR ,PINELLAS SO,33776
Clearwater PD,6/10/2022,12:00:00AM,CW22-80943,PT,THEFT-PETIT,1200 Block of DREW ST ,CLEARWATER,33755
Sheriff,6/10/2022,05:40:00AM,SO22-179687,BRGC,BURGLARY-VEHICLE,13700 Block of ANTIGUA DR ,PINELLAS SO,33776
Sheriff,6/3/2022,10:00:00AM,SO22-171379,PT,THEFT-PETIT,3800 Block of TAMPA RD ,OLDSMAR,34677
Sheriff,5/31/2022,08:43:00PM,SO22-168464,BAT,BATTERY,7100 Block of 40TH AVE N ,PINELLAS SO,33709
Clearwater PD,6/9/2022,10:00:00PM,CW22-80696,GT,THEFT-GRAND,1800 Block of N HIGHLAND AVE ,CLEARWATER,33755
Sheriff,6/9/2022,10:57:00PM,SO22-179443,AB,BATTERY-AGGRAVATED,1400 Block of SEAGULL DR ,PINELLAS SO,34685
Sheriff,6/9/2022,05:25:00PM,SO22-179326,BAT,BATTERY,1300 Block of OLD VILLAGE WAY ,OLDSMAR,34677
Clearwater PD,6/10/2022,11:11:00AM,CW22-80906,PTTB,THEFT-PETIT,600 Block of S MISSOURI AVE ,CLEARWATER,33756
Clearwater PD,6/10/2022,09:00:00PM,CW22-80863,BRGR,BURGLARY-RESIDENCE,2600 Block of OSAKA DR ,CLEARWATER,33764
Sheriff,6/10/2022,02:15:00AM,SO22-179594,BEMP,BATTERY,15000 Block of MADEIRA WAY ,MADEIRA BEACH,33708
Sheriff,5/31/2022,09:00:00AM,SO22-168119,BCC,BURGLARY-BUSINESS,3600 Block of E BAY DR ,LARGO,33771
Sheriff,5/31/2022,08:06:00AM,SO22-167712,BRGC,BURGLARY-VEHICLE,4400 Block of 49TH ST N ,PINELLAS SO,33709
Clearwater PD,5/31/2022,07:00:00PM,CW22-75816,BRGC,BURGLARY-VEHICLE,2000 Block of RIPON DR ,CLEARWATER,33764
Clearwater PD,5/31/2022,07:20:00PM,CW22-75817,BRGC,BURGLARY-VEHICLE,800 Block of NORMANDY RD ,CLEARWATER,33764
Gulfport PD,6/10/2022,08:00:00PM,GP22-9782,PT,THEFT-PETIT,5700 Block of GULFPORT BLVD S ,GULFPORT,33707
Sheriff,6/10/2022,06:40:00PM,SO22-180300,BAT,BATTERY,4600 Block of LOWN ST N ,PINELLAS SO,33714
Clearwater PD,6/11/2022,07:15:00PM,CW22-81520,PT,THEFT-PETIT,600 Block of FORT HARRISON AVE ,CLEARWATER,
Sheriff,6/11/2022,09:30:00AM,SO22-181006,TFP6,THEFT-PETIT,6100 Block of 34TH ST N ,PINELLAS SO,33714
Sheriff,5/31/2022,06:00:00PM,SO22-167894,BSNR,BURGLARY-RESIDENCE,1100 Block of ROBIN RD S ,PINELLAS SO,33707
