AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,2/15/2019,10:00:00 PM,SO19-50145,GTA,STOLEN VEHICLE,2100 Block of TARPON LANDINGS DR,PINELLAS SO,34688
Sheriff,2/21/2019,02:30:00 PM,SO19-57122,PT,THEFT-PETIT,12900 Block of PARK BLVD N,PINELLAS SO,33776
Gulfport PD,2/24/2019,12:00:00 AM,GP19-4315,GT,THEFT-GRAND,5700 Block of 17TH AVE S,GULFPORT,33707
Pinellas Park PD,2/15/2019,07:23:00 PM,201900014194,08B,BATTERY,9300 Block of 49TH ST,PINELLAS PARK,null
Gulfport PD,2/18/2019,10:34:00 AM,GP19-3875,BAT,BATTERY,900 Block of 58TH ST S,GULFPORT,33707
Sheriff,2/25/2019,01:00:00 PM,SO19-61114,BRGC,BURGLARY-VEHICLE,1700 Block of IRONWOOD CT E,OLDSMAR,34677
Clearwater PD,2/19/2019,05:40:00 PM,CW19-28553,PTS,THEFT-SHOPLIFTING,2700 Block of GULF TO BAY BLVD,CLEARWATER,33759
Clearwater PD,2/26/2019,05:00:00 PM,CW19-32094,PT,THEFT-PETIT,1900 Block of SOUVENIR DR,CLEARWATER,33755
Sheriff,2/16/2019,10:30:00 AM,SO19-51236,PT,THEFT-PETIT,12600 Block of 119TH ST N,PINELLAS SO,33778
Treasure Island PD,2/20/2019,12:00:00 PM,TI19-2976,GT,THEFT-GRAND,11300 Block of 6TH ST E,TREASURE ISLAND,33706
Sheriff,2/17/2019,03:35:00 PM,SO19-52377,LSAP,TRAFFIC ACCIDENT,500 Block of S BAYSHORE BLVD,SAFETY HARBOR,34695
Largo PD,2/17/2019,06:10:00 PM,19001759,0810,ASSAULT,null,LARGO,33764
Sheriff,2/17/2019,05:59:00 PM,SO19-52486,BAT,BATTERY,2500 Block of 50TH AVE N,PINELLAS SO,33714
