AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,4/24/2021,11:01:00PM,SO21-109231,TSC,TRESPASS,1400 Block of SAN ROY DR ,DUNEDIN,34698
Clearwater PD,4/24/2021,12:00:00AM,CW21-50771,GTR,THEFT-GRAND,2100 Block of BELL CHEER DR ,CLEARWATER,33764
Sheriff,4/24/2021,09:17:00PM,SO21-109163,FBPC,BATTERY,3300 Block of 58TH AVE N ,PINELLAS SO,33714
Clearwater PD,4/24/2021,02:00:00PM,CW21-50697,TAWN,TRESPASS,1200 Block of S MISSOURI AVE ,CLEARWATER,33756
Sheriff,4/24/2021,05:30:00PM,SO21-109034,TSC,TRESPASS,900 Block of 11TH ST ,PINELLAS SO,34683
Sheriff,4/25/2021,10:23:00AM,SO21-109593,RSVO,STOLEN VEHICLE - REC,13400 Block of ADAMS CIR ,PINELLAS SO,33774
Clearwater PD,4/25/2021,07:20:00PM,CW21-51320,MPJU,MISSING PERSON,1600 Block of TURNER ST ,CLEARWATER,33756
Clearwater PD,4/25/2021,03:45:00PM,CW21-51203,GT,THEFT-GRAND,2500 Block of DREW ST ,CLEARWATER,33765
Gulfport PD,4/23/2021,07:50:00PM,GP21-7624,BRGC,BURGLARY-VEHICLE,5400 Block of 20TH AVE S ,GULFPORT,33707
Clearwater PD,4/25/2021,06:00:00PM,CW21-51090,GTTB,THEFT-GRAND,100 Block of S OLD COACHMAN RD ,CLEARWATER,33765
Sheriff,4/24/2021,Unknown,CW21-50769,LSAP,TRAFFIC ACCIDENT,,,
Sheriff,4/25/2021,08:30:00AM,SO21-109653,GTA,STOLEN VEHICLE,1200 Block of MAIN ST ,DUNEDIN,34698
Clearwater PD,4/24/2021,08:40:00PM,CW21-50881,GTA,STOLEN VEHICLE,2000 Block of N HIGHLAND AVE ,CLEARWATER,33755
Clearwater PD,4/23/2021,12:30:00AM,CW21-50243,BRGC,BURGLARY-VEHICLE,200 Block of PINE ST ,CLEARWATER,33756
Clearwater PD,4/25/2021,07:00:00PM,SO21-109905,PT,THEFT-PETIT,2000 Block of BURNICE DR ,CLEARWATER,33764
Sheriff,4/25/2021,11:22:00AM,SO21-109663,PT,THEFT-PETIT,8400 Block of 131ST ST N ,PINELLAS SO,33776
Clearwater PD,4/25/2021,07:01:00PM,CW21-51313,PT,THEFT-PETIT,2800 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,4/25/2021,05:30:00AM,SO21-109639,BRGB,BURGLARY-BUSINESS,7800 Block of PARK BLVD N ,PINELLAS SO,33781
Clearwater PD,4/23/2021,10:37:00PM,CW21-49998,BOL,BATTERY,200 Block of CORONADO DR ,CLEARWATER,33767
Clearwater PD,4/29/2021,11:10:00PM,CW21-53258,LSAP,TRAFFIC ACCIDENT,COUNTY ROAD 611 & ENTERPRISE RD E,CLEARWATER,33761
Sheriff,4/25/2021,10:30:00PM,SO21-109456,BRGR,BURGLARY-RESIDENCE,500 Block of ISLAND CT ,PINELLAS SO,34683
Clearwater PD,4/26/2021,12:00:00AM,CW21-51545,PT,THEFT-PETIT,2500 Block of COUNTRYSIDE BLVD ,CLEARWATER,33763
Clearwater PD,4/26/2021,05:00:00PM,CW21-51739,PT,THEFT-PETIT,100 Block of CORONADO DR ,CLEARWATER,33767
Tarpon Springs PD,4/26/2021,12:00:00PM,TS21-11585,PTS,THEFT-SHOPLIFTING,600 Block of S PINELLAS AVE ,TARPON SPRINGS,34689
Sheriff,4/25/2021,06:00:00PM,SO21-110054,MPJU,MISSING PERSON,15600 Block of BEDFORD CIR E ,PINELLAS SO,33764
Sheriff,4/18/2021,09:55:00PM,SO21-103412,MPJU,MISSING PERSON,9300 Block of 98TH ST N ,PINELLAS SO,33777
Sheriff,4/19/2021,05:00:00PM,SO21-103841,BBD,BATTERY ,14400 Block of 49TH ST N ,PINELLAS SO,33762
Clearwater PD,4/29/2021,10:30:00PM,CW21-53238,AB,BATTERY-AGGRAVATED,24100 Block of US HIGHWAY 19 N ,CLEARWATER,33763
Sheriff,4/29/2021,12:30:00AM,SO21-113723,GT,THEFT-GRAND,6500 Block of 31ST ST N ,PINELLAS SO,33702
Sheriff,4/19/2021,03:00:00PM,SO21-104197,MPJU,MISSING PERSON,0 Block of PATRICIA AVE ,DUNEDIN,34698
Gulfport PD,4/19/2021,07:05:00AM,GP21-7360,MPJU,MISSING PERSON,900 Block of 58TH ST S ,GULFPORT,33707
Sheriff,4/19/2021,10:12:00AM,SO21-103788,RSVO,STOLEN VEHICLE - REC,4200 Block of 49TH ST N ,PINELLAS SO,33709
Clearwater PD,4/28/2021,12:00:00AM,SO21-112843,GT,THEFT-GRAND,2700 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,4/29/2021,01:48:00AM,SO21-113669,DFP,WEAPON,GROVE PARK AVE N & 28TH ST N,PINELLAS SO,33714
Sheriff,4/23/2021,09:40:00PM,SO21-108359,LSWU,TRAFFIC ACCIDENT,3100 Block of TAMPA RD ,OLDSMAR,34677
Sheriff,4/27/2021,12:00:00AM,SO21-111862,RFF,WEAPON,2900 Block of COVE CAY DR ,PINELLAS SO,33760
Clearwater PD,4/18/2021,11:00:00PM,CW21-47997,PFF,WEAPON,900 Block of WOODLAWN ST ,CLEARWATER,33756
Treasure Island PD,4/19/2021,03:05:00PM,TI21-8775,PTS,THEFT-SHOPLIFTING,10500 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,4/19/2021,11:56:00AM,SO21-103778,BBD,BATTERY ,14400 Block of 49TH ST N ,PINELLAS SO,33762
Clearwater PD,4/26/2021,06:06:00PM,CW21-51735,PTS,THEFT-SHOPLIFTING,800 Block of S MISSOURI AVE ,CLEARWATER,33756
Sheriff,4/25/2021,10:32:00PM,SO21-110170,CCF,WEAPON,PINE RIDGE BLVD & E LAKE RD,PINELLAS SO,34688
Kenneth City PD,4/25/2021,01:15:00AM,KC21-18933,BAT,BATTERY,4200 Block of 66TH ST N ,KENNETH CITY,33709
Sheriff,4/18/2021,10:30:00PM,SO21-103441,BAT,BATTERY,10900 Block of 109TH ST N ,PINELLAS SO,33778
Sheriff,4/26/2021,02:41:00AM,SO21-110336,PT,THEFT-PETIT,24600 Block of US HIGHWAY 19 N ,PINELLAS SO,33763
Tarpon Springs PD,4/25/2021,10:32:00AM,TS21-11485,LSAP,TRAFFIC ACCIDENT,N HUEY AVE & E TARPON AVE,TARPON SPRINGS,34689
Sheriff,4/27/2021,12:00:00AM,SO21-111801,BRGR,BURGLARY-RESIDENCE,0 Block of OAKWOOD CT ,PINELLAS SO,34683
Sheriff,4/27/2021,01:55:00AM,SO21-111477,LSAP,TRAFFIC ACCIDENT,1100 Block of OVERCASH DR ,DUNEDIN,34698
Clearwater PD,4/27/2021,05:00:00PM,CW21-52211,BRGR,BURGLARY-RESIDENCE,1200 Block of S MARTIN LUTHER KING JR ,CLEARWATER,33756
Sheriff,4/26/2021,06:00:00PM,SO21-111058,PT,THEFT-PETIT,5100 Block of 34TH ST N ,PINELLAS SO,33714
Sheriff,4/24/2021,12:00:00AM,SO21-108864,FB,BATTERY,300 Block of CRYSTAL BEACH AVE ,PINELLAS SO,34681
Clearwater PD,4/26/2021,02:27:00AM,CW21-51509,BRGC,BURGLARY-VEHICLE,1300 Block of S HILLCREST AVE ,CLEARWATER,33756
Sheriff,4/27/2021,12:00:00AM,SO21-111671,GT,THEFT-GRAND,8100 Block of 129TH ST N ,PINELLAS SO,33776
Sheriff,4/27/2021,02:15:00PM,SO21-112132,RFF,WEAPON,1600 Block of WALSH LN ,DUNEDIN,34698
Treasure Island PD,4/27/2021,10:50:00AM,TI21-9395,BAT,BATTERY,106TH AVE & GULF BLVD,TREASURE ISLAND,33706
Sheriff,4/24/2021,12:00:00AM,SO21-108855,BAT,BATTERY,6600 Block of ULMERTON RD ,PINELLAS SO,33771
Clearwater PD,4/27/2021,02:38:00PM,CW21-52111,A65,ASSAULT,2200 Block of GULF TO BAY BLVD ,CLEARWATER,33765
