AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,11/10/2023,09:32:00PM,SO23-365106,BRGR,BURGLARY-RESIDENCE,2600 Block of OLD VILLAGE WAY ,OLDSMAR,34677
Sheriff,11/2/2023,11:55:00PM,SO23-356735,BAT,BATTERY,2600 Block of BAYSHORE BLVD ,DUNEDIN,34698
Tarpon Springs PD,11/3/2023,07:00:00PM,TS23-32800,ABCO,BURGLARY-VEHICLE,100 Block of ATHENIAN WAY ,TARPON SPRINGS,34689
Sheriff,11/2/2023,07:45:00AM,SO23-356337,CM,VANDAL/CRIM MISCH,500 Block of W ST PETERSBURG DR ,OLDSMAR,34677
Sheriff,11/5/2023,10:17:00AM,SO23-358902,CM,VANDAL/CRIM MISCH,400 Block of 1ST ST ,INDIAN ROCKS BEACH,33785
Sheriff,11/5/2023,12:56:00PM,SO23-359100,TAWN,TRESPASS,13200 Block of 49TH ST N ,PINELLAS PARK,33762
Sheriff,11/5/2023,11:30:00PM,SO23-358815,MPJU,MISSING PERSON,15400 Block of VERONA AVE ,PINELLAS SO,33760
Clearwater PD,11/5/2023,05:30:00PM,CW23-162920,PT,THEFT-PETIT,1200 Block of S MYRTLE AVE ,CLEARWATER,33756
Sheriff,11/11/2023,06:30:00AM,SO23-365233,MPJU,MISSING PERSON,3600 Block of 136TH AVE N ,PINELLAS SO,33771
Sheriff,11/9/2023,10:17:00PM,SO23-364169,GT,THEFT-GRAND,4200 Block of 58TH AVE N ,PINELLAS SO,33714
Sheriff,11/5/2023,12:30:00AM,SO23-358716,CM,VANDAL/CRIM MISCH,1400 Block of DUNCAN LOOP N ,DUNEDIN,34698
Tarpon Springs PD,11/5/2023,12:00:00PM,TS23-33023,PTS,THEFT-SHOPLIFTING,300 Block of S PINELLAS AVE ,TARPON SPRINGS,34689
Clearwater PD,11/5/2023,06:30:00PM,CW23-162957,PT,THEFT-PETIT,1800 Block of HIGHLAND AVE ,CLEARWATER,
Sheriff,11/5/2023,09:35:00AM,SO23-358837,TAWN,TRESPASS,14800 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,11/5/2023,03:21:00AM,SO23-358893,BRGS,BURGLARY-STRUCTURE,0 Block of CAUSEWAY BLVD ,DUNEDIN,34698
Sheriff,11/10/2023,04:45:00PM,SO23-364896,BRGC,BURGLARY-VEHICLE,10200 Block of ULMERTON RD ,PINELLAS SO,33771
Sheriff,11/10/2023,06:21:00PM,SO23-364952,AB,BATTERY-AGGRAVATED,58TH AVE N & 42ND WAY N,PINELLAS SO,33714
Sheriff,11/11/2023,11:53:00AM,SO23-365537,TAWN,TRESPASS,13500 Block of 66TH ST N ,PINELLAS SO,33771
Sheriff,11/2/2023,11:55:00PM,SO23-356735,BAT,BATTERY,2600 Block of BAYSHORE BLVD ,DUNEDIN,34698
Sheriff,11/4/2023,02:50:00PM,SO23-358294,FTPC,THEFT-GRAND,10200 Block of BAY PINES BLVD ,SEMINOLE,33708
Tarpon Springs PD,11/6/2023,12:15:00AM,TS23-33060,BRC,BURGLARY-RESIDENCE,800 Block of OAKWOOD DR ,TARPON SPRINGS,34689
Clearwater PD,11/4/2023,08:09:00PM,CW23-162664,GT,THEFT-GRAND,2000 Block of ENVOY CT ,CLEARWATER,33764
Sheriff,11/14/2023,11:07:00AM,SO23-368417,GT,THEFT-GRAND,0 Block of HARBOR WOODS CIR ,SAFETY HARBOR,34695
Clearwater PD,10/31/2023,06:15:00PM,CW23-160226,BHSP,BATTERY,300 Block of PINELLAS ST ,CLEARWATER,33756
Sheriff,11/1/2023,04:00:00PM,SO23-355214,BOL,BATTERY,500 Block of 16TH ST N ,ST PETERSBURG,33705
Clearwater PD,10/31/2023,07:00:00AM,CW23-160205,MPJU,MISSING PERSON,1900 Block of GULF TO BAY BLVD ,CLEARWATER,33764
Sheriff,11/4/2023,02:49:00PM,SO23-358292,CM,VANDAL/CRIM MISCH,12300 Block of 134TH AVE N ,PINELLAS SO,33774
Sheriff,11/12/2023,02:15:00PM,SO23-366643,TAWN,TRESPASS,12400 Block of ULMERTON RD ,PINELLAS SO,33774
Sheriff,11/5/2023,06:42:00PM,SO23-365973,LSAP,TRAFFIC ACCIDENT,4000 Block of TAMPA RD ,OLDSMAR,34677
Sheriff,11/12/2023,12:05:00PM,SO23-366493,B65,BATTERY ,2800 Block of TAMPA RD ,PINELLAS SO,34684
Clearwater PD,11/12/2023,09:00:00AM,CW23-167529,TBE,THEFT-PETIT,1200 Block of S MISSOURI AVE ,CLEARWATER,33756
Sheriff,11/5/2023,09:39:00AM,SO23-358849,RFF,WEAPON,13400 Block of 87TH PL N ,PINELLAS SO,33776
Sheriff,11/5/2023,09:32:00AM,SO23-358834,BOL,BATTERY,4900 Block of 62ND ST N ,PINELLAS SO,33709
Sheriff,11/11/2023,10:15:00AM,SO23-365472,GTA,STOLEN VEHICLE,3000 Block of 66TH AVE N ,PINELLAS SO,33702
