AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Largo PD,8/28/2020,12:57:00PM,20007046,0810,ASSAULT,100 Block of GLADES CIR ,LARGO,33771
Sheriff,8/30/2020,06:59:00PM,SO20-240646,AM,HOMICIDE,ALDERMAN RD & US HIGHWAY 19 N,PINELLAS SO,34684
Largo PD,8/23/2020,08:00:00PM,20006923,0680,THEFT-PETIT,1400 Block of S BELCHER RD ,LARGO,33771
Tarpon Springs PD,8/26/2020,06:30:00PM,TS20-24523,LSAP,TRAFFIC ACCIDENT,US HIGHWAY 19 N & E KLOSTERMAN RD,TARPON SPRINGS,
Sheriff,8/30/2020,02:00:00PM,SO20-240489,GT,THEFT-GRAND,4800 Block of 109TH ST N ,PINELLAS SO,33708
Largo PD,8/15/2020,02:00:00PM,20006707,0690,THEFT-PETIT,1200 Block of N MISSOURI AVE ,LARGO,33770
Clearwater PD,8/18/2020,12:43:00AM,CW20-113937,ABCO,BURGLARY-VEHICLE,2200 Block of MORNINGSIDE DR ,CLEARWATER,33764
Sheriff,8/18/2020,01:25:00PM,SO20-227427,BRGC,BURGLARY-VEHICLE,2600 Block of 61ST AVE N ,PINELLAS SO,33714
Sheriff,8/18/2020,03:13:00PM,SO20-227530,PTS,THEFT-SHOPLIFTING,33300 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Sheriff,8/18/2020,09:00:00PM,SO20-227724,BRGC,BURGLARY-VEHICLE,3600 Block of HOSPITALITY LN ,PINELLAS SO,33762
Sheriff,8/18/2020,10:35:00AM,SO20-227223,GT,THEFT-GRAND,400 Block of MAIN ST ,DUNEDIN,34698
Sheriff,8/15/2020,11:23:00PM,SO20-224415,BAT,BATTERY,12800 Block of US HIGHWAY 19 N ,PINELLAS SO,33764
Tarpon Springs PD,8/15/2020,03:00:00AM,TS20-23480,PT,THEFT-PETIT,400 Block of PINEAPPLE ST ,TARPON SPRINGS,34689
Sheriff,8/18/2020,04:00:00PM,SO20-227551,BRGR,BURGLARY-RESIDENCE,29700 Block of 70TH ST N ,PINELLAS SO,33761
Sheriff,8/18/2020,04:05:00PM,SO20-227560,B65,BATTERY ,11100 Block of 109TH WAY N ,PINELLAS SO,33778
Sheriff,8/17/2020,08:33:00PM,SO20-226601,TAWN,TRESPASS,3600 Block of ULMERTON RD ,PINELLAS SO,33762
Sheriff,8/17/2020,12:00:00PM,SO20-226568,BRGC,BURGLARY-VEHICLE,11600 Block of 78TH TER N ,PINELLAS SO,33772
Sheriff,8/19/2020,11:00:00AM,SO20-228429,PT,THEFT-PETIT,1300 Block of PASADENA AVE S ,SOUTH PASADENA,33707
Clearwater PD,8/19/2020,05:30:00AM,CW20-114223,ARS,ARSON,1100 Block of BLANCHE B LITTLEJOHN TRL ,CLEARWATER,33755
Sheriff,8/20/2020,05:10:00PM,SO20-229692,PTS,THEFT-SHOPLIFTING,33100 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Largo PD,8/19/2020,03:44:00PM,20006807,0810,ASSAULT,500 Block of 11TH AVE NW ,LARGO,33770
Clearwater PD,8/20/2020,09:00:00PM,CW20-114682,GTA,STOLEN VEHICLE,2100 Block of SUNSET POINT RD ,CLEARWATER,33765
Sheriff,8/19/2020,12:00:00AM,SO20-228369,GT,THEFT-GRAND,5100 Block of 140TH AVE N ,PINELLAS SO,33771
Clearwater PD,8/20/2020,11:00:00PM,CW20-114578,PT,THEFT-PETIT,2900 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Clearwater PD,8/19/2020,11:05:00PM,CW20-114520,PT,THEFT-PETIT,600 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Kenneth City PD,8/20/2020,05:17:00PM,KC20-34144,A65,ASSAULT,4000 Block of 58TH ST N ,KENNETH CITY,33709
Sheriff,8/20/2020,09:30:00PM,SO20-229312,GTA,STOLEN VEHICLE,1500 Block of LAGO VISTA BLVD ,PINELLAS SO,34685
Largo PD,8/21/2020,11:43:00AM,20006864,0300,ROBBERY-UNARMED,16400 Block of US HIGHWAY 19 N ,CLEARWATER,33764
Largo PD,8/25/2020,05:25:00PM,20006967,0630,THEFT-SHOPLIFTING,10500 Block of ULMERTON RD ,LARGO,33770
Gulfport PD,8/30/2020,01:00:00PM,GP20-20153,BRGR,BURGLARY-RESIDENCE,2700 Block of 45TH ST S ,GULFPORT,33711
Sheriff,8/30/2020,11:35:00AM,SO20-240364,BAT,BATTERY,8400 Block of 131ST ST N ,PINELLAS SO,33776
Largo PD,8/23/2020,10:00:00PM,20006901,0680,THEFT-PETIT,1000 Block of 3RD AVE SW ,LARGO,33770
Sheriff,8/20/2020,05:00:00AM,SO20-229544,BRGC,BURGLARY-VEHICLE,1800 Block of EAGLE RIDGE BLVD ,PINELLAS SO,34685
Sheriff,8/19/2020,08:00:00PM,SO20-228659,GTCN,THEFT-GRAND,200 Block of SCOTLAND ST ,DUNEDIN,34698
Clearwater PD,8/20/2020,06:30:00PM,CW20-114851,PT,THEFT-PETIT,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Treasure Island PD,8/29/2020,Unknown,TI20-17087,BAT,BATTERY,11700 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,8/27/2020,10:38:00PM,SO20-238047,PT,THEFT-PETIT,11300 Block of 122ND TER N ,PINELLAS SO,33778
Sheriff,8/29/2020,03:27:00PM,SO20-239484,FTPC,THEFT-GRAND,7800 Block of 113TH ST N ,PINELLAS SO,33772
Sheriff,8/28/2020,08:00:00PM,SO20-238391,BRC,BURGLARY-RESIDENCE,6500 Block of SEMINOLE BLVD ,SEMINOLE,33772
Sheriff,8/27/2020,12:00:00PM,SO20-237737,BRGR,BURGLARY-RESIDENCE,5100 Block of 47TH AVE N ,PINELLAS SO,33709
Sheriff,8/28/2020,10:49:00PM,SO20-239014,PTS,THEFT-SHOPLIFTING,13600 Block of GULF BLVD ,MADEIRA BEACH,33708
Treasure Island PD,8/28/2020,02:00:00AM,TI20-17061,MPA,MISSING PERSON,200 Block of 116TH AVE ,TREASURE ISLAND,33706
Largo PD,8/24/2020,01:30:00AM,20006926,0640,THEFT-PETIT,1200 Block of SEMINOLE BLVD ,LARGO,33770
Largo PD,8/15/2020,02:00:00PM,20006707,0690,THEFT-PETIT,1200 Block of N MISSOURI AVE ,LARGO,33770
Sheriff,8/29/2020,11:35:00AM,SO20-239286,SBR,BATTERY-SEXUAL,31100 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Largo PD,8/26/2020,12:01:00AM,20006972,0630,THEFT-SHOPLIFTING,2100 Block of EAST BAY DR ,LARGO,33770
Clearwater PD,8/22/2020,10:13:00PM,CW20-115629,BAT,BATTERY,2100 Block of NURSERY RD ,CLEARWATER,33764
Kenneth City PD,8/28/2020,Unknown,KC20-35417,BAT,BATTERY,6400 Block of 46TH AVE N ,KENNETH CITY,33709
Largo PD,8/15/2020,01:43:00AM,20006699,0640,THEFT-PETIT,800 Block of 7TH AVE SW ,LARGO,33770
Largo PD,8/20/2020,01:00:00AM,20006839,0690,THEFT-PETIT,7100 Block of ULMERTON RD ,LARGO,33771
Largo PD,8/18/2020,03:15:00PM,20006780,0630,THEFT-SHOPLIFTING,0 Block of N MISSOURI AVE ,LARGO,33770
Largo PD,8/17/2020,10:05:00AM,20006748,0690,THEFT-PETIT,1100 Block of S BELCHER RD ,LARGO,33771
Largo PD,8/21/2020,08:30:00AM,20006858,0810,ASSAULT,5100 Block of FOXBRIDGE CIR N ,CLEARWATER,33756
Largo PD,8/21/2020,07:55:00PM,20006865,0690,THEFT-PETIT,13000 Block of 66TH ST N ,LARGO,33771
Clearwater PD,8/30/2020,02:30:00PM,CW20-118840,PTS,THEFT-SHOPLIFTING,23100 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Largo PD,8/30/2020,05:00:00PM,20007076,0690,THEFT-PETIT,2900 Block of ROOSEVELT BLVD ,CLEARWATER,33770
Largo PD,8/15/2020,12:16:00PM,20006702,0810,ASSAULT,500 Block of S BELCHER RD ,LARGO,33771
Gulfport PD,8/27/2020,Unknown,GP20-19927,PTS,THEFT-SHOPLIFTING,4900 Block of 17TH AVE S ,GULFPORT,33707
Largo PD,8/18/2020,06:15:00PM,20006768,0680,THEFT-PETIT,1700 Block of N MISSOURI AVE ,LARGO,33770
Sheriff,8/25/2020,10:06:00PM,SO20-234479,BBD,BATTERY ,14400 Block of 49TH ST N ,PINELLAS SO,33762
Largo PD,8/23/2020,02:26:00PM,20006912,0640,THEFT-PETIT,5200 Block of EAST BAY DR ,CLEARWATER,33764
Largo PD,8/17/2020,12:59:00PM,20006754,0790,STOLEN VEHICLE,800 Block of CLEARWATER LARGO RD S ,LARGO,33770
Largo PD,8/17/2020,12:59:00PM,20006754,0790,STOLEN VEHICLE,800 Block of CLEARWATER LARGO RD S ,LARGO,33770
Clearwater PD,8/30/2020,05:35:00PM,CW20-118903,BAT,BATTERY,21200 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Largo PD,8/18/2020,08:00:00PM,20006783,0690,THEFT-PETIT,11500 Block of IMPERIAL GROVE DR E ,LARGO,33774
Largo PD,8/28/2020,12:57:00PM,20007046,0810,ASSAULT,100 Block of GLADES CIR ,LARGO,33771
Largo PD,8/18/2020,06:15:00AM,20006771,0690,THEFT-PETIT,5100 Block of FOXBRIDGE CIR N ,CLEARWATER,33760
Largo PD,8/26/2020,07:00:00PM,20006981,0810,ASSAULT,700 Block of 15TH AVE NW ,LARGO,33770
Clearwater PD,8/27/2020,12:01:00AM,CW20-117594,PT,THEFT-PETIT,2900 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Largo PD,8/22/2020,04:00:00PM,20006900,0690,THEFT-PETIT,2600 Block of ROOSEVELT BLVD ,CLEARWATER,33760
Largo PD,8/27/2020,02:37:00AM,20007002,0810,ASSAULT,200 Block of 14TH ST NW ,LARGO,33770
Largo PD,8/22/2020,11:27:00AM,20006889,0810,ASSAULT,16800 Block of US HIGHWAY 19 N ,CLEARWATER,33764
Largo PD,8/27/2020,08:36:00PM,20007031,0810,ASSAULT,1500 Block of EAST BAY DR ,LARGO,33770
Largo PD,8/27/2020,10:57:00PM,20007035,4010,TRAFFIC ACCIDENT,2100 Block of BELLEAIR RD/S BELCHER RD ,CLEARWATER,33756
Largo PD,8/20/2020,10:20:00AM,20006849,0690,THEFT-PETIT,200 Block of 14TH ST NW ,LARGO,33770
Kenneth City PD,8/25/2020,Unknown,KC20-34903,LSWU,TRAFFIC ACCIDENT,5200 Block of 62ND ST N ,KENNETH CITY,33709
Largo PD,8/27/2020,02:40:00PM,20007021,0810,ASSAULT,2800 Block of ROOSEVELT BLVD ,CLEARWATER,33756
Largo PD,8/26/2020,09:00:00PM,20006998,0640,THEFT-PETIT,1400 Block of N MISSOURI AVE ,LARGO,33770
Largo PD,8/21/2020,09:48:00PM,20006877,0810,ASSAULT,3100 Block of GREEN ACRES AVE ,LARGO,33771
Largo PD,8/28/2020,10:34:00PM,20007056,0810,ASSAULT,6900 Block of ULMERTON RD ,LARGO,33771
Largo PD,8/27/2020,01:10:00PM,20007019,0690,THEFT-PETIT,300 Block of CENTRAL PARK DR ,LARGO,33770
