AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,10/6/2021,02:40:00PM,SO21-283854,GTF,THEFT-GRAND,WOODLAWN ST & S WASHINGTON AVE,CLEARWATER,33756
Sheriff,10/6/2021,02:30:00PM,SO21-283985,PT,THEFT-PETIT,100 Block of E LAKE RD ,PINELLAS SO,34685
Clearwater PD,10/5/2021,10:00:00PM,CW21-124438,MPA,MISSING PERSON,2300 Block of DRUID RD ,CLEARWATER,33764
Tarpon Springs PD,10/6/2021,12:00:00PM,TS21-25920,GT,THEFT-GRAND,1600 Block of S PINELLAS AVE ,TARPON SPRINGS,34689
Clearwater PD,10/14/2021,08:40:00AM,CW21-128718,MPJU,MISSING PERSON,1200 Block of PALMETTO ST ,CLEARWATER,33755
Sheriff,10/14/2021,11:30:00AM,SO21-292453,PT,THEFT-PETIT,30500 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Clearwater PD,10/14/2021,03:34:00AM,CW21-128420,BRGC,BURGLARY-VEHICLE,1300 Block of CLEVELAND ST ,CLEARWATER,33755
Sheriff,10/13/2021,06:52:00PM,SO21-291577,PT,THEFT-PETIT,1800 Block of DRIFTWOOD CIR N ,OLDSMAR,34677
Clearwater PD,10/6/2021,06:00:00PM,CW21-125202,PTS,THEFT-SHOPLIFTING,1200 Block of CLEVELAND ST ,CLEARWATER,33755
Gulfport PD,10/6/2021,12:00:00PM,GP21-18430,PT,THEFT-PETIT,5600 Block of SHORE BLVD S ,GULFPORT,33707
Sheriff,10/7/2021,04:33:00PM,SO21-285128,BAT,BATTERY,86TH AVE N & 112TH ST N,SEMINOLE,33772
Clearwater PD,10/7/2021,11:00:00PM,CW21-125406,BRGC,BURGLARY-VEHICLE,300 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Gulfport PD,10/3/2021,05:45:00PM,GP21-18208,GT,THEFT-GRAND,5500 Block of 15TH AVE S ,GULFPORT,33707
Sheriff,10/6/2021,06:42:00PM,SO21-285447,BAT,BATTERY,10400 Block of 119TH ST N ,SEMINOLE,33778
Clearwater PD,10/7/2021,07:59:00PM,CW21-125524,PT,THEFT-PETIT,1200 Block of S MISSOURI AVE ,CLEARWATER,33756
Sheriff,10/14/2021,04:36:00PM,SO21-292570,BAT,BATTERY,1200 Block of BELCHER RD ,DUNEDIN,34698
Sheriff,10/14/2021,01:42:00AM,SO21-292625,PT,THEFT-PETIT,900 Block of HIGHLAND AVE ,DUNEDIN,34698
Gulfport PD,10/3/2021,04:25:00PM,GP21-18196,BAT,BATTERY,5500 Block of 28TH AVE S ,GULFPORT,33707
Sheriff,10/7/2021,10:00:00AM,SO21-285066,PT,THEFT-PETIT,7400 Block of 46TH AVE N ,PINELLAS SO,33709
Sheriff,10/14/2021,06:21:00PM,SO21-292656,GTA,STOLEN VEHICLE,2000 Block of PHILIPPE PKWY ,SAFETY HARBOR,34695
Gulfport PD,10/12/2021,09:45:00AM,GP21-18831,ABR,BURGLARY-RESIDENCE,5300 Block of 8TH AVE S ,GULFPORT,33707
Sheriff,10/10/2021,08:00:00AM,SO21-287625,GT,THEFT-GRAND,100 Block of MOBBLY BAY DR ,OLDSMAR,34677
Sheriff,10/6/2021,09:51:00PM,SO21-284292,AB,BATTERY-AGGRAVATED,7500 Block of 83RD ST N ,PINELLAS SO,33777
Gulfport PD,10/6/2021,12:00:00AM,GP21-18424,BRGR,BURGLARY-RESIDENCE,5300 Block of 27TH AVE S ,GULFPORT,33707
Clearwater PD,9/30/2021,03:19:00PM,CW21-122550,PTTB,THEFT-PETIT,1300 Block of BELCHER RD ,CLEARWATER,
Sheriff,10/8/2021,12:00:00AM,SO21-286135,SBM,BATTERY-SEXUAL,600 Block of TIMBER BAY CIR E ,OLDSMAR,34677
Sheriff,10/8/2021,04:53:00AM,SO21-285602,LSAP,TRAFFIC ACCIDENT,BASS BLVD & BASS CT,DUNEDIN,34698
Clearwater PD,10/8/2021,10:30:00PM,CW21-125900,BAT,BATTERY,0 Block of CAUSEWAY BLVD ,CLEARWATER,33767
Sheriff,10/7/2021,05:51:00PM,SO21-285215,FBPC,BATTERY,3600 Block of E BAY DR ,LARGO,33771
Sheriff,10/8/2021,01:03:00PM,SO21-285931,PT,THEFT-PETIT,2500 Block of 57TH PL N ,PINELLAS SO,33714
Clearwater PD,10/6/2021,12:00:00AM,CW21-125287,VH,TRAFFIC ACCIDENT,N BAYSHORE BLVD & SAN MATEO ST,CLEARWATER,33759
Sheriff,10/8/2021,03:25:00PM,SO21-286032,TAWN,TRESPASS,15100 Block of MUNICIPAL DR ,MADEIRA BEACH,33708
Clearwater PD,9/30/2021,01:15:00PM,CW21-122388,MPJU,MISSING PERSON,2200 Block of NE COACHMAN RD ,CLEARWATER,33765
Sheriff,9/30/2021,03:49:00PM,SO21-277301,PT,THEFT-PETIT,33600 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Clearwater PD,9/30/2021,12:15:00AM,CW21-121211,GTA,STOLEN VEHICLE,21300 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Clearwater PD,10/8/2021,03:48:00PM,CW21-126019,PTS,THEFT-SHOPLIFTING,1700 Block of GULF TO BAY BLVD ,CLEARWATER,33755
Clearwater PD,9/30/2021,04:56:00PM,CW21-122471,GTA,STOLEN VEHICLE,23100 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Sheriff,9/30/2021,12:00:00AM,SO21-276765,BRGR,BURGLARY-RESIDENCE,0 Block of YAWL LN ,PINELLAS SO,34683
Clearwater PD,9/30/2021,12:23:00AM,CW21-122277,GTA,STOLEN VEHICLE,200 Block of S MISSOURI AVE ,CLEARWATER,33756
Sheriff,10/8/2021,10:30:00AM,SO21-285836,PT,THEFT-PETIT,62ND ST N & 150TH AVE N,PINELLAS SO,33760
Sheriff,10/7/2021,08:06:00PM,SO21-285303,BAT,BATTERY,4900 Block of POINTE CIR ,PINELLAS SO,34677
Clearwater PD,10/8/2021,09:45:00AM,CW21-125909,BRGC,BURGLARY-VEHICLE,100 Block of MCMULLEN BOOTH RD ,CLEARWATER,33759
Sheriff,10/3/2021,09:23:00AM,SO21-280101,GT,THEFT-GRAND,5800 Block of 34TH ST N ,PINELLAS SO,33714
Clearwater PD,10/7/2021,Unknown,CW21-125506,A,ASSAULT,500 Block of FORT HARRISON AVE ,CLEARWATER,
Clearwater PD,10/3/2021,04:00:00PM,CW21-123838,MPA,MISSING PERSON,2300 Block of DRUID RD ,CLEARWATER,33764
Treasure Island PD,10/3/2021,01:06:00PM,TI21-20963,GT,THEFT-GRAND,7400 Block of BAYSHORE DR ,TREASURE ISLAND,33706
Sheriff,10/3/2021,02:33:00AM,SO21-279882,LSAP,TRAFFIC ACCIDENT,11000 Block of 101ST AVE N ,SEMINOLE,33772
Clearwater PD,9/30/2021,12:18:00PM,CW21-122364,PTS,THEFT-SHOPLIFTING,1200 Block of CLEVELAND ST ,CLEARWATER,33755
Clearwater PD,9/30/2021,04:58:00PM,CW21-122478,AB,BATTERY-AGGRAVATED,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Sheriff,10/3/2021,08:00:00AM,SO21-280589,PT,THEFT-PETIT,10000 Block of 84TH WAY N ,PINELLAS SO,33777
Sheriff,10/2/2021,09:25:00PM,SO21-279682,MPJU,MISSING PERSON,2700 Block of PARK DR ,PINELLAS SO,33763
Clearwater PD,10/3/2021,09:00:00AM,CW21-123638,BRGC,BURGLARY-VEHICLE,1400 Block of S EVERGREEN AVE ,CLEARWATER,33756
Treasure Island PD,10/3/2021,05:55:00PM,TI21-20786,TAWN,TRESPASS,10400 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,10/3/2021,12:14:00AM,SO21-279797,BAT,BATTERY,400 Block of 2ND ST ,INDIAN ROCKS BEACH,33785
Sheriff,10/3/2021,08:51:00AM,SO21-280043,PT,THEFT-PETIT,3700 Block of ULMERTON RD ,PINELLAS SO,33762
Clearwater PD,10/3/2021,12:00:00AM,CW21-123737,PT,THEFT-PETIT,3400 Block of COUNTRYSIDE BLVD ,CLEARWATER,33761
Sheriff,10/5/2021,08:00:00PM,SO21-282813,GTA,STOLEN VEHICLE,2500 Block of 62ND AVE N ,PINELLAS SO,33702
Belleair PD,10/5/2021,07:00:00PM,BE21-11758,GTCN,THEFT-GRAND,300 Block of BARBARA CIR ,BELLEAIR,33756
Sheriff,10/5/2021,12:48:00PM,SO21-282662,BAT,BATTERY,1800 Block of TAMPA RD ,PINELLAS SO,34683
Sheriff,10/8/2021,09:45:00AM,SO21-285778,AB,BATTERY-AGGRAVATED,1400 Block of PASADENA AVE S ,SOUTH PASADENA,33707
Clearwater PD,10/8/2021,08:30:00AM,CW21-126104,MPA,MISSING PERSON,1300 Block of DREW ST ,CLEARWATER,33755
Sheriff,10/8/2021,10:30:00PM,SO21-285644,BRGC,BURGLARY-VEHICLE,1600 Block of ADAMS CIR S ,PINELLAS SO,33771
Clearwater PD,10/5/2021,03:00:00AM,CW21-124637,GTA,STOLEN VEHICLE,2900 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,10/6/2021,03:01:00PM,SO21-283960,B65,BATTERY ,7700 Block of 40TH TER N ,PINELLAS SO,33709
Sheriff,10/6/2021,01:00:00AM,SO21-283224,BRGB,BURGLARY-BUSINESS,2300 Block of 62ND AVE N ,PINELLAS SO,33702
Sheriff,10/8/2021,12:08:00AM,SO21-285487,PT,THEFT-PETIT,66TH ST N & 82ND AVE N,PINELLAS PARK,33781
Clearwater PD,10/8/2021,09:45:00AM,CW21-125917,BRGC,BURGLARY-VEHICLE,100 Block of MCMULLEN BOOTH RD ,CLEARWATER,33759
Sheriff,10/8/2021,10:00:00AM,SO21-285973,PT,THEFT-PETIT,30500 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Sheriff,10/7/2021,01:46:00PM,SO21-284952,PT,THEFT-PETIT,2100 Block of 12TH ST SW ,PINELLAS SO,33778
Clearwater PD,10/7/2021,Unknown,CW21-125468,GT,THEFT-GRAND,2400 Block of ENTERPRISE RD ,CLEARWATER,33763
Gulfport PD,10/12/2021,09:00:00AM,GP21-18850,PT,THEFT-PETIT,6000 Block of SHORE BLVD S ,GULFPORT,33707
Clearwater PD,10/10/2021,01:55:00PM,CW21-126995,PTS,THEFT-SHOPLIFTING,1900 Block of BELCHER RD ,CLEARWATER,
Sheriff,9/30/2021,11:07:00PM,SO21-277743,B65,BATTERY ,11700 Block of BARB CT ,SEMINOLE,33777
Sheriff,9/30/2021,02:30:00PM,SO21-277190,BRGC,BURGLARY-VEHICLE,1600 Block of MAIN ST ,DUNEDIN,34698
Sheriff,10/2/2021,12:46:00PM,SO21-279309,A,ASSAULT,600 Block of ALDERMAN RD ,PINELLAS SO,34683
Sheriff,10/2/2021,02:00:00PM,SO21-279597,PT,THEFT-PETIT,9900 Block of ULMERTON RD ,PINELLAS SO,33771
Sheriff,10/10/2021,12:00:00AM,SO21-287563,PT,THEFT-PETIT,10700 Block of 70TH AVE N ,SEMINOLE,33772
Clearwater PD,10/9/2021,12:00:00AM,CW21-126487,GTR,THEFT-GRAND,1900 Block of NUGGET DR ,CLEARWATER,33755
