AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,2/16/2017,12:00:00 AM,CW17-23197,PT,THEFT-PETIT,1500 Block of MCMULLEN BOOTH RD,CLEARWATER,33759
Sheriff,2/20/2017,05:19:00 PM,SO17-56497,BRGC,BURGLARY-VEHICLE,8000 Block of CANDLEWOOD RD,PINELLAS SO,33777
Gulfport PD,2/20/2017,11:20:00 PM,GP17-4271,BAT,BATTERY,5400 Block of SHORE BLVD S,GULFPORT,33707
Sheriff,2/21/2017,03:45:00 PM,SO17-57725,BRGR,BURGLARY-RESIDENCE,9100 Block of BRIARWOOD DR,PINELLAS SO,33772
Sheriff,2/26/2017,03:33:00 PM,SO17-63032,BBD,BATTERY ,14400 Block of 49TH ST N,PINELLAS SO,33762
Sheriff,2/23/2017,07:00:00 PM,SO17-60248,BAT,BATTERY,10500 Block of 119TH AVE N,PINELLAS SO,33773
Clearwater PD,2/25/2017,10:45:00 AM,CW17-27724,BRGB,BURGLARY-BUSINESS,400 Block of MANDALAY AVE,CLEARWATER,33767
Sheriff,2/25/2017,11:26:00 PM,SO17-62470,BRGC,BURGLARY-VEHICLE,8600 Block of 78TH AVE N,PINELLAS SO,33777
Clearwater PD,2/19/2017,04:00:00 PM,CW17-24453,ROBA,ROBBERY-ARMED,1800 Block of GULF TO BAY BLVD,CLEARWATER,33765
Sheriff,2/23/2017,06:30:00 AM,SO17-60150,MPJ,MISSING PERSON,12300 Block of MONARCH CIR,PINELLAS SO,33772
Sheriff,2/26/2017,12:25:00 AM,SO17-62499,BAT,BATTERY,11300 Block of WALKER AVE,PINELLAS SO,33772
Largo PD,2/26/2017,09:00:00 PM,17002065,0740,STOLEN VEHICLE,1800 Block of OAK TRL W,CLEARWATER,33770
Pinellas Park PD,2/16/2017,06:00:00 PM,201700013599,05C,BURGLARY-VEHICLE,7200 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Largo PD,2/26/2017,Unknown,17002101,0690,THEFT-PETIT,null,CLEARWATER,33770
Gulfport PD,2/27/2017,07:00:00 AM,GP17-4804,GTA,STOLEN VEHICLE,5500 Block of 17TH AVE S,GULFPORT,33707
Sheriff,2/26/2017,02:00:00 PM,SO17-62859,BRGC,BURGLARY-VEHICLE,9800 Block of 113TH ST N,PINELLAS SO,33772
Gulfport PD,2/22/2017,10:00:00 PM,GP17-4388,SBR,BATTERY-SEXUAL,2400 Block of 53RD ST S,GULFPORT,33707
Sheriff,2/23/2017,12:30:00 PM,SO17-59851,FRHV,STOLEN VEHICLE,8700 Block of PARK BLVD N,SEMINOLE,33777
Largo PD,2/15/2017,Unknown,17001661,0630,THEFT-SHOPLIFTING,null,LARGO,33760
Clearwater PD,2/24/2017,01:40:00 AM,CW17-27192,PT,THEFT-PETIT,1700 Block of DREW ST,CLEARWATER,33755
Sheriff,2/16/2017,11:00:00 PM,SO17-52112,GT,THEFT-GRAND,2900 Block of LICHEN LN,PINELLAS SO,33760
Sheriff,2/17/2017,08:30:00 PM,SO17-53109,GTS,THEFT-SHOPLIFTING,1200 Block of CR 1,DUNEDIN,34698
Sheriff,2/17/2017,12:00:00 PM,SO17-53118,GT,THEFT-GRAND,5400 Block of 34TH ST N,PINELLAS SO,33714
Sheriff,2/26/2017,02:00:00 PM,SO17-63303,PT,THEFT-PETIT,3400 Block of SR 580,SAFETY HARBOR,34695
Sheriff,2/19/2017,08:40:00 PM,SO17-55140,BRGC,BURGLARY-VEHICLE,1600 Block of EAST ORANGESIDE RD,PINELLAS SO,34683
Sheriff,2/24/2017,11:57:00 PM,SO17-61642,GTA,STOLEN VEHICLE,PARK BLVD N & STARKEY RD,SEMINOLE,33777
Sheriff,2/21/2017,07:23:00 PM,SO17-57752,PTS,THEFT-SHOPLIFTING,4800 Block of PARK ST N,SEMINOLE,33709
Largo PD,2/21/2017,01:00:00 AM,17001868,0680,THEFT-PETIT,100 Block of GLADES CIR,LARGO,3377
Sheriff,2/26/2017,Unknown,SO17-63238,PT,THEFT-PETIT,8700 Block of 131ST ST N,PINELLAS SO,33776
Sheriff,2/15/2017,03:00:00 AM,SO17-51528,BRGC,BURGLARY-VEHICLE,100 Block of IRWIN ST E,SAFETY HARBOR,34695
Sheriff,2/22/2017,02:00:00 AM,SO17-58753,SBM,BATTERY-SEXUAL,1900 Block of CUTTY BAY CT,OLDSMAR,34677
Sheriff,2/25/2017,06:00:00 PM,SO17-61944,BRGC,BURGLARY-VEHICLE,9200 Block of COMMODORE DR,PINELLAS SO,33776
Sheriff,2/20/2017,12:30:00 AM,SO17-56429,GT,THEFT-GRAND,2600 Block of 53RD AVE N,PINELLAS SO,33714
Sheriff,2/20/2017,07:00:00 PM,SO17-56370,BRGC,BURGLARY-VEHICLE,700 Block of MEASE PLZ,DUNEDIN,34698
Sheriff,2/25/2017,11:19:00 PM,SO17-62461,BAT,BATTERY,600 Block of COREY AVE,ST PETE BEACH,33706
Sheriff,2/20/2017,08:00:00 AM,SO17-56046,BAT,BATTERY,4000 Block of 58TH AVE N,PINELLAS SO,33714
Sheriff,2/17/2017,06:00:00 PM,SO17-53314,GT,THEFT-GRAND,7300 Block of SEMINOLE BLVD,SEMINOLE,33772
Sheriff,2/15/2017,10:40:00 PM,SO17-50478,BRGC,BURGLARY-VEHICLE,300 Block of 12TH AVE,INDIAN ROCKS BEACH,33785
Sheriff,2/25/2017,12:41:00 AM,SO17-61625,BAT,BATTERY,2900 Block of COUNTRY WOODS LN,DUNEDIN,34683
Clearwater PD,2/17/2017,12:30:00 PM,CW17-23525,PTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Clearwater PD,2/22/2017,08:00:00 AM,CW17-26171,MPA,MISSING PERSON,2200 Block of MINNEOLA RD,CLEARWATER,33764
Sheriff,2/18/2017,10:06:00 AM,SO17-53918,TSC,TRESPASS,28TH ST N & 46TH AVE N,PINELLAS SO,33714
Sheriff,2/21/2017,Unknown,SO17-57572,PT,THEFT-PETIT,7400 Block of BRYAN DAIRY RD,PINELLAS PARK,33777
Sheriff,2/20/2017,03:51:00 PM,SO17-56403,BAT,BATTERY,800 Block of KIRKLAND CIR,DUNEDIN,34698
Sheriff,2/19/2017,10:19:00 AM,SO17-54895,PT,THEFT-PETIT,6200 Block of 150TH AVE N,PINELLAS SO,33760
Sheriff,2/25/2017,11:18:00 PM,SO17-62158,BRGC,BURGLARY-VEHICLE,13400 Block of BINGLEWOOD AVE,PINELLAS SO,33776
Clearwater PD,2/18/2017,10:30:00 PM,CW17-23989,GTA,STOLEN VEHICLE,700 Block of N GLENWOOD AVE,CLEARWATER,33755
Sheriff,2/25/2017,03:53:00 PM,SO17-61959,GT,THEFT-GRAND,600 Block of BOCA CIEGA POINT BLVD N,PINELLAS SO,33708
Sheriff,2/25/2017,10:50:00 PM,SO17-62456,PT,THEFT-PETIT,1900 Block of SEMINOLE BLVD,PINELLAS SO,33778
Sheriff,2/16/2017,07:35:00 PM,SO17-52196,GTF,THEFT-GRAND,3000 Block of GARRISON RD,DUNEDIN,34698
Pinellas Park PD,2/23/2017,11:13:00 PM,201700015562,04B,BATTERY-AGGRAVATED,6000 Block of 109TH AVE,PINELLAS PARK,null
Sheriff,2/23/2017,03:29:00 AM,SO17-59441,BRGR,BURGLARY-RESIDENCE,11200 Block of 104TH ST N,PINELLAS SO,33773
Sheriff,2/19/2017,12:47:00 AM,SO17-54580,BAT,BATTERY,2300 Block of CYPRESS POND RD,PINELLAS SO,34683
Sheriff,2/15/2017,01:43:00 AM,SO17-51283,BRGR,BURGLARY-RESIDENCE,600 Block of 73RD AVE,ST PETE BEACH,33706
