AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,8/14/2019,03:00:00 PM,CW19-124196,LSAP,TRAFFIC ACCIDENT,1500 Block of N BELCHER RD,CLEARWATER,33765
Clearwater PD,8/3/2019,09:09:00 PM,CW19-118248,GTS,THEFT-SHOPLIFTING,2700 Block of GULF TO BAY BLVD,CLEARWATER,33759
Sheriff,8/10/2019,11:30:00 AM,SO19-254491,PT,THEFT-PETIT,6200 Block of GULF BLVD,ST PETE BEACH,33706
Pinellas Park PD,7/31/2019,03:30:00 AM,201900060613,05C,BURGLARY-VEHICLE,8400 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Clearwater PD,8/3/2019,06:52:00 PM,CW19-118200,AB,BATTERY-AGGRAVATED,1700 Block of TURNER ST,CLEARWATER,33756
Sheriff,7/31/2019,Unknown,SO19-242258,GTS,THEFT-SHOPLIFTING,4000 Block of PARK BLVD N,PINELLAS PARK,33781
Clearwater PD,8/5/2019,04:00:00 AM,CW19-118982,GTR,THEFT-GRAND,1400 Block of S BELCHER RD,CLEARWATER,33764
Sheriff,7/31/2019,03:30:00 AM,SO19-242970,BRGC,BURGLARY-VEHICLE,2600 Block of 64TH PL N,PINELLAS SO,33702
Largo PD,8/1/2019,07:13:00 PM,19007631,0810,ASSAULT,null,CLEARWATER,33760
Gulfport PD,8/3/2019,07:30:00 PM,GP19-16689,BRGC,BURGLARY-VEHICLE,3000 Block of DUPONT ST S,GULFPORT,33707
Clearwater PD,8/2/2019,12:00:00 AM,CW19-117651,BRGR,BURGLARY-RESIDENCE,1600 Block of HARVARD ST,CLEARWATER,33755
Clearwater PD,8/9/2019,06:00:00 PM,CW19-121041,MPA,MISSING PERSON,200 Block of RICHARDS AVE,CLEARWATER,33755
Sheriff,8/12/2019,01:45:00 PM,SO19-256860,PT,THEFT-PETIT,400 Block of N PAULA DR,DUNEDIN,34698
Clearwater PD,8/11/2019,06:10:00 PM,CW19-122359,BEMP,BATTERY,GULF TO BAY BLVD & S KEENE RD,CLEARWATER,33755
Tarpon Springs PD,8/9/2019,12:00:00 AM,TS19-19439,GTF,THEFT-GRAND,1100 Block of STARFISH LN,TARPON SPRINGS,34689
Largo PD,8/5/2019,10:56:00 PM,19007781,0510,BURGLARY-STRUCTURE,null,LARGO,33771
Largo PD,8/6/2019,08:51:00 AM,19007789,0810,ASSAULT,null,CLEARWATER,33760
Clearwater PD,8/4/2019,03:30:00 PM,CW19-118443,BRGB,BURGLARY-BUSINESS,25800 Block of US HIGHWAY 19 N,CLEARWATER,33763
Pinellas Park PD,8/1/2019,04:30:00 PM,201900061130,06A,THEFT-GRAND,7200 Block of PARK BLVD,PINELLAS PARK,null
Sheriff,8/13/2019,05:00:00 PM,SO19-257750,BRGR,BURGLARY-RESIDENCE,100 Block of CARLYLE DR,PINELLAS SO,34683
Clearwater PD,8/12/2019,11:45:00 AM,CW19-123904,PT,THEFT-PETIT,1200 Block of DRUID RD E,CLEARWATER,33756
Sheriff,8/6/2019,04:02:00 PM,SO19-249162,GT,THEFT-GRAND,6500 Block of HAINES RD,PINELLAS SO,33702
Clearwater PD,8/13/2019,03:00:00 PM,CW19-123507,BAT,BATTERY,00 Block of N CORONA AVE,CLEARWATER,33765
Sheriff,8/10/2019,07:11:00 AM,SO19-253950,BAT,BATTERY,1800 Block of 47TH AVE N,ST PETERSBURG,33714
Sheriff,8/4/2019,05:00:00 PM,SO19-247197,PT,THEFT-PETIT,4200 Block of 62ND AVE N,PINELLAS SO,33781
Sheriff,8/5/2019,02:52:00 PM,SO19-248479,TAWN,TRESPASS,12100 Block of MURRAY AVE,PINELLAS SO,33778
Sheriff,8/7/2019,03:04:00 PM,cw19-120160,BRGC,BURGLARY-VEHICLE,ELDORADO AVE & MANDALAY AVE,CLEARWATER,33767
Clearwater PD,8/7/2019,06:00:00 PM,CW19-120194,BSNR,BURGLARY-RESIDENCE,1700 Block of JADE AVE,CLEARWATER,33755
Clearwater PD,8/12/2019,07:10:00 PM,CW19-122934,BRGR,BURGLARY-RESIDENCE,500 Block of BAY ESPLANADE,CLEARWATER,33767
Sheriff,7/31/2019,03:43:00 PM,SO19-242853,BAT,BATTERY,13200 Block of 2ND ST E,MADEIRA BEACH,33708
Clearwater PD,8/7/2019,03:11:00 PM,CW19-120165,BRGC,BURGLARY-VEHICLE,900 Block of LANTANA AVE,CLEARWATER,33767
Sheriff,8/7/2019,06:00:00 PM,SO19-250562,BRGC,BURGLARY-VEHICLE,9000 Block of BAYWOOD PARK DR,SEMINOLE,33777
Sheriff,8/4/2019,06:30:00 AM,SO19-246668,BRC,BURGLARY-RESIDENCE,4700 Block of 68TH LN N,PINELLAS SO,33709
Sheriff,8/4/2019,10:00:00 AM,SO19-247367,BRGR,BURGLARY-RESIDENCE,3100 Block of DUANE AVE,PINELLAS SO,34677
