AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,2/13/2018,07:00:00 PM,SO18-46225,GTA,STOLEN VEHICLE,6100 Block of 66TH ST N,PINELLAS SO,33709
Pinellas Park PD,2/5/2018,02:30:00 PM,201800010244,06B,THEFT-PETIT,8000 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Clearwater PD,2/4/2018,09:15:00 AM,CW18-17509,BRGC,BURGLARY-VEHICLE,2000 Block of LOMA LINDA WAY S,CLEARWATER,33763
Largo PD,2/1/2018,09:30:00 PM,18001191,0810,ASSAULT,1600 Block of PATLIN CIR S,LARGO,33778
PCPO,2/6/2018,12:44:00 PM,PS18-870,GT,THEFT-GRAND,1400 Block of GULF RD,TARPON SPRINGS,34689
Sheriff,2/9/2018,07:00:00 PM,SO18-41937,LSAP,TRAFFIC ACCIDENT,6000 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,2/14/2018,05:00:00 PM,SO18-47325,BRGR,BURGLARY-RESIDENCE,24400 Block of US HIGHWAY 19 N,CLEARWATER,33763
Sheriff,2/12/2018,01:30:00 AM,SO18-44527,A,ASSAULT,5500 Block of GULF BLVD,ST PETE BEACH,33706
Clearwater PD,2/2/2018,09:30:00 PM,CW18-16463,BRGB,BURGLARY-BUSINESS,2600 Block of SABAL SPRINGS DR,CLEARWATER,33761
Largo PD,2/3/2018,09:00:00 PM,18001246,0690,THEFT-PETIT,6200 Block of 150TH AVE N,CLEARWATER,33760
Pinellas Park PD,2/11/2018,12:34:00 PM,201800011673,06B,THEFT-PETIT,8000 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Clearwater PD,2/13/2018,11:30:00 AM,CW18-22514,BRGC,BURGLARY-VEHICLE,23100 Block of US HIGHWAY 19 N,CLEARWATER,33765
Sheriff,2/14/2018,05:07:00 PM,SO18-47193,BAT,BATTERY,3700 Block of PREAKNESS PL,PINELLAS SO,34684
Sheriff,1/31/2018,10:34:00 AM,SO18-30941,LSAP,TRAFFIC ACCIDENT,8400 Block of 131ST ST N,PINELLAS SO,33776
Clearwater PD,2/13/2018,08:50:00 PM,CW18-22776,TAWN,TRESPASS,600 Block of CLEVELAND ST,CLEARWATER,33755
Sheriff,1/31/2018,10:20:00 AM,SO18-30757,GT,THEFT-GRAND,5000 Block of ULMERTON RD,PINELLAS SO,33760
Sheriff,2/12/2018,03:45:00 AM,SO18-44234,GTA,STOLEN VEHICLE,100 Block of 26TH AVE,ST PETE BEACH,33706
Sheriff,2/14/2018,06:40:00 PM,SO18-47276,FBPC,BATTERY,5000 Block of 64TH ST N,PINELLAS SO,33709
Largo PD,2/14/2018,07:29:00 PM,18001684,4010,TRAFFIC ACCIDENT,13300 Block of WALSINGHAM RD,LARGO,33774
Clearwater PD,2/14/2018,06:00:00 AM,CW18-23576,BRGC,BURGLARY-VEHICLE,1700 Block of ALGONQUIN DR,CLEARWATER,33755
Sheriff,1/31/2018,10:30:00 PM,SO18-30453,GTA,STOLEN VEHICLE,400 Block of SHORE DR E,OLDSMAR,34677
Sheriff,2/13/2018,09:10:00 AM,SO18-45527,B65,BATTERY ,1200 Block of LADY MARION LN,DUNEDIN,34698
Sheriff,2/14/2018,09:15:00 PM,SO18-46589,BRGC,BURGLARY-VEHICLE,4700 Block of 55TH AVE N,PINELLAS SO,33714
Clearwater PD,2/5/2018,12:01:00 AM,CW18-18161,GTR,THEFT-GRAND,2200 Block of CLAIBORNE DR,CLEARWATER,33764
Tarpon Springs PD,2/1/2018,12:00:00 PM,TS18-3229,SBR,BATTERY-SEXUAL,700 Block of LINCOLN AVE,TARPON SPRINGS,34689
Sheriff,2/2/2018,05:00:00 PM,SO18-33252,GTA,STOLEN VEHICLE,4900 Block of 34TH ST N,PINELLAS SO,33714
Clearwater PD,2/11/2018,12:00:00 AM,CW18-21414,BRGC,BURGLARY-VEHICLE,1500 Block of BONAIR ST,CLEARWATER,33755
Sheriff,2/3/2018,08:40:00 PM,SO18-34555,AB,BATTERY-AGGRAVATED,4700 Block of SIMCOE ST,PINELLAS SO,34683
Sheriff,2/4/2018,10:30:00 PM,SO18-35013,GTA,STOLEN VEHICLE,6300 Block of 113TH ST N,PINELLAS SO,33772
Sheriff,2/8/2018,05:15:00 PM,SO18-39557,ROBA,ROBBERY-ARMED,900 Block of 1ST AVE N,SAFETY HARBOR,null
Tarpon Springs PD,2/12/2018,09:00:00 PM,TS18-4804,BRGC,BURGLARY-VEHICLE,1400 Block of WATERMILL CIR,TARPON SPRINGS,34689
Largo PD,2/9/2018,Unknown,18001495,4010,TRAFFIC ACCIDENT,null,LARGO,33770
Clearwater PD,2/9/2018,03:00:00 PM,CW18-20537,PT,THEFT-PETIT,400 Block of S FT HARRISON AVE,CLEARWATER,33756
Treasure Island PD,2/8/2018,09:25:00 PM,TI18-2320,BAT,BATTERY,11700 Block of 3RD ST E,TREASURE ISLAND,33706
Sheriff,2/9/2018,11:30:00 AM,SO18-41540,BRGC,BURGLARY-VEHICLE,3500 Block of PINELLAS BAYWAY S,PINELLAS SO,33715
