AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,1/24/2018,06:00:00 AM,SO18-23363,BAT,BATTERY,4900 Block of 62ND ST N,PINELLAS SO,33709
Clearwater PD,1/16/2018,10:00:00 AM,CW18-8130,PT,THEFT-PETIT,600 Block of ISLAND WAY,CLEARWATER,33767
Largo PD,1/29/2018,08:00:00 PM,18001073,0630,THEFT-SHOPLIFTING,2600 Block of ROOSEVELT BLVD,CLEARWATER,33770
Clearwater PD,1/23/2018,11:00:00 PM,CW18-11477,BRGC,BURGLARY-VEHICLE,1300 Block of TUSCOLA ST,CLEARWATER,33756
Gulfport PD,1/17/2018,05:11:00 PM,GP18-1306,BRGC,BURGLARY-VEHICLE,2800 Block of SEABREEZE DR S,GULFPORT,33707
Sheriff,1/22/2018,04:30:00 AM,SO18-20922,BRGC,BURGLARY-VEHICLE,8300 Block of BAYOU BOARDWALK,PINELLAS SO,33777
Sheriff,1/18/2018,10:00:00 AM,SO18-17357,GTR,THEFT-GRAND,11000 Block of VALENCIA AVE,SEMINOLE,33772
Largo PD,1/21/2018,03:31:00 PM,18000755,0630,THEFT-SHOPLIFTING,900 Block of N MISSOURI AVE,LARGO,33770
Clearwater PD,1/27/2018,12:15:00 PM,CW18-13584,LSAP,TRAFFIC ACCIDENT,S MISSOURI AVE & CT ST,CLEARWATER,33756
Clearwater PD,1/22/2018,05:00:00 PM,CW18-11181,ROBA,ROBBERY-ARMED,PARK,DUNEDIN,34698
Sheriff,1/22/2018,10:05:00 PM,SO18-21884,BRGS,BURGLARY-STRUCTURE,5300 Block of PARK ST N,PINELLAS SO,33709
Pinellas Park PD,1/17/2018,12:00:00 PM,201800005410,06A,THEFT-GRAND,3900 Block of 67TH AVE,PINELLAS PARK,null
Clearwater PD,1/19/2018,05:10:00 PM,CW18-9849,BRGR,BURGLARY-RESIDENCE,100 Block of N SAN REMO AVE,CLEARWATER,33755
Sheriff,1/18/2018,04:17:00 AM,SO18-17142,BRGB,BURGLARY-BUSINESS,30000 Block of US HIGHWAY 19 N,PINELLAS SO,33761
