AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,5/12/2022,Unknown,CW22-66163,LSAP,TRAFFIC ACCIDENT,2700 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Clearwater PD,5/6/2022,11:30:00PM,CW22-63049,BRGC,BURGLARY-VEHICLE,3000 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,5/6/2022,Unknown,SO22-138272,GTA,STOLEN VEHICLE,2200 Block of ULMERTON RD ,PINELLAS SO,33762
Clearwater PD,5/6/2022,01:47:00AM,CW22-62938,ABS,BURGLARY-STRUCTURE,900 Block of N FORT HARRISON AVE ,CLEARWATER,33755
Sheriff,5/6/2022,01:11:00PM,SO22-138682,BRGR,BURGLARY-RESIDENCE,11600 Block of GROVE ST N ,PINELLAS SO,33772
Sheriff,5/11/2022,09:11:00AM,PS22-2273,BOSP,BATTERY,4900 Block of 28TH ST N ,PINELLAS SO,33714
Clearwater PD,5/6/2022,02:00:00PM,CW22-63213,ROBU,ROBBERY-UNARMED,2100 Block of ALEMANDA DR ,CLEARWATER,33764
Sheriff,5/6/2022,10:00:00PM,SO22-138713,BRGC,BURGLARY-VEHICLE,3900 Block of 56TH AVE N ,PINELLAS SO,33714
Clearwater PD,5/7/2022,02:30:00AM,CW22-63421,AB,BATTERY-AGGRAVATED,400 Block of POINSETTIA AVE ,CLEARWATER,33767
Clearwater PD,5/6/2022,08:10:00AM,CW22-63013,A,ASSAULT,900 Block of PARK ST ,CLEARWATER,33755
Gulfport PD,5/6/2022,08:15:00AM,GP22-7719,PT,THEFT-PETIT,5800 Block of GULFPORT BLVD S ,GULFPORT,33707
Clearwater PD,5/6/2022,12:00:00PM,CW22-63365,GTA,STOLEN VEHICLE,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Gulfport PD,5/6/2022,12:00:00PM,GP22-7697,PT,THEFT-PETIT,2500 Block of 52ND ST S ,GULFPORT,33707
Sheriff,5/6/2022,10:00:00PM,SO22-138698,BRGC,BURGLARY-VEHICLE,3900 Block of 56TH AVE N ,PINELLAS SO,33714
Clearwater PD,5/7/2022,01:15:00PM,CW22-63577,BAT,BATTERY,300 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Clearwater PD,5/8/2022,12:44:00AM,CW22-63796,AB,BATTERY-AGGRAVATED,400 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Sheriff,5/8/2022,09:51:00AM,SO22-140469,BRGC,BURGLARY-VEHICLE,700 Block of PINELLAS BAYWAY S, ST PETERSBURG ,PINELLAS SO,33715
Sheriff,5/8/2022,02:18:00PM,SO22-140352,BRGS,BURGLARY-STRUCTURE,3300 Block of 58TH AVE N ,PINELLAS SO,33714
Sheriff,5/9/2022,08:00:00PM,SO22-142381,PT,THEFT-PETIT,14900 Block of GULF BLVD ,MADEIRA BEACH,33708
Clearwater PD,4/30/2022,08:47:00AM,CW22-60005,TAWN,TRESPASS,23100 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Clearwater PD,5/8/2022,10:00:00AM,CW22-63929,GT,THEFT-GRAND,1600 Block of GULF TO BAY BLVD ,CLEARWATER,33755
Clearwater PD,5/8/2022,10:01:00AM,CW22-63927,BAT,BATTERY,500 Block of S HERCULES AVE ,CLEARWATER,33764
Sheriff,5/8/2022,12:07:00AM,SO22-140138,AB,BATTERY-AGGRAVATED,2500 Block of 54TH AVE N ,PINELLAS SO,33714
Gulfport PD,5/4/2022,01:14:00PM,GP22-7583,MPJU,MISSING PERSON,2500 Block of 54TH ST S ,GULFPORT,33707
Clearwater PD,5/7/2022,06:50:00PM,CW22-63703,MAN,HOMICIDE,19100 Block of US HIGHWAY 19 N ,CLEARWATER,33764
Clearwater PD,5/8/2022,12:00:00PM,CW22-63899,BRGC,BURGLARY-VEHICLE,2500 Block of STATE ROAD 580 ,CLEARWATER,33761
Sheriff,5/7/2022,06:32:00PM,SO22-139919,LSAP,TRAFFIC ACCIDENT,700 Block of PATRICIA AVE ,DUNEDIN,34698
Sheriff,5/8/2022,07:18:00AM,SO22-140280,RFF,WEAPON,600 Block of 1ST AVE S ,PINELLAS SO,33715
Sheriff,4/30/2022,Unknown,CW22-60200,LSAP,TRAFFIC ACCIDENT,,,
Clearwater PD,5/8/2022,10:30:00PM,CW22-63978,BAT,BATTERY,600 Block of GULF BLVD ,CLEARWATER,33767
Clearwater PD,5/8/2022,10:15:00AM,CW22-63922,PT,THEFT-PETIT,200 Block of S MISSOURI AVE ,CLEARWATER,33756
Clearwater PD,4/30/2022,04:00:00PM,CW22-60067,BRGC,BURGLARY-VEHICLE,1200 Block of S MISSOURI AVE ,CLEARWATER,33756
Sheriff,5/1/2022,08:45:00AM,PS22-2071,GT,THEFT-GRAND,4100 Block of 6TH ST S ,ST PETERSBURG,33705
Clearwater PD,4/30/2022,02:00:00PM,CW22-60299,BRGR,BURGLARY-RESIDENCE,100 Block of BRIGHTWATER DR ,CLEARWATER,33767
Treasure Island PD,5/1/2022,10:00:00PM,TI22-8029,GT,THEFT-GRAND,10600 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,5/9/2022,10:00:00AM,SO22-141777,PTS,THEFT-SHOPLIFTING,30100 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Sheriff,5/9/2022,08:15:00PM,SO22-142519,MPJU,MISSING PERSON,8300 Block of 95TH TER N ,PINELLAS SO,33777
Sheriff,5/9/2022,06:00:00PM,SO22-141442,BRGC,BURGLARY-VEHICLE,2300 Block of WATROUS DR ,DUNEDIN,34698
Sheriff,5/9/2022,Unknown,SO22-141959,BRGC,BURGLARY-VEHICLE,600 Block of PINELLAS BAYWAY S ,PINELLAS SO,33715
Clearwater PD,4/30/2022,01:00:00PM,CW22-60175,B65,BATTERY ,22900 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Gulfport PD,5/1/2022,03:16:00PM,GP22-7431,MPJU,MISSING PERSON,2500 Block of 54TH ST S ,GULFPORT,33707
Sheriff,5/9/2022,12:12:00AM,SO22-141351,FBPC,BATTERY,600 Block of BELTREES ST ,DUNEDIN,34698
Sheriff,5/9/2022,12:00:00AM,SO22-141992,PT,THEFT-PETIT,27700 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Sheriff,5/9/2022,02:43:00PM,SO22-142163,BAT,BATTERY,5000 Block of 77TH ST N ,PINELLAS SO,33709
Sheriff,5/1/2022,12:10:00AM,SO22-131688,FBPC,BATTERY,11600 Block of 129TH AVE N ,PINELLAS SO,33778
Sheriff,5/1/2022,03:33:00PM,SO22-132448,GT,THEFT-GRAND,4000 Block of TAMPA RD ,OLDSMAR,34677
Clearwater PD,4/30/2022,04:00:00PM,CW22-60067,BRGC,BURGLARY-VEHICLE,1200 Block of S MISSOURI AVE ,CLEARWATER,33756
Clearwater PD,5/1/2022,10:00:00AM,CW22-60548,BRGC,BURGLARY-VEHICLE,1700 Block of GULF TO BAY BLVD ,CLEARWATER,33755
Sheriff,5/9/2022,08:00:00PM,SO22-142381,PT,THEFT-PETIT,14900 Block of GULF BLVD ,MADEIRA BEACH,33708
Clearwater PD,5/8/2022,11:00:00PM,CW22-64210,BAT,BATTERY,1200 Block of FRUITLAND AVE ,CLEARWATER,33764
Sheriff,5/9/2022,07:00:00PM,SO22-141756,BBD,BATTERY ,PINELLAS COUNTY JAIL,PINELLAS SO,33760
Sheriff,5/3/2022,05:25:00PM,SO22-135080,MPA,MISSING PERSON,6000 Block of 49TH ST N ,PINELLAS SO,33709
Sheriff,5/3/2022,04:20:00PM,SO22-134436,BAT,BATTERY,9300 Block of 98TH ST N ,PINELLAS SO,33777
Sheriff,5/1/2022,08:17:00PM,SO22-132679,AB65,BATTERY-AGGRAVATED,5500 Block of 29TH ST N ,PINELLAS SO,33714
Clearwater PD,5/2/2022,05:25:00PM,CW22-61066,TAWN,TRESPASS,700 Block of COURT ST ,CLEARWATER,33756
Treasure Island PD,5/5/2022,12:00:00PM,TI22-8293,LSWU,TRAFFIC ACCIDENT,9000 Block of W GULF BLVD ,TREASURE ISLAND,33706
Sheriff,5/5/2022,04:00:00PM,SO22-137718,A,ASSAULT,49TH ST N & 150TH AVE N,PINELLAS SO,33760
Sheriff,5/4/2022,06:00:00PM,SO22-136678,PT,THEFT-PETIT,4900 Block of 34TH ST N ,PINELLAS SO,33714
Kenneth City PD,5/5/2022,12:24:00AM,KC22-21638,BAT,BATTERY,5700 Block of 58TH WAY N ,KENNETH CITY,33709
Clearwater PD,5/5/2022,12:20:00AM,CW22-62393,FBPC,BATTERY,2800 Block of HOMEWOOD ST ,CLEARWATER,33759
Treasure Island PD,5/5/2022,11:56:00AM,TI22-8291,LSWU,TRAFFIC ACCIDENT,100 Block of 104TH AVE ,TREASURE ISLAND,33706
Sheriff,5/5/2022,07:00:00PM,SO22-137514,BRGC,BURGLARY-VEHICLE,200 Block of NEW YORK AVE ,DUNEDIN,34698
Sheriff,5/10/2022,12:00:00AM,SO22-142849,GT,THEFT-GRAND,8100 Block of ULMERTON RD ,PINELLAS SO,33771
Clearwater PD,5/9/2022,12:00:00AM,CW22-64378,GT,THEFT-GRAND,19300 Block of US HIGHWAY 19 N ,CLEARWATER,33764
Sheriff,5/10/2022,09:00:00PM,SO22-143404,BRC,BURGLARY-RESIDENCE,4800 Block of HARDING RD N ,PINELLAS SO,33709
Sheriff,5/9/2022,08:16:00PM,SO22-142484,BAT,BATTERY,3600 Block of MERIDEN AVE ,OLDSMAR,34677
Clearwater PD,5/1/2022,12:24:00AM,CW22-60322,PT,THEFT-PETIT,400 Block of MANDALAY AVE ,CLEARWATER,33767
Clearwater PD,5/5/2022,12:00:00AM,CW22-62791,PT,THEFT-PETIT,600 Block of WILDWOOD WAY ,CLEARWATER,33756
Sheriff,5/5/2022,07:17:00PM,SO22-137860,BOL,BATTERY,54TH AVE N & 34TH ST N,PINELLAS SO,33714
Sheriff,5/5/2022,05:20:00PM,SO22-137766,MPJU,MISSING PERSON,300 Block of SCOTT CT ,PINELLAS SO,34684
Kenneth City PD,5/4/2022,08:30:00PM,KC22-21621,PT,THEFT-PETIT,5900 Block of 54TH AVE N ,KENNETH CITY,33709
Belleair PD,5/3/2022,12:00:00AM,BE22-5734,GTR,THEFT-GRAND,1000 Block of THE MALL ,BELLEAIR,33756
Sheriff,5/4/2022,04:30:00PM,SO22-136504,MPJU,MISSING PERSON,6100 Block of 137TH AVE N ,PINELLAS SO,33760
Sheriff,5/5/2022,01:20:00PM,SO22-137499,PTS,THEFT-SHOPLIFTING,2100 Block of MAIN ST ,DUNEDIN,34698
Sheriff,5/4/2022,11:08:00PM,SO22-136775,RSVO,STOLEN VEHICLE - REC,15000 Block of MADEIRA WAY ,PINELLAS SO,33708
Sheriff,5/5/2022,04:12:00PM,SO22-137689,BAT,BATTERY,0 Block of PATRICIA AVE ,DUNEDIN,34698
Tarpon Springs PD,5/5/2022,11:00:00AM,TS22-11817,MPJU,MISSING PERSON,1400 Block of BRIDGEWATER DR ,TARPON SPRINGS,34689
Sheriff,5/5/2022,12:00:00PM,SO22-137415,PT,THEFT-PETIT,2000 Block of AUSTRALIA WAY W ,PINELLAS SO,33763
Clearwater PD,5/4/2022,09:00:00AM,CW22-62235,BRGR,BURGLARY-RESIDENCE,900 Block of PARK ST ,CLEARWATER,33756
Clearwater PD,5/10/2022,07:00:00PM,CW22-65157,PT,THEFT-PETIT,26500 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Sheriff,5/10/2022,10:00:00PM,SO22-143251,PT,THEFT-PETIT,3700 Block of 137TH AVE N ,PINELLAS SO,33771
Sheriff,5/10/2022,04:30:00PM,SO22-143519,BAT,BATTERY,900 Block of GROVEWOOD DR ,DUNEDIN,34698
Sheriff,5/10/2022,12:55:00PM,SO22-143242,BRGR,BURGLARY-RESIDENCE,2600 Block of 52ND AVE N ,PINELLAS SO,33714
Clearwater PD,5/10/2022,06:30:00PM,CW22-64814,GTA,STOLEN VEHICLE,2400 Block of ENTERPRISE RD ,CLEARWATER,33763
Sheriff,5/9/2022,01:00:00PM,SO22-142285,PT,THEFT-PETIT,8700 Block of 131ST ST N ,PINELLAS SO,33776
Sheriff,5/4/2022,05:30:00PM,SO22-136161,PT,THEFT-PETIT,7800 Block of 46TH AVE N ,PINELLAS SO,33709
Sheriff,5/5/2022,09:34:00PM,SO22-138021,MPJU,MISSING PERSON,300 Block of SCOTT CT ,PINELLAS SO,34684
Sheriff,5/6/2022,07:03:00AM,SO22-138320,GTA,STOLEN VEHICLE,3000 Block of BONAVENTURE CIR ,PINELLAS SO,34684
Sheriff,5/7/2022,06:57:00AM,SO22-139262,BAT,BATTERY,5900 Block of 140TH TER N ,PINELLAS SO,33760
Clearwater PD,5/6/2022,08:00:00AM,CW22-63296,BRGR,BURGLARY-RESIDENCE,800 Block of N GARDEN AVE ,CLEARWATER,33755
Treasure Island PD,5/7/2022,03:17:00PM,TI22-8440,FBPC,BATTERY,10500 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,5/8/2022,11:30:00PM,SO22-140170,GTA,STOLEN VEHICLE,5600 Block of 80TH ST N ,PINELLAS SO,33709
Sheriff,5/7/2022,10:15:00PM,SO22-140077,BAT,BATTERY,3300 Block of 58TH AVE N ,PINELLAS SO,33714
Sheriff,5/2/2022,10:00:00PM,SO22-133139,BRC,BURGLARY-RESIDENCE,500 Block of BRAGINTON ST ,PINELLAS SO,33756
Sheriff,5/1/2022,08:37:00PM,SO22-132756,LSAP,TRAFFIC ACCIDENT,2200 Block of PRIMROSE LN ,DUNEDIN,33763
Sheriff,5/1/2022,08:41:00PM,SO22-132701,BAT,BATTERY,8900 Block of OSPREY LN ,PINELLAS SO,33777
Treasure Island PD,5/2/2022,01:00:00AM,TI22-8053,PT,THEFT-PETIT,100 Block of 107TH AVE ,TREASURE ISLAND,33706
Clearwater PD,5/1/2022,11:20:00AM,CW22-60721,BRGR,BURGLARY-RESIDENCE,1200 Block of KINGS HWY ,CLEARWATER,33755
Clearwater PD,5/1/2022,09:34:00AM,CW22-60703,MUR,HOMICIDE,800 Block of LASALLE ST ,CLEARWATER,33756
Sheriff,5/11/2022,12:46:00PM,SO22-144454,PTS,THEFT-SHOPLIFTING,3400 Block of E LAKE RD ,PINELLAS SO,34685
Sheriff,5/11/2022,11:30:00PM,SO22-144240,MPJU,MISSING PERSON,1600 Block of NANTUCKET CT ,DUNEDIN,34683
Clearwater PD,5/10/2022,11:50:00AM,CW22-64926,BAT,BATTERY,1500 Block of JEFFORDS ST ,CLEARWATER,33756
Sheriff,5/10/2022,12:01:00AM,SO22-143530,BRGC,BURGLARY-VEHICLE,2200 Block of WATROUS DR ,DUNEDIN,34698
Sheriff,5/11/2022,10:00:00PM,SO22-144402,GTA,STOLEN VEHICLE,800 Block of SHORE DR E ,PINELLAS SO,34677
Sheriff,5/10/2022,12:00:00AM,SO22-143658,GTF,THEFT-GRAND,10300 Block of 108TH AVE N ,PINELLAS SO,33773
Gulfport PD,5/9/2022,08:00:00PM,GP22-7883,BRGC,BURGLARY-VEHICLE,5300 Block of 15TH AVE S ,GULFPORT,33707
Sheriff,5/11/2022,04:20:00PM,SO22-144512,PT,THEFT-PETIT,6100 Block of 18TH ST N ,PINELLAS SO,33702
Treasure Island PD,5/2/2022,07:45:00PM,TI22-8100,AL,ALARM,9800 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,5/2/2022,12:35:00PM,SO22-133402,TAWN,TRESPASS,300 Block of GULF BLVD ,INDIAN ROCKS BEACH,33785
Clearwater PD,5/11/2022,04:00:00PM,CW22-65671,GTR,THEFT-GRAND,800 Block of CHESTNUT ST ,CLEARWATER,33756
Sheriff,5/12/2022,08:57:00AM,SO22-145363,PTS,THEFT-SHOPLIFTING,2100 Block of MAIN ST ,DUNEDIN,34698
Sheriff,5/12/2022,12:43:00PM,SO22-145613,TAWN,TRESPASS,4900 Block of 34TH ST N ,PINELLAS SO,33714
Clearwater PD,5/12/2022,03:00:00AM,CW22-65952,BRGC,BURGLARY-VEHICLE,2500 Block of HOLLYHOCK CT ,CLEARWATER,33761
Sheriff,5/9/2022,12:00:00AM,SO22-141884,PT,THEFT-PETIT,10700 Block of ULMERTON RD ,LARGO,33778
Clearwater PD,5/11/2022,12:00:00AM,CW22-65465,GT,THEFT-GRAND,100 Block of WINDWARD ISL ,CLEARWATER,33767
Sheriff,5/2/2022,12:00:00AM,SO22-133230,SBR,BATTERY-SEXUAL,5400 Block of KARLSBURG PL ,PINELLAS SO,34685
Clearwater PD,5/2/2022,06:05:00PM,CW22-61085,BAT,BATTERY,N MYRTLE AVE & SEMINOLE ST,CLEARWATER,33755
Sheriff,5/3/2022,03:02:00AM,SO22-134273,BAT,BATTERY,13600 Block of GULF BLVD ,MADEIRA BEACH,33708
Clearwater PD,5/3/2022,04:00:00PM,CW22-61434,PT,THEFT-PETIT,1800 Block of RIDGEWAY DR ,CLEARWATER,33755
Sheriff,5/1/2022,04:15:00PM,SO22-132127,BOL,BATTERY,14400 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,5/3/2022,04:01:00PM,SO22-135002,TAWN,TRESPASS,15100 Block of GULF BLVD ,MADEIRA BEACH,33708
Gulfport PD,5/10/2022,03:00:00PM,GP22-7946,BRGR,BURGLARY-RESIDENCE,3000 Block of DUPONT ST S ,GULFPORT,33707
Sheriff,5/11/2022,07:00:00AM,SO22-144297,PT,THEFT-PETIT,600 Block of STILES LN ,PINELLAS SO,34683
Clearwater PD,5/11/2022,12:00:00AM,CW22-65519,BRGC,BURGLARY-VEHICLE,2900 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,5/11/2022,02:04:00PM,SO22-144539,LSAP,TRAFFIC ACCIDENT,10200 Block of BAY PINES BLVD ,SEMINOLE,33708
Sheriff,5/11/2022,08:00:00AM,SO22-144326,PT,THEFT-PETIT,2400 Block of BRAZILIA DR ,PINELLAS SO,33763
Sheriff,5/9/2022,12:00:00AM,SO22-142097,PT,THEFT-PETIT,6000 Block of SEMINOLE BLVD ,SEMINOLE,33772
Sheriff,5/10/2022,12:01:00AM,SO22-143509,BRGC,BURGLARY-VEHICLE,2200 Block of WATROUS DR ,DUNEDIN,34698
Sheriff,5/2/2022,12:25:00PM,SO22-133764,PTS,THEFT-SHOPLIFTING,35400 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Clearwater PD,5/11/2022,08:54:00PM,CW22-65767,B65,BATTERY ,2100 Block of NE COACHMAN RD ,CLEARWATER,33765
Clearwater PD,5/11/2022,03:00:00PM,CW22-65453,ABCO,BURGLARY-VEHICLE,2900 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,5/11/2022,08:00:00AM,SO22-144519,GT,THEFT-GRAND,1400 Block of HAGEN AVE ,DUNEDIN,34698
Clearwater PD,5/11/2022,12:01:00AM,CW22-65581,BRGC,BURGLARY-VEHICLE,1700 Block of N HIGHLAND AVE ,CLEARWATER,33755
Sheriff,5/10/2022,06:25:00PM,SO22-143603,PTS,THEFT-SHOPLIFTING,2100 Block of MAIN ST ,DUNEDIN,34698
Pinellas Park PD,5/1/2022,11:43:00AM,202200032296,08B,BATTERY,5100 Block of PARK BLVD ,PINELLAS PARK,33780
Clearwater PD,5/2/2022,05:40:00PM,CW22-61223,GT,THEFT-GRAND,2100 Block of DREW ST ,CLEARWATER,33765
Sheriff,5/3/2022,07:00:00PM,SO22-134587,PT,THEFT-PETIT,3100 Block of STATE ROAD 580 ,PINELLAS SO,34695
Gulfport PD,5/2/2022,10:14:00AM,GP22-7482,GT,THEFT-GRAND,1400 Block of GRAY ST S ,GULFPORT,33707
Sheriff,5/10/2022,08:08:00PM,SO22-143675,TAWN,TRESPASS,2500 Block of 54TH AVE N ,PINELLAS SO,33714
Tarpon Springs PD,5/11/2022,10:16:00AM,TS22-12389,RSVO,STOLEN VEHICLE - REC,1400 Block of BRIDGEWATER DR ,TARPON SPRINGS,34689
Clearwater PD,5/10/2022,06:32:00PM,CW22-65112,FBPC,BATTERY,2000 Block of N HIGHLAND AVE ,CLEARWATER,33755
Sheriff,5/11/2022,07:35:00PM,CW22-65732,AB,BATTERY-AGGRAVATED,,,
Sheriff,5/10/2022,11:00:00AM,SO22-143297,GT,THEFT-GRAND,10200 Block of BAY PINES BLVD ,SEMINOLE,33708
Sheriff,5/10/2022,03:00:00PM,SO22-143231,PT,THEFT-PETIT,3800 Block of 41ST AVE N ,PINELLAS SO,33714
Sheriff,5/11/2022,01:35:00AM,SO22-143912,RSVO,STOLEN VEHICLE - REC,700 Block of E KLOSTERMAN RD ,PINELLAS SO,34689
Clearwater PD,5/13/2022,06:05:00PM,CW22-66675,MPJU,MISSING PERSON,2200 Block of HABERSHAM DR ,CLEARWATER,33764
