AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,10/9/2018,03:39:00 AM,SO18-323949,SBR,BATTERY-SEXUAL,5200 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,10/9/2018,12:39:00 PM,SO18-323921,GT,THEFT-GRAND,5200 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,10/2/2018,09:45:00 AM,SO18-316100,BOSP,BATTERY,00 Block of PATRICIA AVE,DUNEDIN,34698
Sheriff,10/8/2018,07:30:00 PM,SO18-322952,BRGC,BURGLARY-VEHICLE,11400 Block of 116TH ST N,PINELLAS SO,33778
Treasure Island PD,10/13/2018,11:25:00 PM,TI18-17916,TAWN,TRESPASS,10700 Block of GULF BLVD,TREASURE ISLAND,33706
Sheriff,10/12/2018,08:58:00 PM,SO18-327768,GT,THEFT-GRAND,17000 Block of GULF BLVD,N REDINGTON BEACH,33708
Clearwater PD,10/14/2018,03:00:00 AM,CW18-153190,ROBA,ROBBERY-ARMED,3000 Block of EASTLAND BLVD,CLEARWATER,33761
Largo PD,10/5/2018,08:00:00 AM,18010612,0620,THEFT-PURSE SNATCH,2600 Block of ROOSEVELT BLVD,CLEARWATER,33760
Clearwater PD,10/14/2018,01:00:00 PM,CW18-152977,PT,THEFT-PETIT,1000 Block of S HIGHLAND AVE,CLEARWATER,33756
Kenneth City PD,10/8/2018,04:20:00 AM,KC18-42284,ARS,ARSON,4200 Block of 66TH ST N,KENNETH CITY,33709
Tarpon Springs PD,10/4/2018,03:30:00 PM,TS18-28793,PT,THEFT-PETIT,500 Block of RIVERCREST LN,TARPON SPRINGS,34689
Clearwater PD,10/1/2018,01:00:00 PM,CW18-146044,BCNE,BURGLARY-VEHICLE,1300 Block of DREW ST,CLEARWATER,33755
Tarpon Springs PD,10/3/2018,06:40:00 PM,TS18-28748,TW,TRESPASS,700 Block of E TARPON AVE,TARPON SPRINGS,34689
Sheriff,10/2/2018,10:00:00 AM,SO18-316200,PT,THEFT-PETIT,2400 Block of BAYSHORE BLVD,DUNEDIN,34698
Clearwater PD,10/4/2018,02:11:00 PM,CW18-147664,PT,THEFT-PETIT,23600 Block of US HIGHWAY 19,CLEARWATER,33765
Sheriff,10/13/2018,03:00:00 PM,SO18-328656,MPA,MISSING PERSON,12200 Block of 91ST AVE N,PINELLAS SO,33772
Clearwater PD,10/10/2018,07:40:00 PM,CW18-150956,PTTB,THEFT-PETIT,1400 Block of N BETTY LN,CLEARWATER,33755
Sheriff,10/5/2018,02:20:00 AM,SO18-319231,BAT,BATTERY,1500 Block of NORWOOD PL,PINELLAS SO,33756
Pinellas Park PD,10/6/2018,02:00:00 PM,201800080389,08B,BATTERY,11300 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Clearwater PD,10/11/2018,01:30:00 AM,CW18-151616,BAT,BATTERY,100 Block of CORONADO DR,CLEARWATER,33767
Clearwater PD,10/9/2018,11:00:00 PM,CW18-150363,PT,THEFT-PETIT,1400 Block of TAFT AVE,CLEARWATER,33755
Sheriff,10/12/2018,12:02:00 AM,SO18-326921,GTA,STOLEN VEHICLE,16TH AVE S & 22ND ST S,ST PETERSBURG,33712
Largo PD,9/30/2018,03:25:00 AM,18010381,2670,TRESPASS,700 Block of 6TH AVE NE,LARGO,33770
Sheriff,9/30/2018,04:00:00 PM,SO18-313705,AB,BATTERY-AGGRAVATED,10600 Block of 106TH ST N,PINELLAS SO,33773
Clearwater PD,10/10/2018,07:59:00 PM,CW18-151085,BOL,BATTERY,DREW ST & TULANE AVE,CLEARWATER,33765
Pinellas Park PD,10/9/2018,11:00:00 PM,201800081193,08G,BATTERY,7100 Block of BRYAN DAIRY RD,PINELLAS PARK,null
Kenneth City PD,10/10/2018,11:51:00 AM,KC18-42622,BAT,BATTERY,54TH AVE N & 58TH ST N,KENNETH CITY,33709
Clearwater PD,10/2/2018,01:40:00 PM,CW18-146525,PTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Sheriff,9/30/2018,08:00:00 PM,SO18-313866,GT,THEFT-GRAND,4800 Block of 34TH ST N,PINELLAS SO,33714
Largo PD,10/6/2018,01:45:00 PM,18010645,0690,THEFT-PETIT,null,CLEARWATER,33764
Pinellas Park PD,10/1/2018,06:00:00 PM,201800078914,06B,THEFT-PETIT,5800 Block of 93RD AVE,PINELLAS PARK,null
Sheriff,9/30/2018,08:30:00 AM,SO18-313191,BAT,BATTERY,1900 Block of OMAHA ST,PINELLAS SO,34683
Clearwater PD,10/14/2018,02:48:00 PM,CW18-153123,PTS,THEFT-SHOPLIFTING,800 Block of S MISSOURI AVE,CLEARWATER,33756
Sheriff,10/4/2018,02:18:00 AM,SO18-318013,BOL,BATTERY,100 Block of E LAKE CLUB DR,OLDSMAR,34677
Clearwater PD,10/9/2018,12:00:00 PM,CW18-150533,GT,THEFT-GRAND,1500 Block of SANDY LN,CLEARWATER,33755
Clearwater PD,10/11/2018,12:00:00 PM,CW18-151630,BRGR,BURGLARY-RESIDENCE,1200 Block of N OSCEOLA AVE,CLEARWATER,33755
Largo PD,10/3/2018,10:46:00 AM,18010526,0690,THEFT-PETIT,400 Block of N MISSOURI AVE,LARGO,33770
Sheriff,10/11/2018,04:40:00 PM,SO18-326426,GT,THEFT-GRAND,STARKEY RD & PARK BLVD N,SEMINOLE,33777
Clearwater PD,10/6/2018,04:20:00 AM,CW18-148627,BRGS,BURGLARY-STRUCTURE,300 Block of S GULFVIEW BLVD,CLEARWATER,33767
Sheriff,10/5/2018,10:00:00 AM,SO18-319782,PT,THEFT-PETIT,2700 Block of 63RD TERR N,PINELLAS SO,33702
Clearwater PD,10/5/2018,12:00:00 AM,CW18-148328,LSWU,TRAFFIC ACCIDENT,800 Block of HARBOR ISL,CLEARWATER,33767
Largo PD,10/7/2018,09:09:00 PM,18010704,4010,TRAFFIC ACCIDENT,1700 Block of CLEARWATER LARGO RD N,CLEARWATER,33770
Pinellas Park PD,10/12/2018,10:00:00 PM,201800081915,05C,BURGLARY-VEHICLE,3900 Block of ULMERTON RD,PINELLAS PARK,null
Sheriff,10/14/2018,12:00:00 AM,SO18-329052,PT,THEFT-PETIT,500 Block of MAIN ST,DUNEDIN,34698
Clearwater PD,10/5/2018,02:32:00 AM,CW18-148046,AOF,ASSAULT,300 Block of PINELLAS ST,CLEARWATER,33756
