AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,5/15/2020,02:30:00PM,SO20-134273,PT,THEFT-PETIT,102ND AVE N & PNLS TRL,SEMINOLE,33772
Sheriff,5/15/2020,08:45:00PM,SO20-134018,PT,THEFT-PETIT,7900 Block of 49TH AVE N ,PINELLAS SO,33709
Kenneth City PD,5/15/2020,01:33:00AM,KC20-18763,BAT,BATTERY,5400 Block of 58TH ST N ,KENNETH CITY,33709
Sheriff,5/15/2020,06:00:00AM,SO20-134219,MPJU,MISSING PERSON,9500 Block of STARKEY RD ,PINELLAS SO,33777
Gulfport PD,5/15/2020,06:00:00PM,GP20-10619,GT,THEFT-GRAND,4600 Block of 29TH AVE S ,GULFPORT,33711
Sheriff,5/16/2020,12:54:00PM,SO20-135047,FBPC,BATTERY,1500 Block of BELLEAIR RD ,PINELLAS SO,33756
Clearwater PD,5/16/2020,07:09:00PM,CW20-71604,PTS,THEFT-SHOPLIFTING,23100 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Largo PD,5/16/2020,12:15:00AM,20004049,4010,TRAFFIC ACCIDENT,7300 Block of ULMERTON RD/EL CENTRO BLVD ,LARGO,33771
Largo PD,5/26/2020,01:30:00PM,20004375,0680,THEFT-PETIT,1400 Block of S BELCHER RD ,LARGO,33770
Treasure Island PD,5/29/2020,03:00:00PM,TI20-9878,BAT,BATTERY,9800 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,5/29/2020,05:30:00PM,SO20-147335,BRGC,BURGLARY-VEHICLE,7400 Block of WATERSILK DR ,PINELLAS SO,33782
Largo PD,5/21/2020,10:00:00PM,20004200,0690,THEFT-PETIT,12900 Block of VONN RD ,LARGO,33770
Sheriff,5/16/2020,11:59:00PM,SO20-134661,BAT,BATTERY,700 Block of WYATT ST ,PINELLAS SO,33756
Clearwater PD,5/17/2020,03:59:00PM,CW20-71988,BAT,BATTERY,1500 Block of S MISSOURI AVE ,CLEARWATER,33756
Largo PD,5/21/2020,10:05:00PM,20004228,0810,ASSAULT,2700 Block of ROOSEVELT BLVD ,CLEARWATER,33760
