AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,8/22/2022,01:55:00PM,SO22-267951,PT,THEFT-PETIT,3700 Block of 135TH AVE N ,PINELLAS SO,33771
Sheriff,8/22/2022,04:36:00AM,SO22-267395,TAWN,TRESPASS,4800 Block of 100TH WAY N ,SEMINOLE,33708
Clearwater PD,8/22/2022,08:10:00AM,CW22-119237,PTS,THEFT-SHOPLIFTING,2400 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Gulfport PD,8/22/2022,12:00:00PM,GP22-14190,FBPC,BATTERY,5500 Block of 28TH AVE S ,GULFPORT,33707
Clearwater PD,8/22/2022,10:20:00PM,CW22-119125,BRGR,BURGLARY-RESIDENCE,800 Block of BAY ESPLANADE ,CLEARWATER,33767
Gulfport PD,8/23/2022,12:20:00PM,GP22-14218,PT,THEFT-PETIT,900 Block of 58TH ST S ,GULFPORT,33707
Clearwater PD,8/18/2022,02:00:00AM,CW22-116838,BRGC,BURGLARY-VEHICLE,2500 Block of SANDS TER S ,CLEARWATER,
Tarpon Springs PD,8/17/2022,06:22:00PM,TS22-23308,PT,THEFT-PETIT,500 Block of DODECANESE BLVD ,TARPON SPRINGS,34689
Sheriff,8/22/2022,10:45:00PM,SO22-268449,BAT,BATTERY,9200 Block of 82ND AVE N ,SEMINOLE,33777
Clearwater PD,8/22/2022,05:45:00PM,CW22-119306,BAT,BATTERY,600 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Clearwater PD,8/21/2022,02:05:00PM,CW22-118670,GT,THEFT-GRAND,300 Block of PINELLAS ST ,CLEARWATER,33756
Clearwater PD,8/22/2022,11:00:00PM,CW22-119177,ABCO,BURGLARY-VEHICLE,0 Block of CAMBRIA ST ,CLEARWATER,33767
Sheriff,8/22/2022,06:20:00AM,SO22-268247,MPA,MISSING PERSON,4400 Block of GRAND PRESERVE PL ,PINELLAS SO,34684
Sheriff,8/23/2022,01:30:00PM,SO22-269267,BAT,BATTERY,14400 Block of 49TH ST N ,PINELLAS SO,33762
Tarpon Springs PD,8/21/2022,06:15:00PM,TS22-23760,GT,THEFT-GRAND,100 Block of N JASMINE AVE ,TARPON SPRINGS,34689
Sheriff,8/23/2022,05:18:00PM,SO22-269402,BAT,BATTERY,8400 Block of BAYOU BOARDWALK ,PINELLAS SO,33777
Sheriff,8/19/2022,09:00:00PM,SO22-264842,BAT,BATTERY,400 Block of 2ND ST ,INDIAN ROCKS BEACH,33785
Sheriff,8/29/2022,03:30:00AM,SO22-276597,SBR,BATTERY-SEXUAL,600 Block of MAIN ST ,DUNEDIN,34698
Sheriff,8/24/2022,07:24:00PM,SO22-270464,PT,THEFT-PETIT,9200 Block of OAKHURST RD ,PINELLAS SO,33776
