AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,4/26/2024,04:43:00PM,SO24-127553,BRGR,BURGLARY-RESIDENCE,500 Block of 129TH AVE E ,MADEIRA BEACH,33708
Clearwater PD,4/23/2024,01:00:00AM,CW24-61716,BRGC,BURGLARY-VEHICLE,600 Block of LEMBO CIR ,CLEARWATER,33756
Sheriff,4/23/2024,10:00:00PM,SO24-124538,PT,THEFT-PETIT,5600 Block of 28TH ST N ,PINELLAS SO,33714
Sheriff,4/23/2024,11:00:00AM,SO24-123926,MPA,MISSING PERSON,10800 Block of PARK BLVD N ,SEMINOLE,33772
Clearwater PD,4/22/2024,01:30:00PM,CW24-61098,PT,THEFT-PETIT,300 Block of MANDALAY AVE ,CLEARWATER,33767
Clearwater PD,4/16/2024,12:00:00AM,CW24-57995,SBR,BATTERY-SEXUAL,3000 Block of STATE ROAD 580 ,CLEARWATER,33761
Clearwater PD,4/23/2024,01:34:00PM,CW24-61675,PTS,THEFT-SHOPLIFTING,1700 Block of DREW ST ,CLEARWATER,33755
Clearwater PD,4/24/2024,12:00:00AM,CW24-62214,BRGR,BURGLARY-RESIDENCE,600 Block of N KEENE RD ,CLEARWATER,33755
Clearwater PD,4/24/2024,08:50:00PM,CW24-62501,CM,VANDAL/CRIM MISCH,200 Block of S FT HARRISON AVE ,CLEARWATER,33756
Sheriff,4/23/2024,06:30:00PM,SO24-124409,PT,THEFT-PETIT,12000 Block of PARK BLVD N ,PINELLAS SO,33772
Sheriff,4/24/2024,08:00:00AM,SO24-125137,GTA,STOLEN VEHICLE,7800 Block of STARKEY RD ,SEMINOLE,33777
Sheriff,4/23/2024,02:23:00PM,SO24-124299,GTS,THEFT-SHOPLIFTING,3100 Block of TAMPA RD ,OLDSMAR,34677
Sheriff,4/24/2024,08:17:00AM,SO24-124823,B65,BATTERY ,10100 Block of SAILWINDS BLVD S ,PINELLAS SO,33773
Sheriff,4/28/2024,09:08:00AM,SO24-129065,TUCS,THEFT-PETIT,1600 Block of POINSETTIA AVE ,PINELLAS SO,34689
Sheriff,4/28/2024,08:09:00PM,SO24-129762,TSC,TRESPASS,13200 Block of 49TH ST N ,PINELLAS PARK,33762
Clearwater PD,4/28/2024,08:30:00AM,CW24-64209,GTA,STOLEN VEHICLE,2200 Block of DREW ST ,CLEARWATER,33765
Sheriff,4/23/2024,12:00:00AM,SO24-123593,GTA,STOLEN VEHICLE,1600 Block of CHATEAU DR N ,PINELLAS SO,33756
Sheriff,4/23/2024,04:09:00PM,SO24-124270,MPA,MISSING PERSON,2200 Block of CURLEW AVE ,PINELLAS SO,34698
Sheriff,4/23/2024,03:00:00PM,SO24-124265,PT,THEFT-PETIT,12700 Block of 34TH ST N ,PINELLAS SO,33716
Treasure Island PD,4/18/2024,12:00:00AM,TI24-10648,GT,THEFT-GRAND,10600 Block of BLK GULF BLVD ,TREASURE ISLAND,
Treasure Island PD,4/18/2024,03:13:00PM,TI24-10646,CM,VANDAL/CRIM MISCH,11200 Block of GULF BLVD ,TREASURE ISLAND,33706
Clearwater PD,4/18/2024,11:00:00PM,CW24-59392,BAT,BATTERY,500 Block of N FORT HARRISON AVE ,CLEARWATER,33755
Clearwater PD,4/19/2024,08:00:00AM,CW24-59657,PT,THEFT-PETIT,300 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Sheriff,4/19/2024,10:04:00PM,SO24-120318,TAWN,TRESPASS,US HIGHWAY 19 N & TAMPA RD,PINELLAS SO,34684
Clearwater PD,4/20/2024,01:50:00AM,CW24-59970,TAWN,TRESPASS,600 Block of S GULFVIEW BLVD ,CLEARWATER,33767
Clearwater PD,4/19/2024,03:51:00AM,CW24-59499,BRGB,BURGLARY-BUSINESS,2600 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Gulfport PD,4/20/2024,12:00:00AM,GP24-6307,CM,VANDAL/CRIM MISCH,4900 Block of 24TH AVE S ,GULFPORT,33707
Sheriff,4/20/2024,08:00:00PM,SO24-120695,PT,THEFT-PETIT,9900 Block of ULMERTON RD ,PINELLAS SO,33771
Sheriff,4/23/2024,10:00:00PM,SO24-123859,BRC,BURGLARY-RESIDENCE,400 Block of DRIFTWOOD DR W ,PINELLAS SO,34683
Sheriff,4/22/2024,05:41:00PM,SO24-123138,BRGS,BURGLARY-STRUCTURE,31100 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Clearwater PD,4/22/2024,12:30:00PM,CW24-61530,BRGC,BURGLARY-VEHICLE,1100 Block of COURT ST ,CLEARWATER,33756
Clearwater PD,4/23/2024,12:00:00AM,CW24-61856,GT,THEFT-GRAND,1500 Block of STEVENSONS DR ,CLEARWATER,33755
Sheriff,4/23/2024,01:15:00AM,SO24-123450,PTTB,THEFT-PETIT,4900 Block of 34TH ST N ,PINELLAS SO,33714
Gulfport PD,4/29/2024,01:20:00AM,GP24-6827,BRGC,BURGLARY-VEHICLE,800 Block of 49TH ST S ,GULFPORT,33707
Sheriff,4/23/2024,04:10:00PM,SO24-123844,TSC,TRESPASS,100 Block of HARBOR DR ,PINELLAS SO,34683
Clearwater PD,4/22/2024,10:35:00PM,CW24-61463,GTCN,THEFT-GRAND,1500 Block of TURNER ST ,CLEARWATER,33756
