AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Pinellas Park PD,10/19/2016,01:30:00 AM,201600078107,06B,THEFT-PETIT,4600 Block of 107TH CIR,PINELLAS PARK,null
Clearwater PD,10/18/2016,02:00:00 PM,CW16-146855,PT,THEFT-PETIT,1200 Block of EVERGLADES AVE,CLEARWATER,33764
Sheriff,10/27/2016,12:00:00 AM,SO16-433400,PTTB,THEFT-PETIT,4900 Block of 62ND ST N,PINELLAS SO,33709
Sheriff,10/21/2016,04:18:00 PM,SO16-426490,AB,BATTERY-AGGRAVATED,2800 Block of DIVISION DR N,PINELLAS SO,33714
Pinellas Park PD,10/27/2016,05:00:00 PM,201600080001,06B,THEFT-PETIT,7600 Block of 78TH AVE,PINELLAS PARK,null
Sheriff,10/22/2016,01:27:00 PM,SO16-427284,ROBC,ROBBERY-CARJACKING,115TH AVE N & STARKEY RD,PINELLAS SO,33773
Gulfport PD,10/28/2016,11:00:00 PM,GP16-21440,GT,THEFT-GRAND,6000 Block of SHORE BLVD S,GULFPORT,33707
Sheriff,10/21/2016,08:00:00 AM,SO16-426638,PT,THEFT-PETIT,13600 Block of 100TH PL N,PINELLAS SO,33776
Clearwater PD,10/20/2016,04:00:00 PM,CW16-148002,GT,THEFT-GRAND,1800 Block of DREW ST,CLEARWATER,33765
Sheriff,10/22/2016,05:35:00 PM,SO16-427482,TAWN,TRESPASS,13600 Block of GULF BLVD,MADEIRA BEACH,33708
Sheriff,10/18/2016,01:30:00 PM,SO16-422672,BRGR,BURGLARY-RESIDENCE,3600 Block of 137TH AVE N,PINELLAS SO,33771
Clearwater PD,10/23/2016,09:30:00 AM,CW16-149305,GT,THEFT-GRAND,2400 Block of DREW ST,CLEARWATER,33765
Sheriff,10/15/2016,11:30:00 PM,SO16-418510,GTA,STOLEN VEHICLE,15300 Block of BEDFORD CIR E,PINELLAS SO,33764
Sheriff,10/20/2016,12:52:00 PM,SO16-425236,GT,THEFT-GRAND,500 Block of COREY AVE,ST PETE BEACH,33706
Clearwater PD,10/23/2016,02:51:00 PM,CW16-149365,BAT,BATTERY,1000 Block of MARSHALL ST,CLEARWATER,33755
Sheriff,10/15/2016,10:00:00 PM,SO16-418543,GTA,STOLEN VEHICLE,9200 Block of ELM CIR,PINELLAS SO,33776
Sheriff,10/23/2016,10:00:00 PM,SO16-427844,BRGR,BURGLARY-RESIDENCE,4600 Block of 67TH WAY N,PINELLAS SO,33709
Clearwater PD,10/26/2016,01:00:00 AM,CW16-150838,GTA,STOLEN VEHICLE,600 Block of S DUNCAN AVE,CLEARWATER,33756
