AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,11/6/2019,04:00:00 PM,CW19-170142,BAT,BATTERY,S KEENE RD & DRUID RD,CLEARWATER,33756
Sheriff,11/2/2019,02:50:00 PM,SO19-354401,PTS,THEFT-SHOPLIFTING,30500 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Sheriff,11/11/2019,10:00:00 AM,SO19-364105,PT,THEFT-PETIT,2400 Block of AUSTRALIA WAY E,PINELLAS SO,33763
Sheriff,11/14/2019,12:29:00 AM,SO19-367232,LSWU,TRAFFIC ACCIDENT,BOCA CIEGA DR & 81ST AVE,ST PETE BEACH,null
Clearwater PD,11/4/2019,01:00:00 AM,CW19-168776,PT,THEFT-PETIT,900 Block of N BETTY LN,CLEARWATER,33755
Clearwater PD,11/9/2019,05:30:00 AM,CW19-171629,PT,THEFT-PETIT,500 Block of BAY ESPLANADE,CLEARWATER,33767
Gulfport PD,11/10/2019,01:26:00 PM,GP19-24394,BAT,BATTERY,2000 Block of 52ND ST S,GULFPORT,33707
Sheriff,11/7/2019,08:30:00 AM,SO19-359827,BRGC,BURGLARY-VEHICLE,12500 Block of 82ND TERR N,PINELLAS SO,33776
Sheriff,11/1/2019,02:01:00 PM,SO19-353390,TAWN,TRESPASS,4200 Block of 55TH AVE N,PINELLAS SO,33714
Clearwater PD,11/1/2019,04:54:00 PM,CW19-167483,PT,THEFT-PETIT,2500 Block of MCMULLEN BOOTH RD,CLEARWATER,33761
Sheriff,11/11/2019,06:27:00 PM,SO19-364820,LSWU,TRAFFIC ACCIDENT,3200 Block of MCMULLEN BOOTH RD,SAFETY HARBOR,33761
Sheriff,11/3/2019,08:09:00 AM,SO19-354942,TAWN,TRESPASS,ULMERTON RD & US HIGHWAY 19 N,PINELLAS SO,33764
Clearwater PD,11/7/2019,07:59:00 AM,CW19-170514,LSAP,TRAFFIC ACCIDENT,COUNTRYSIDE BLVD & STATE RD 580,CLEARWATER,33761
Gulfport PD,11/12/2019,12:00:00 AM,GP19-24581,PT,THEFT-PETIT,6000 Block of SHORE BLVD S,GULFPORT,33707
Sheriff,11/12/2019,07:54:00 PM,SO19-365853,PTS,THEFT-SHOPLIFTING,3400 Block of TAMPA RD,PINELLAS SO,34684
Sheriff,11/3/2019,05:30:00 PM,SO19-355545,MPA,MISSING PERSON,6000 Block of 49TH ST N,PINELLAS SO,33709
Sheriff,10/31/2019,07:20:00 AM,SO19-352274,PT,THEFT-PETIT,1300 Block of SILVER EAGLE DR,PINELLAS SO,34688
Sheriff,11/10/2019,12:00:00 AM,SO19-362604,SBR,BATTERY-SEXUAL,4000 Block of OLD VILLAGE WAY,OLDSMAR,34677
