AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,1/31/2023,08:32:00PM,CW23-16773,PTS,THEFT-SHOPLIFTING,2600 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Clearwater PD,1/31/2023,04:45:00PM,CW23-16614,BRC,BURGLARY-RESIDENCE,1800 Block of MCKINLEY ST ,CLEARWATER,33765
Clearwater PD,1/31/2023,06:45:00AM,CW23-16582,BRC,BURGLARY-RESIDENCE,2000 Block of KINGS HWY ,CLEARWATER,33755
Sheriff,1/31/2023,07:56:00PM,SO23-35053,GT,THEFT-GRAND,700 Block of ANCLOTE RD ,PINELLAS SO,34689
Sheriff,1/31/2023,08:00:00PM,SO23-35280,MPJU,MISSING PERSON,11100 Block of 65TH TER N ,PINELLAS SO,33772
Sheriff,1/31/2023,09:39:00AM,SO23-34540,LSAP,TRAFFIC ACCIDENT,7500 Block of SUN ISLAND DR S ,SOUTH PASADENA,33707
Sheriff,1/31/2023,05:02:00PM,SO23-35071,BAT,BATTERY,5900 Block of 42ND AVE N ,PINELLAS SO,33709
Sheriff,2/2/2023,07:46:00PM,SO23-37642,AL,ALARM,4600 Block of BRAYTON TER S ,PINELLAS SO,34685
Sheriff,2/3/2023,10:11:00AM,SO23-38206,BRGS,BURGLARY-STRUCTURE,3800 Block of 41ST AVE N ,PINELLAS SO,33714
Sheriff,2/2/2023,06:15:00AM,SO23-37659,MPJU,MISSING PERSON,14400 Block of 49TH ST N ,PINELLAS SO,33762
Tarpon Springs PD,1/31/2023,03:05:00PM,TS23-2983,FTPC,THEFT-GRAND,41800 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Gulfport PD,2/2/2023,08:55:00PM,GP23-1613,GTA,STOLEN VEHICLE,5800 Block of 13TH AVE S ,GULFPORT,33707
Clearwater PD,2/3/2023,02:51:00AM,CW23-18053,BRGR,BURGLARY-RESIDENCE,200 Block of S VENUS AVE ,CLEARWATER,33755
Sheriff,2/3/2023,10:39:00AM,SO23-38577,PTS,THEFT-SHOPLIFTING,4800 Block of PARK ST N ,SEMINOLE,33709
Sheriff,2/3/2023,04:36:00PM,SO23-38541,LSAP,TRAFFIC ACCIDENT,1300 Block of TAMPA RD ,PINELLAS SO,34683
Sheriff,2/4/2023,03:00:00PM,SO23-39893,GT,THEFT-GRAND,9000 Block of BRYAN DAIRY RD ,PINELLAS SO,33777
Sheriff,2/8/2023,01:53:00PM,SO23-44119,AOL,ASSAULT,2700 Block of DUNEDIN COMMONS PL ,DUNEDIN,34698
Sheriff,2/7/2023,12:52:00AM,SO23-42677,BRGC,BURGLARY-VEHICLE,3900 Block of ULMERTON RD ,PINELLAS SO,33762
Sheriff,1/31/2023,11:30:00AM,SO23-35098,BRGC,BURGLARY-VEHICLE,10800 Block of STARKEY RD ,PINELLAS SO,33777
Sheriff,2/1/2023,02:00:00PM,SO23-36466,MPA,MISSING PERSON,4900 Block of 34TH ST N ,PINELLAS SO,33714
Sheriff,2/8/2023,12:45:00PM,SO23-44060,TAWN,TRESPASS,TYRONE BLVD N & PARK ST N,PINELLAS SO,33709
Sheriff,2/9/2023,08:30:00PM,SO23-45736,MPA,MISSING PERSON,11800 Block of 102ND ST N ,PINELLAS SO,33773
Clearwater PD,2/3/2023,12:05:00AM,CW23-17994,BAT,BATTERY,PINELLAS ST & S FT HARRISON AVE,CLEARWATER,33756
Sheriff,2/9/2023,10:35:00AM,SO23-45064,BAT,BATTERY,1600 Block of PINEHURST RD ,DUNEDIN,34698
Sheriff,2/9/2023,04:51:00PM,SO23-45431,MPJU,MISSING PERSON,0 Block of PATRICIA AVE ,DUNEDIN,34698
Clearwater PD,2/11/2023,08:08:00PM,CW23-22861,UFUI,WEAPON,600 Block of BRYANT ST ,CLEARWATER,33756
Clearwater PD,2/11/2023,08:15:00AM,CW23-22864,CM,VANDAL/CRIM MISCH,400 Block of POINSETTIA AVE ,CLEARWATER,33767
Sheriff,2/12/2023,12:34:00PM,SO23-48020,TAWN,TRESPASS,2500 Block of 54TH AVE N ,PINELLAS SO,33714
Sheriff,2/11/2023,06:00:00PM,SO23-47300,FBPC,BATTERY,9700 Block of 48TH PL N ,PINELLAS SO,33708
Tarpon Springs PD,2/11/2023,07:20:00PM,TS23-4069,MPA,MISSING PERSON,1100 Block of W CURLEW PL ,TARPON SPRINGS,34689
Gulfport PD,2/11/2023,Unknown,GP23-2077,GTA,STOLEN VEHICLE,1200 Block of 59TH ST S ,GULFPORT,33707
Tarpon Springs PD,1/31/2023,12:53:00PM,TS23-2978,CM,VANDAL/CRIM MISCH,40900 Block of US 19 N. (PUBLIX) ,TARPON SPRINGS,34689
Clearwater PD,2/1/2023,12:00:00AM,CW23-17103,BRGC,BURGLARY-VEHICLE,300 Block of PALM IS SE ,CLEARWATER,33767
Clearwater PD,2/1/2023,12:00:00AM,CW23-17054,GT,THEFT-GRAND,1800 Block of N HERCULES AVE ,CLEARWATER,33765
Clearwater PD,2/9/2023,12:00:00PM,CW23-21657,CM,VANDAL/CRIM MISCH,2500 Block of GULF TO BAY BLVD ,CLEARWATER,33765
