AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,4/12/2021,10:52:00PM,CW21-45082,MPA,MISSING PERSON,800 Block of ISLAND WAY ,CLEARWATER,33767
Sheriff,4/14/2021,01:21:00AM,SO21-98453,BAT,BATTERY,28500 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Sheriff,4/3/2021,03:30:00AM,SO21-87897,GTA,STOLEN VEHICLE,0 Block of ELGIN PL ,DUNEDIN,34698
Sheriff,4/4/2021,12:00:00AM,SO21-88923,MPJU,MISSING PERSON,100 Block of E VIRGINIA LN ,PINELLAS SO,33759
Clearwater PD,4/3/2021,10:30:00AM,CW21-40878,BRGC,BURGLARY-VEHICLE,600 Block of WILDWOOD WAY ,CLEARWATER,33756
Sheriff,4/5/2021,05:35:00AM,SO21-89207,GT,THEFT-GRAND,5000 Block of PARK ST N ,SEMINOLE,33709
Clearwater PD,4/5/2021,02:00:00PM,CW21-41592,PT,THEFT-PETIT,100 Block of S OLD COACHMAN RD ,CLEARWATER,33765
Sheriff,4/1/2021,12:00:00AM,SO21-85789,BAT,BATTERY,2200 Block of EDYTHE DR ,DUNEDIN,34698
Clearwater PD,3/31/2021,Unknown,CW21-39579,PTS,THEFT-SHOPLIFTING,26900 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Sheriff,4/1/2021,08:15:00AM,SO21-85593,PTS,THEFT-SHOPLIFTING,1600 Block of MAIN ST ,DUNEDIN,34698
Sheriff,4/1/2021,02:00:00PM,SO21-85738,GT,THEFT-GRAND,1300 Block of FLORIDA AVE ,PINELLAS SO,34683
Clearwater PD,4/4/2021,Unknown,CW21-39898,SBM,BATTERY-SEXUAL,0 Block of CAUSEWAY BLVD ,CLEARWATER,33767
Sheriff,4/6/2021,03:14:00PM,SO21-90921,B65,BATTERY ,2400 Block of HIGHLAND ACRES DR ,PINELLAS SO,33761
Gulfport PD,4/6/2021,09:30:00AM,GP21-6471,BSNR,BURGLARY-RESIDENCE,1400 Block of 58TH ST S ,GULFPORT,33707
Clearwater PD,4/2/2021,11:03:00PM,CW21-40616,MPJU,MISSING PERSON,2000 Block of N HIGHLAND AVE ,CLEARWATER,33755
