AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,12/16/2019,01:40:00 AM,SO19-402963,PT,THEFT-PETIT,4900 Block of 34TH ST N,PINELLAS SO,33714
Clearwater PD,12/20/2019,04:30:00 PM,CW19-192716,PTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Sheriff,12/30/2019,10:56:00 AM,SO19-417778,AL,ALARM,13200 Block of PARK BLVD N,PINELLAS SO,33776
Clearwater PD,12/23/2019,06:00:00 PM,CW19-193862,PT,THEFT-PETIT,2600 Block of W GRAND RESERVE CIR,CLEARWATER,33759
Sheriff,12/29/2019,12:52:00 PM,SO19-416747,PT,THEFT-PETIT,1200 Block of MAIN ST,DUNEDIN,34698
Sheriff,12/25/2019,08:00:00 AM,SO19-412555,PT,THEFT-PETIT,9300 Block of 90TH AVE N,PINELLAS SO,33777
Clearwater PD,12/26/2019,02:00:00 PM,CW19-195277,PT,THEFT-PETIT,2600 Block of DREW ST,CLEARWATER,33759
Sheriff,12/29/2019,05:40:00 AM,SO19-416354,PT,THEFT-PETIT,9800 Block of 49TH AVE N,PINELLAS SO,33708
Sheriff,12/24/2019,01:49:00 PM,SO19-411877,BSNR,BURGLARY-RESIDENCE,4000 Block of 42ND AVE N,PINELLAS SO,33714
Largo PD,12/16/2019,09:39:00 PM,19012466,0690,THEFT-PETIT,null,LARGO,33771
Treasure Island PD,12/21/2019,02:30:00 AM,TI19-22139,BAT,BATTERY,9700 Block of GULF BLVD,TREASURE ISLAND,33706
Sheriff,12/20/2019,12:00:00 PM,SO19-408847,PT,THEFT-PETIT,31700 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Sheriff,12/20/2019,09:40:00 PM,SO19-408824,BAT,BATTERY,15000 Block of MADEIRA WAY,MADEIRA BEACH,33708
Gulfport PD,12/21/2019,02:20:00 PM,GP19-27528,BAT,BATTERY,2600 Block of 44TH ST S,GULFPORT,33711
Sheriff,12/19/2019,08:41:00 PM,SO19-407732,GTA,STOLEN VEHICLE,15200 Block of VERONA AVE,PINELLAS SO,33760
Sheriff,12/17/2019,12:16:00 PM,SO19-404661,PT,THEFT-PETIT,10200 Block of SEMINOLE BLVD,LARGO,33770
Sheriff,12/15/2019,12:00:00 AM,SO19-402488,PT,THEFT-PETIT,13700 Block of US HIGHWAY 19 N,PINELLAS SO,33764
Sheriff,12/18/2019,06:45:00 PM,SO19-406486,BRGC,BURGLARY-VEHICLE,400 Block of RACETRACK RD,OLDSMAR,34677
Sheriff,12/20/2019,04:53:00 AM,SO19-408162,BRGR,BURGLARY-RESIDENCE,10400 Block of 64TH AVE N,SEMINOLE,33772
Sheriff,12/29/2019,11:20:00 AM,SO19-416644,PT,THEFT-PETIT,12400 Block of ULMERTON RD,PINELLAS SO,33774
Sheriff,12/29/2019,10:51:00 PM,SO19-417323,GTA,STOLEN VEHICLE,CURLEW RD & US HIGHWAY 19 N,PINELLAS SO,34684
Sheriff,12/16/2019,12:00:00 AM,SO19-403269,PT,THEFT-PETIT,8200 Block of BAY PINES BLVD,PINELLAS SO,33709
Clearwater PD,12/18/2019,06:25:00 PM,CW19-191771,BRGC,BURGLARY-VEHICLE,1700 Block of COACHMAN PLAZA DR,CLEARWATER,33759
Sheriff,12/29/2019,07:15:00 PM,SO19-417208,GTF,THEFT-GRAND,3800 Block of TAMPA RD,OLDSMAR,34677
Clearwater PD,12/19/2019,12:00:00 AM,CW19-192264,PTS,THEFT-SHOPLIFTING,1600 Block of GULF TO BAY BLVD,CLEARWATER,33755
Tarpon Springs PD,12/18/2019,08:56:00 PM,TS19-30247,PT,THEFT-PETIT,1500 Block of SUNSET RD,TARPON SPRINGS,34689
Gulfport PD,12/27/2019,10:00:00 AM,GP19-27919,BRGC,BURGLARY-VEHICLE,4600 Block of 27TH AVE S,GULFPORT,33711
Sheriff,12/30/2019,06:00:00 PM,SO19-417827,BRGB,BURGLARY-BUSINESS,900 Block of DOUGLAS AVE,DUNEDIN,34698
Clearwater PD,12/25/2019,05:00:00 PM,CW19-194795,BRGR,BURGLARY-RESIDENCE,3400 Block of COUNTRYSIDE BLVD,CLEARWATER,33761
Sheriff,12/15/2019,02:41:00 PM,SO19-402485,GTS,THEFT-SHOPLIFTING,2400 Block of STATE RD 580,PINELLAS SO,33761
Sheriff,12/24/2019,12:00:00 AM,SO19-412104,BRGC,BURGLARY-VEHICLE,1200 Block of JACKS LN,PINELLAS SO,33778
Clearwater PD,12/18/2019,01:30:00 PM,CW19-191853,PT,THEFT-PETIT,2500 Block of GULF TO BAY BLVD,CLEARWATER,33765
Sheriff,12/28/2019,04:49:00 PM,SO19-415912,BAT,BATTERY,16200 Block of REDINGTON DR,REDINGTON BEACH,33708
Clearwater PD,12/25/2019,02:00:00 PM,CW19-194704,PT,THEFT-PETIT,2600 Block of W GRAND RESERVE CIR,CLEARWATER,33759
Tarpon Springs PD,12/27/2019,07:00:00 PM,TS19-30900,PTS,THEFT-SHOPLIFTING,600 Block of S PINELLAS AVE,TARPON SPRINGS,34689
Sheriff,12/30/2019,01:00:00 AM,SO19-417485,BRGC,BURGLARY-VEHICLE,12600 Block of 116TH LN N,PINELLAS SO,33778
Kenneth City PD,12/17/2019,Unknown,KC19-50928,PT,THEFT-PETIT,5200 Block of 62ND ST N,KENNETH CITY,33709
Clearwater PD,12/19/2019,08:41:00PM,CW19-192301,GTA,STOLEN VEHICLE,400 Block of E SHORE DR ,CLEARWATER,33767
