AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,4/25/2019,08:50:00 PM,CW19-66722,BAT,BATTERY,400 Block of OAKMOUNT RD,CLEARWATER,33765
Clearwater PD,4/27/2019,02:50:00 AM,CW19-67419,BRGC,BURGLARY-VEHICLE,200 Block of FAIRWOOD AVE,CLEARWATER,33759
Sheriff,4/23/2019,05:09:00 PM,SO19-126060,BBD,BATTERY ,14400 Block of 49TH ST N,PINELLAS SO,33762
Sheriff,4/15/2019,12:06:00 AM,SO19-116050,PTS,THEFT-SHOPLIFTING,9500 Block of BAY PINES BLVD,PINELLAS SO,33708
Sheriff,4/19/2019,08:00:00 PM,SO19-121199,ABCO,BURGLARY-VEHICLE,8700 Block of MERRIMOOR BLVD E,PINELLAS SO,33777
Sheriff,4/18/2019,10:39:00 AM,SO19-120180,PTS,THEFT-SHOPLIFTING,6600 Block of 54TH AVE N,PINELLAS SO,33709
Sheriff,4/27/2019,07:05:00 PM,SO19-131126,BAT,BATTERY,5200 Block of GULF BLVD,ST PETE BEACH,33706
Clearwater PD,4/22/2019,02:00:00 PM,CW19-64843,PT,THEFT-PETIT,1800 Block of GULF TO BAY BLVD,CLEARWATER,33765
PCPO,4/21/2019,12:00:00 AM,PS19-2066,BOSP,BATTERY,5000 Block of 76TH AVE N,PINELLAS PARK,33781
Sheriff,4/19/2019,12:00:00 PM,SO19-121122,GTA,STOLEN VEHICLE,4200 Block of 49TH ST N,PINELLAS SO,33709
Sheriff,4/20/2019,12:48:00 AM,SO19-121915,ROBU,ROBBERY-UNARMED,4900 Block of 49TH ST N,PINELLAS SO,33709
Gulfport PD,4/23/2019,06:00:00 PM,GP19-8918,BRGC,BURGLARY-VEHICLE,4900 Block of 25TH AVE S,GULFPORT,33707
Sheriff,4/27/2019,03:45:00 PM,SO19-130950,PTS,THEFT-SHOPLIFTING,1000 Block of PASADENA AVE S,SOUTH PASADENA,33707
Sheriff,4/20/2019,09:14:00 AM,SO19-122165,TUCS,THEFT-PETIT,13400 Block of US HIGHWAY 19 N,PINELLAS SO,33764
Sheriff,4/17/2019,08:00:00 AM,SO19-119380,GTS,THEFT-SHOPLIFTING,10500 Block of PARK BLVD N,SEMINOLE,33772
Sheriff,4/25/2019,11:00:00 PM,SO19-128371,BRGR,BURGLARY-RESIDENCE,15500 Block of 60TH ST N,PINELLAS SO,33760
Sheriff,4/26/2019,11:45:00 AM,SO19-129781,GT,THEFT-GRAND,2600 Block of W LAKE RD,PINELLAS SO,34684
Sheriff,4/16/2019,08:00:00 AM,SO19-117928,BAT,BATTERY,1300 Block of SILVER EAGLE DR,PINELLAS SO,34688
Clearwater PD,4/24/2019,12:00:00 AM,CW19-65959,PT,THEFT-PETIT,1500 Block of N OSCEOLA AVE,CAMPUS POLICE,null
Sheriff,4/19/2019,07:48:00 PM,SO19-121652,TAWN,TRESPASS,6000 Block of 49TH ST N,PINELLAS SO,33709
Clearwater PD,4/16/2019,08:33:00 PM,CW19-61788,BAT,BATTERY,1400 Block of N BETTY LN,CLEARWATER,33755
Sheriff,4/24/2019,04:00:00 PM,SO19-126763,BRGC,BURGLARY-VEHICLE,1300 Block of DINNERBELL LN E,DUNEDIN,34698
Clearwater PD,4/16/2019,08:15:00 PM,CW19-61773,GTS,THEFT-SHOPLIFTING,2700 Block of GULF TO BAY BLVD,CLEARWATER,33759
Tarpon Springs PD,4/26/2019,02:23:00 PM,TS19-10274,PTS,THEFT-SHOPLIFTING,40900 Block of US HIGHWAY 19 N,TARPON SPRINGS,34689
Sheriff,4/28/2019,11:30:00 AM,SO19-132129,PT,THEFT-PETIT,1500 Block of S JEFFERSON AVE,PINELLAS SO,33756
Sheriff,4/17/2019,01:12:00 AM,SO19-118546,BAT,BATTERY,49TH ST N & ULMERTON RD,PINELLAS SO,33760
Sheriff,4/15/2019,05:03:00 PM,SO19-116883,PT,THEFT-PETIT,1800 Block of TAMPA RD,PINELLAS SO,34683
Sheriff,4/26/2019,Unknown,SO19-129699,LSAP,TRAFFIC ACCIDENT,2400 Block of MCMULLEN BOOTH RD,SAFETY HARBOR,33759
Sheriff,4/23/2019,07:50:00 PM,SO19-125415,BRGC,BURGLARY-VEHICLE,7200 Block of ROSETREE PL W,PINELLAS SO,33772
Tarpon Springs PD,4/25/2019,05:00:00 PM,TS19-10160,PT,THEFT-PETIT,100 Block of S DISSTON AVE,TARPON SPRINGS,34689
Gulfport PD,4/20/2019,08:00:00 PM,GP19-8663,GTV,THEFT-GRAND,4600 Block of 29TH AVE S,GULFPORT,33711
Clearwater PD,4/17/2019,03:22:00 AM,CW19-61954,PTS,THEFT-SHOPLIFTING,3100 Block of GULF TO BAY BLVD,CLEARWATER,33759
Clearwater PD,4/15/2019,08:50:00 PM,CW19-61184,ROBA,ROBBERY-ARMED,1000 Block of MAGNOLIA DR,CLEARWATER,33756
Sheriff,4/25/2019,08:00:00 AM,SO19-128527,MPA,MISSING PERSON,9200 Block of 102ND AVE N,PINELLAS SO,33777
Clearwater PD,4/28/2019,08:00:00 AM,CW19-67964,GT,THEFT-GRAND,26900 Block of US HIGHWAY 19 N,CLEARWATER,33761
Sheriff,4/15/2019,09:50:00 AM,SO19-107374,BRGB,BURGLARY-BUSINESS,5200 Block of 34TH ST N,PINELLAS SO,33714
Sheriff,4/15/2019,08:38:00 PM,SO19-117202,PTS,THEFT-SHOPLIFTING,1200 Block of N MISSOURI AVE,LARGO,33770
Clearwater PD,4/23/2019,12:09:00 PM,CW19-65328,BRGR,BURGLARY-RESIDENCE,1000 Block of PENNSYLVANIA AVE,CLEARWATER,33755
Sheriff,4/25/2019,12:00:00 PM,SO19-128198,BRGC,BURGLARY-VEHICLE,9900 Block of 108TH ST N,PINELLAS SO,33772
Clearwater PD,4/27/2019,06:05:00 PM,CW19-67662,BRGR,BURGLARY-RESIDENCE,100 Block of HAMPTON RD,CLEARWATER,33759
Sheriff,4/18/2019,06:30:00 AM,SO19-119894,BRGR,BURGLARY-RESIDENCE,2800 Block of 60TH AVE N,PINELLAS SO,33714
Sheriff,4/22/2019,10:00:00 AM,SO19-124501,BOSP,BATTERY,00 Block of PATRICIA AVE,DUNEDIN,34698
Sheriff,4/15/2019,02:31:00 AM,SO19-116149,MPJ,MISSING PERSON,5000 Block of 39TH ST N,PINELLAS SO,33714
Sheriff,4/19/2019,09:01:00 AM,SO19-121115,RSVO,STOLEN VEHICLE - REC,CENTER AVE & 130TH AVE N,PINELLAS SO,33773
Sheriff,4/17/2019,12:00:00 AM,SO19-118998,GT,THEFT-GRAND,7900 Block of 113TH ST N,SEMINOLE,33772
Clearwater PD,4/26/2019,03:30:00 PM,CW19-67040,SBR,BATTERY-SEXUAL,2100 Block of DRUID RD,CLEARWATER,33765
PCPO,4/16/2019,11:15:00 AM,PS19-2014,BOSP,BATTERY,5000 Block of 76TH AVE N,PINELLAS PARK,33781
Clearwater PD,4/23/2019,01:43:00 AM,CW19-65107,BEMP,BATTERY,300 Block of PINELLAS ST,CLEARWATER,33756
Clearwater PD,4/17/2019,10:43:00 PM,CW19-62410,TAWN,TRESPASS,600 Block of COURT ST,CLEARWATER,33756
Sheriff,4/17/2019,08:00:00 AM,SO19-118900,PT,THEFT-PETIT,10800 Block of 72ND AVE N,SEMINOLE,33772
Sheriff,4/27/2019,01:00:00 PM,SO19-130608,BRGS,BURGLARY-STRUCTURE,2200 Block of MEXICAN WAY,PINELLAS SO,33763
Clearwater PD,4/25/2019,01:14:00 PM,CW19-66517,PTS,THEFT-SHOPLIFTING,21300 Block of US HIGHWAY 19 N,CLEARWATER,33765
Sheriff,4/27/2019,07:40:00 PM,SO19-131165,PT,THEFT-PETIT,600 Block of 75TH AVE,ST PETE BEACH,33706
Clearwater PD,4/28/2019,03:30:00 PM,CW19-67955,GT,THEFT-GRAND,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Sheriff,4/25/2019,10:09:00 AM,SO19-128532,BRGC,BURGLARY-VEHICLE,5700 Block of BAY PINES LAKES BLVD,PINELLAS SO,33708
Sheriff,4/15/2019,02:22:00 AM,SO19-116120,BRGC,BURGLARY-VEHICLE,2900 Block of DEL RIO DR,BELLEAIR BLUFFS,33770
Clearwater PD,4/28/2019,03:00:00 AM,CW19-67837,BRGC,BURGLARY-VEHICLE,1600 Block of WEBB DR,CLEARWATER,33755
Clearwater PD,4/18/2019,09:00:00 PM,CW19-62561,BRGB,BURGLARY-BUSINESS,3000 Block of COUNTRYSIDE BLVD,CLEARWATER,33761
Clearwater PD,4/24/2019,02:41:00 PM,CW19-65902,BRGB,BURGLARY-BUSINESS,600 Block of MANDALAY AVE,CLEARWATER,33767
Gulfport PD,4/22/2019,06:30:00 AM,GP19-8849,PT,THEFT-PETIT,1700 Block of 52ND ST S,GULFPORT,33707
Sheriff,4/19/2019,08:00:00 PM,SO19-121273,BRGC,BURGLARY-VEHICLE,8800 Block of MERRIMOOR BLVD E,PINELLAS SO,33777
