AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,6/21/2019,03:14:00 PM,SO19-195816,GTA,STOLEN VEHICLE,US HIGHWAY 19 N & ALDERMAN RD,PINELLAS SO,34684
Clearwater PD,6/20/2019,Unknown,CW19-96406,BOL,BATTERY,SAN SEBASTIAN WAY N & UNION ST,CLEARWATER,33763
Clearwater PD,6/21/2019,04:45:00 PM,CW19-96734,GT,THEFT-GRAND,3000 Block of EASTLAND BLVD,CLEARWATER,33761
Sheriff,6/24/2019,12:00:00 PM,SO19-198891,PT,THEFT-PETIT,2600 Block of ST JOSEPHS DR W,DUNEDIN,34698
Clearwater PD,6/24/2019,07:00:00 AM,CW19-97933,MPA,MISSING PERSON,1200 Block of DRUID RD,CLEARWATER,33756
Sheriff,6/16/2019,11:30:00 PM,SO19-190030,RSVO,STOLEN VEHICLE - REC,4600 Block of COUNTY RD 16,PINELLAS SO,33709
Clearwater PD,6/15/2019,11:00:00 PM,CW19-93680,LSWU,TRAFFIC ACCIDENT,600 Block of S GULFVIEW BLVD,CLEARWATER,33767
Sheriff,6/17/2019,03:50:00 PM,SO19-191086,TAWN,TRESPASS,9700 Block of LAKE SEMINOLE DR E,PINELLAS SO,33773
Pinellas Park PD,6/27/2019,06:00:00 PM,201900051612,05C,BURGLARY-VEHICLE,5900 Block of PARK BLVD,PINELLAS PARK,null
Sheriff,6/24/2019,05:16:00 PM,SO19-199318,TAWN,TRESPASS,6600 Block of 54TH AVE N,PINELLAS SO,33709
Kenneth City PD,6/28/2019,07:14:00 PM,KC19-31430,GTS,THEFT-SHOPLIFTING,4700 Block of 66TH ST N,KENNETH CITY,33709
Clearwater PD,6/24/2019,02:00:00 AM,CW19-98034,PT,THEFT-PETIT,400 Block of S GULFVIEW BLVD,CLEARWATER,33767
Sheriff,6/27/2019,06:58:00 AM,SO19-202233,TAWN,TRESPASS,6800 Block of BEACH PLZ,ST PETE BEACH,33706
Clearwater PD,6/25/2019,11:30:00 PM,CW19-98397,GTA,STOLEN VEHICLE,1100 Block of DRUID RD,CLEARWATER,33756
Sheriff,6/18/2019,10:31:00 PM,SO19-192586,LSWU,TRAFFIC ACCIDENT,00 Block of HARBOR WOODS DR,SAFETY HARBOR,34695
Sheriff,6/20/2019,05:15:00 PM,SO19-194717,BRGC,BURGLARY-VEHICLE,2300 Block of NEBRASKA AVE,PINELLAS SO,34683
Largo PD,6/22/2019,01:49:00 AM,19006314,2670,TRESPASS,null,LARGO,33771
Sheriff,6/16/2019,10:30:00 AM,SO19-190128,GT,THEFT-GRAND,11400 Block of SHIPWATCH LN,PINELLAS SO,33774
Sheriff,6/19/2019,03:40:00 PM,SO19-193461,GT,THEFT-GRAND,6300 Block of HAINES RD,PINELLAS SO,33702
Sheriff,6/26/2019,08:00:00 AM,SO19-201633,PT,THEFT-PETIT,1000 Block of PASADENA AVE S,SOUTH PASADENA,33707
Sheriff,6/20/2019,11:14:00 AM,SO19-194369,GTA,STOLEN VEHICLE,CLEARWATER LARGO RD N & 10TH AVE NW,LARGO,33770
Sheriff,6/28/2019,05:26:00 PM,SO19-204055,TAWN,TRESPASS,SEMINOLE BLVD & 54TH AVE N,SEMINOLE,33772
Sheriff,6/25/2019,01:20:00 AM,SO19-199744,GT,THEFT-GRAND,7000 Block of 72ND ST N,PINELLAS SO,33781
Kenneth City PD,6/22/2019,Unknown,KC19-30691,PT,THEFT-PETIT,4000 Block of 58TH ST N,KENNETH CITY,33709
Gulfport PD,6/29/2019,09:00:00 AM,GP19-14009,BAT,BATTERY,3000 Block of 51ST ST S,GULFPORT,33707
Tarpon Springs PD,6/17/2019,04:55:00 PM,TS19-15003,LSAP,TRAFFIC ACCIDENT,41200 Block of US HIGHWAY 19 N,TARPON SPRINGS,34689
Sheriff,6/24/2019,10:00:00 PM,SO19-198651,PT,THEFT-PETIT,16400 Block of US HIGHWAY 19 N,PINELLAS SO,33764
Sheriff,6/16/2019,07:00:00 AM,SO19-189419,BAT,BATTERY,11700 Block of 82ND TERR N,PINELLAS SO,33772
Clearwater PD,6/24/2019,05:03:00 AM,CW19-97891,FRHV,STOLEN VEHICLE,1300 Block of CLEVELAND ST,CLEARWATER,33755
Clearwater PD,6/18/2019,02:00:00 AM,CW19-95091,BRGC,BURGLARY-VEHICLE,2200 Block of JAFFA PL,CLEARWATER,33764
Clearwater PD,6/16/2019,03:50:00 PM,CW19-94219,GTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Sheriff,6/29/2019,05:35:00 PM,SO19-205183,GTS,THEFT-SHOPLIFTING,3400 Block of E LAKE RD,PINELLAS SO,34685
Sheriff,6/29/2019,11:41:00 AM,SO19-204874,AL,ALARM,34200 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Clearwater PD,6/25/2019,12:00:00 AM,CW19-98616,PT,THEFT-PETIT,1500 Block of TIOGA AVE,CLEARWATER,33756
Sheriff,6/15/2019,11:32:00 AM,SO19-188567,TAWN,TRESPASS,13200 Block of 49TH ST N,PINELLAS PARK,33762
Sheriff,6/17/2019,10:34:00 PM,SO19-191418,MPA,MISSING PERSON,00 Block of WILLIAM PENN WAY,PINELLAS SO,34684
Pinellas Park PD,6/24/2019,09:00:00 PM,201900050502,05C,BURGLARY-VEHICLE,4500 Block of 94TH TERR,PINELLAS PARK,null
Sheriff,6/19/2019,12:00:00 AM,SO19-193175,MPJ,MISSING PERSON,10700 Block of ULMERTON RD,LARGO,33778
Pinellas Park PD,6/24/2019,03:20:00 PM,201900050580,08B,BATTERY,6500 Block of PARK BLVD,PINELLAS PARK,null
Sheriff,6/22/2019,03:00:00 PM,SO19-196694,LSAP,TRAFFIC ACCIDENT,FOREST LAKES BLVD & STATE RD 580,OLDSMAR,34677
