AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Largo PD,11/1/2020,01:30:00PM,20009018,0810,ASSAULT,3100 Block of OAKLAWN AVE ,LARGO,33771
Largo PD,11/9/2020,06:30:00AM,20009291,0690,THEFT-PETIT,2600 Block of ROOSEVELT BLVD ,CLEARWATER,33760
Largo PD,11/6/2020,02:50:00PM,20009225,0510,BURGLARY-STRUCTURE,1100 Block of 6TH AVE NE ,LARGO,33770
Largo PD,11/10/2020,12:00:00PM,20009347,0510,BURGLARY-STRUCTURE,500 Block of S BELCHER RD ,LARGO,33771
Largo PD,11/12/2020,09:57:00AM,20009387,0810,ASSAULT,400 Block of MISSOURI AVE ,LARGO,33771
Largo PD,11/7/2020,04:11:00PM,20009253,0690,THEFT-PETIT,0 Block of THATCH PALM W ,LARGO,33770
Largo PD,10/31/2020,12:36:00PM,20008991,2670,TRESPASS,1400 Block of S BELCHER RD ,LARGO,33774
Largo PD,11/6/2020,07:10:00PM,20009234,0810,ASSAULT,11400 Block of IMPERIAL GROVE DR E ,LARGO,33774
Largo PD,11/7/2020,04:16:00AM,20009242,4010,TRAFFIC ACCIDENT,7500 Block of 142ND AVE N ,LARGO,33771
Largo PD,11/3/2020,06:45:00PM,20009107,0690,THEFT-PETIT,900 Block of N MISSOURI AVE ,LARGO,33770
Largo PD,11/14/2020,02:27:00AM,20009434,4010,TRAFFIC ACCIDENT,13200 Block of US HIGHWAY 19 N ,PINELLAS COUNTY,33765
Largo PD,11/11/2020,05:20:00PM,20009368,0810,ASSAULT,13400 Block of INDIAN ROCKS RD ,LARGO,33774
Largo PD,11/5/2020,06:53:00AM,20009168,0810,ASSAULT,500 Block of 2ND AVE NE ,LARGO,33770
Largo PD,10/31/2020,12:20:00AM,20008978,0810,ASSAULT,5400 Block of EAST BAY DR ,CLEARWATER,33764
Largo PD,11/2/2020,01:50:00PM,20009055,0810,ASSAULT,100 Block of 8TH AVE SE ,LARGO,33770
Sheriff,11/14/2020,04:30:00AM,SO20-319802,GTA,STOLEN VEHICLE,5600 Block of SEMINOLE BLVD ,SEMINOLE,33772
Largo PD,11/4/2020,06:50:00PM,20009147,0630,THEFT-SHOPLIFTING,900 Block of N MISSOURI AVE ,LARGO,33770
Largo PD,11/7/2020,01:51:00PM,20009247,2670,TRESPASS,2600 Block of ROOSEVELT BLVD ,CLEARWATER,33760
Largo PD,11/6/2020,02:50:00PM,20009226,0810,ASSAULT,100 Block of GLADES CIR ,LARGO,33771
Largo PD,11/4/2020,06:30:00PM,20009152,0640,THEFT-PETIT,3700 Block of CUERNAVACA CT ,LARGO,33770
