AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,11/17/2022,12:00:00AM,SO22-364783,RSVO,STOLEN VEHICLE - REC,33500 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Sheriff,11/17/2022,01:10:00PM,SO22-365279,SBF,BATTERY-SEXUAL,8400 Block of 131ST ST N ,PINELLAS SO,33776
Sheriff,11/16/2022,06:45:00PM,SO22-364488,GT,THEFT-GRAND,8300 Block of SEMINOLE BLVD ,SEMINOLE,33772
Clearwater PD,11/17/2022,12:25:00AM,CW22-163951,BRGS,BURGLARY-STRUCTURE,1800 Block of MONTCLAIR RD ,CLEARWATER,33763
Gulfport PD,11/19/2022,12:00:00AM,GP22-18998,PT,THEFT-PETIT,1000 Block of 49TH ST S ,GULFPORT,33707
Sheriff,11/15/2022,09:48:00AM,SO22-362736,GTA,STOLEN VEHICLE,14200 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,11/15/2022,08:14:00PM,SO22-363362,MPJU,MISSING PERSON,7000 Block of 48TH AVE N ,PINELLAS SO,33709
Clearwater PD,11/20/2022,07:30:00PM,CW22-165822,PTTC,THEFT-PETIT,2700 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Clearwater PD,11/23/2022,07:00:00PM,CW22-167120,BRGC,BURGLARY-VEHICLE,2100 Block of DRUID RD ,CLEARWATER,33765
Clearwater PD,11/22/2022,04:30:00PM,CW22-166857,BAT,BATTERY,1700 Block of SHERWOOD ST ,CLEARWATER,33755
Clearwater PD,11/22/2022,Unknown,CW22-166604,PT,THEFT-PETIT,2000 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Clearwater PD,11/22/2022,10:09:00PM,CW22-166684,PTS,THEFT-SHOPLIFTING,1200 Block of S MISSOURI AVE ,CLEARWATER,33756
Sheriff,11/22/2022,04:53:00PM,SO22-370545,CCW,WEAPON,11600 Block of 49TH ST N ,PINELLAS PARK,33762
Sheriff,11/28/2022,03:46:00AM,SO22-376189,ABCO,BURGLARY-VEHICLE,3100 Block of 58TH AVE N ,PINELLAS SO,33714
Sheriff,11/28/2022,06:00:00PM,SO22-376635,GT,THEFT-GRAND,100 Block of N BAYSHORE DR ,SAFETY HARBOR,34695
Sheriff,11/28/2022,03:13:00PM,SO22-376382,TAWN,TRESPASS,14800 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,11/22/2022,11:41:00AM,SO22-370087,BAT,BATTERY,5500 Block of 68TH LN N ,PINELLAS SO,33709
Treasure Island PD,11/23/2022,11:00:00AM,TI22-23270,TAWN,TRESPASS,10300 Block of GULF BLVD ,TREASURE ISLAND,33706
Treasure Island PD,11/23/2022,08:48:00AM,TI22-23262,PTS,THEFT-SHOPLIFTING,10600 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,11/22/2022,05:42:00PM,SO22-370610,B65,BATTERY ,9200 Block of 93RD ST N ,PINELLAS SO,33777
Sheriff,11/18/2022,02:30:00PM,PS22-4760,PT,THEFT-PETIT,4900 Block of 28TH ST N ,PINELLAS SO,33714
Sheriff,11/26/2022,01:08:00AM,SO22-373694,BRGC,BURGLARY-VEHICLE,4000 Block of 46TH ST N ,PINELLAS SO,33714
Clearwater PD,11/27/2022,12:25:00PM,CW22-168907,MPJU,MISSING PERSON,US HIGHWAY 19 N & SUNSET POINT RD,CLEARWATER,33765
Sheriff,11/26/2022,11:30:00AM,CW22-168670,MPJU,MISSING PERSON,1500 Block of SIMMONS DR ,LARGO,33756
Sheriff,11/27/2022,12:00:00AM,SO22-375363,PT,THEFT-PETIT,11000 Block of 70TH AVE N ,SEMINOLE,33772
Sheriff,11/27/2022,12:00:00AM,SO22-375593,PT,THEFT-PETIT,5400 Block of 42ND ST N ,PINELLAS SO,33714
Sheriff,11/28/2022,12:00:00AM,SO22-376011,BAT,BATTERY,8400 Block of 131ST ST N ,PINELLAS SO,33776
Clearwater PD,11/27/2022,11:00:00AM,CW22-168889,BOSP,BATTERY,3000 Block of STATE ROAD 580 ,CLEARWATER,33761
Sheriff,11/28/2022,04:00:00PM,SO22-376074,BRGC,BURGLARY-VEHICLE,7000 Block of 111TH ST N ,SEMINOLE,33772
Sheriff,11/29/2022,06:15:00PM,SO22-377737,MPJU,MISSING PERSON,6900 Block of 70TH AVE N ,PINELLAS SO,33781
Sheriff,11/29/2022,05:30:00PM,SO22-377880,BAT,BATTERY,2600 Block of STATE ROAD 590 ,PINELLAS SO,33759
Sheriff,11/15/2022,05:04:00AM,SO22-365682,LSWU,TRAFFIC ACCIDENT,89TH AVE N & SEMINOLE BLVD,SEMINOLE,33772
Sheriff,11/21/2022,12:00:00AM,SO22-369321,TFP6,THEFT-PETIT,6000 Block of 109TH ST N ,PINELLAS SO,33772
Sheriff,11/20/2022,05:41:00PM,SO22-368292,BRGR,BURGLARY-RESIDENCE,3000 Block of 66TH AVE N ,PINELLAS SO,33702
Clearwater PD,11/17/2022,02:15:00AM,CW22-163964,AB,BATTERY-AGGRAVATED,20900 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Clearwater PD,11/19/2022,12:37:00PM,CW22-165182,BRC,BURGLARY-RESIDENCE,1500 Block of S WASHINGTON AVE ,CLEARWATER,33756
Sheriff,11/19/2022,12:00:00PM,SO22-367223,PT,THEFT-PETIT,4200 Block of 62ND AVE N ,PINELLAS PARK,33781
Clearwater PD,11/19/2022,12:00:00PM,CW22-165240,ADR,ASSAULT,1200 Block of BELLEVUE BLVD ,CLEARWATER,33756
Sheriff,11/21/2022,01:17:00PM,SO22-369062,BBD,BATTERY ,14400 Block of 49TH ST N ,PINELLAS SO,33762
Sheriff,11/25/2022,07:28:00PM,SO22-373398,BRGR,BURGLARY-RESIDENCE,2500 Block of 52ND AVE N ,PINELLAS SO,33714
Sheriff,11/16/2022,12:00:00AM,SO22-364320,GT,THEFT-GRAND,2400 Block of 7TH ST N ,ST PETERSBURG,33704
Treasure Island PD,11/18/2022,10:25:00AM,TI22-22850,TAWN,TRESPASS,10400 Block of BLK TREASURE ISLAND BCH (BOARDWALK ,TREASURE ISLAND,
Clearwater PD,11/18/2022,09:00:00PM,CW22-164647,BRGC,BURGLARY-VEHICLE,2000 Block of SANTIAGO WAY S ,CLEARWATER,33763
Sheriff,11/18/2022,08:00:00AM,SO22-366276,BRGR,BURGLARY-RESIDENCE,36700 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Sheriff,11/17/2022,10:13:00PM,SO22-365816,BAT,BATTERY,9400 Block of LYNN LN ,PINELLAS SO,33777
Sheriff,11/27/2022,05:09:00PM,SO22-375424,PT,THEFT-PETIT,32500 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Gulfport PD,11/19/2022,02:35:00AM,GP22-19000,BCNE,BURGLARY-VEHICLE,5800 Block of 13TH AVE S ,GULFPORT,33707
Sheriff,11/18/2022,02:42:00AM,SO22-366354,BRGC,BURGLARY-VEHICLE,1900 Block of ASHLAND DR ,PINELLAS SO,33763
Clearwater PD,11/18/2022,02:00:00AM,CW22-164975,GTR,THEFT-GRAND,2100 Block of DRUID RD ,CLEARWATER,33765
Sheriff,11/19/2022,04:18:00AM,SO22-367127,GTA,STOLEN VEHICLE,5900 Block of 72ND ST N ,PINELLAS SO,33709
Tarpon Springs PD,11/19/2022,08:10:00AM,TS22-33487,PT,THEFT-PETIT,400 Block of S HUEY AVE ,TARPON SPRINGS,34689
Clearwater PD,11/29/2022,10:35:00PM,CW22-170256,B65,BATTERY ,1400 Block of S MISSOURI AVE ,CLEARWATER,33756
Clearwater PD,11/20/2022,12:00:00AM,CW22-165691,PT,THEFT-PETIT,100 Block of BRIGHTWATER DR ,CLEARWATER,33767
Sheriff,11/20/2022,01:57:00PM,SO22-367840,TSC,TRESPASS,13300 Block of GULF LN ,MADEIRA BEACH,33708
Treasure Island PD,11/20/2022,08:30:00PM,TI22-23060,BAT,BATTERY,105TH AVE & GULF BLVD,TREASURE ISLAND,33706
Belleair PD,11/21/2022,12:00:00AM,BE22-17964,PT,THEFT-PETIT,900 Block of INDIAN ROCKS RD ,BELLEAIR,33756
Sheriff,11/21/2022,12:00:00AM,SO22-369341,BRGB,BURGLARY-BUSINESS,6600 Block of N RENA DR ,PINELLAS SO,33771
Sheriff,11/20/2022,05:30:00PM,SO22-368387,GTA,STOLEN VEHICLE,100 Block of 2ND ST N ,SAFETY HARBOR,34695
Clearwater PD,11/20/2022,08:20:00AM,CW22-165534,PTS,THEFT-SHOPLIFTING,26200 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Sheriff,11/21/2022,11:00:00AM,SO22-369159,CCW,WEAPON,4500 Block of 38TH AVE N ,ST PETERSBURG,33713
Clearwater PD,11/28/2022,12:00:00AM,CW22-169405,GT,THEFT-GRAND,2900 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,11/22/2022,02:58:00AM,SO22-370082,BRGC,BURGLARY-VEHICLE,5900 Block of 32ND ST N ,PINELLAS SO,33714
Gulfport PD,11/22/2022,10:15:00AM,GP22-19135,GTHN,THEFT-GRAND,5600 Block of 13TH AVE S ,GULFPORT,33707
Sheriff,11/27/2022,08:00:00PM,SO22-375529,BRGC,BURGLARY-VEHICLE,1000 Block of EMERSON DR ,DUNEDIN,34698
Sheriff,11/22/2022,Unknown,SO22-370564,BRGC,BURGLARY-VEHICLE,3900 Block of 78TH AVE N ,PINELLAS PARK,33781
Sheriff,11/26/2022,02:30:00PM,SO22-374179,LSAP,TRAFFIC ACCIDENT,300 Block of MAIN ST ,DUNEDIN,34698
Sheriff,11/15/2022,04:15:00PM,SO22-363288,PTS,THEFT-SHOPLIFTING,11100 Block of PARK BLVD N ,SEMINOLE,33772
Sheriff,11/27/2022,12:00:00AM,SO22-375363,PT,THEFT-PETIT,8700 Block of PARK BLVD N ,SEMINOLE,33777
Sheriff,11/22/2022,09:00:00PM,SO22-370731,B65,BATTERY ,200 Block of PRESIDENT ST ,DUNEDIN,34698
Sheriff,11/28/2022,09:15:00AM,SO22-376035,PT,THEFT-PETIT,2800 Block of 27TH AVE N ,ST PETERSBURG,33713
Tarpon Springs PD,11/23/2022,06:00:00AM,TS22-33881,B65,BATTERY ,60700 Block of POLLY DR ,TARPON SPRINGS,34689
Sheriff,11/23/2022,08:29:00AM,SO22-371126,TAWN,TRESPASS,13300 Block of SEMINOLE BLVD ,LARGO,33778
Clearwater PD,11/23/2022,05:35:00AM,CW22-167028,AB,BATTERY-AGGRAVATED,800 Block of HOWARD ST ,CLEARWATER,33756
Clearwater PD,11/23/2022,11:00:00PM,CW22-167124,BRC,BURGLARY-RESIDENCE,1300 Block of MORELAND DR ,CLEARWATER,33764
Sheriff,11/23/2022,11:50:00AM,SO22-371224,PT,THEFT-PETIT,13200 Block of 49TH ST N ,PINELLAS SO,33762
Clearwater PD,11/23/2022,12:00:00AM,CW22-167066,BRGC,BURGLARY-VEHICLE,2400 Block of HARN BLVD ,CLEARWATER,33764
Sheriff,11/23/2022,01:30:00PM,SO22-371306,BRGR,BURGLARY-RESIDENCE,10400 Block of 114TH TER N ,PINELLAS SO,33773
Sheriff,11/23/2022,04:00:00PM,SO22-371121,GTA,STOLEN VEHICLE,10500 Block of OAK ST NE ,PINELLAS SO,33716
Sheriff,11/23/2022,02:00:00AM,SO22-371203,BRGC,BURGLARY-VEHICLE,3000 Block of 66TH AVE N ,PINELLAS SO,33702
Sheriff,11/22/2022,09:00:00PM,SO22-370731,B65,BATTERY ,200 Block of PRESIDENT ST ,DUNEDIN,34698
Tarpon Springs PD,11/24/2022,01:38:00PM,TS22-34033,GT,THEFT-GRAND,40900 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Clearwater PD,11/25/2022,Unknown,CW22-168115,PTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
