AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,3/12/2022,05:22:00PM,SO22-77782,PTS,THEFT-SHOPLIFTING,30100 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Sheriff,3/1/2022,02:51:00PM,SO22-65099,FRHV,STOLEN VEHICLE,14700 Block of TERMINAL BLVD ,PINELLAS SO,33762
Sheriff,3/2/2022,12:00:00AM,SO22-66374,GTA,STOLEN VEHICLE,1200 Block of BELCHER RD ,PINELLAS SO,34698
Clearwater PD,3/9/2022,09:20:00PM,CW22-33377,TAWN,TRESPASS,600 Block of LAURA ST ,CLEARWATER,33755
Treasure Island PD,3/12/2022,09:30:00PM,TI22-4558,PT,THEFT-PETIT,100 Block of 107TH AVE ,TREASURE ISLAND,33706
Sheriff,3/11/2022,02:15:00PM,SO22-76427,PT,THEFT-PETIT,5300 Block of 66TH ST N ,PINELLAS SO,33709
Clearwater PD,3/13/2022,11:30:00PM,CW22-35609,BAT,BATTERY,1900 Block of CLEARVIEW LAKE DR ,CLEARWATER,33755
Sheriff,3/2/2022,11:09:00AM,SO22-66044,PTTB,THEFT-PETIT,9200 Block of 113TH ST N ,SEMINOLE,33772
Sheriff,3/1/2022,11:27:00PM,SO22-65562,GTA,STOLEN VEHICLE,100 Block of MACALPINE WAY ,DUNEDIN,34698
Clearwater PD,3/2/2022,06:45:00AM,CW22-29322,PT,THEFT-PETIT,600 Block of COURT ST ,CLEARWATER,33756
Clearwater PD,3/2/2022,06:52:00PM,CW22-29635,BRGC,BURGLARY-VEHICLE,26200 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Belleair PD,3/13/2022,01:30:00PM,BE22-3325,PTTB,THEFT-PETIT,700 Block of POINSETTIA RD ,BELLEAIR,33756
Tarpon Springs PD,3/9/2022,11:00:00AM,TS22-6252,PT,THEFT-PETIT,1900 Block of N PINELLAS AVE ,TARPON SPRINGS,34689
Sheriff,3/13/2022,02:20:00AM,SO22-78126,PTS,THEFT-SHOPLIFTING,3400 Block of TAMPA RD ,PINELLAS SO,34684
Clearwater PD,3/12/2022,12:20:00AM,CW22-34661,PT,THEFT-PETIT,1100 Block of COURT ST ,CLEARWATER,33756
Sheriff,3/3/2022,11:12:00AM,SO22-67247,GTA,STOLEN VEHICLE,1700 Block of PINELAND DR ,PINELLAS SO,33755
Clearwater PD,2/28/2022,11:30:00AM,CW22-28612,SBR,BATTERY-SEXUAL,JONES ST & N FORT HARRISON AVE,CLEARWATER,33755
Sheriff,3/13/2022,12:00:00AM,SO22-78698,PT,THEFT-PETIT,300 Block of E DOUGLAS RD ,OLDSMAR,34677
Sheriff,3/12/2022,06:47:00PM,SO22-77840,PTS,THEFT-SHOPLIFTING,3300 Block of TAMPA RD ,PINELLAS SO,34684
