AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Pinellas Park PD,3/9/2016,10:30:00 AM,201600019739,06A,THEFT-GRAND,7300 Block of PARK BLVD,PINELLAS PARK,null
Sheriff,3/13/2016,03:25:00 PM,SO16-105972,PT,THEFT-PETIT,10400 Block of 117TH DR N,PINELLAS SO,33773
Sheriff,3/10/2016,04:30:00 PM,SO16-101531,BRGC,BURGLARY-VEHICLE,35200 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Sheriff,3/14/2016,09:30:00 PM,SO16-106958,GT,THEFT-GRAND,13000 Block of 120TH ST N,PINELLAS SO,33778
Largo PD,3/1/2016,06:38:00 PM,16002288,0710,STOLEN VEHICLE,900 Block of N MISSOURI AVE,LARGO,33770
Sheriff,3/3/2016,07:00:00 AM,SO16-91162,BRGC,BURGLARY-VEHICLE,1200 Block of CAROL DR,PINELLAS SO,33755
Largo PD,3/4/2016,07:30:00 PM,16002412,1530,WEAPON,3200 Block of EAST BAY DR,LARGO,33770
Sheriff,3/7/2016,11:15:00 AM,SO16-97177,GTA,STOLEN VEHICLE,10900 Block of 49TH ST N,PINELLAS SO,33762
Gulfport PD,2/29/2016,06:00:00 PM,GP16-4071,BOL,BATTERY,4900 Block of 28TH AVE S,GULFPORT,33707
Sheriff,3/3/2016,12:28:00 PM,SO16-91472,RFF,WEAPON,2200 Block of CURTIS DR S,PINELLAS SO,33764
Sheriff,3/5/2016,10:30:00 PM,SO16-94340,GTA,STOLEN VEHICLE,2900 Block of FIG CT,PINELLAS SO,34684
Largo PD,3/5/2016,Unknown,16002418,0630,THEFT-SHOPLIFTING,null,LARGO,33770
Sheriff,3/7/2016,02:16:00 PM,SO16-97400,BBD,BATTERY ,14400 Block of 49TH ST N,PINELLAS SO,33762
Clearwater PD,3/12/2016,05:43:00 PM,CW16-36077,BAT,BATTERY,1500 Block of CLARK ST,CLEARWATER,33755
Clearwater PD,3/6/2016,11:30:00 AM,CW16-32322,TAWN,TRESPASS,400 Block of CLEVELAND ST,CLEARWATER,33755
Sheriff,3/8/2016,10:01:00 PM,SO16-99499,FTPC,THEFT-GRAND,5500 Block of GULF BLVD,ST PETE BEACH,33706
Sheriff,3/3/2016,12:00:00 PM,SO16-91595,GT,THEFT-GRAND,13000 Block of WALSINGHAM RD,PINELLAS SO,33774
