AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Clearwater PD,12/1/2023,11:00:00PM,CW23-178549,B65,BATTERY ,1100 Block of BETTY LN ,CLEARWATER,
Clearwater PD,12/4/2023,01:30:00AM,CW23-179870,BRGS,BURGLARY-STRUCTURE,25300 Block of US HIGHWAY 19 N ,CLEARWATER,33763
Sheriff,12/4/2023,02:00:00PM,SO23-387341,GT,THEFT-GRAND,15400 Block of VERONA AVE ,PINELLAS SO,33760
Sheriff,12/4/2023,04:56:00PM,SO23-387641,PT,THEFT-PETIT,28900 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Sheriff,12/4/2023,01:30:00PM,SO23-387662,MPJU,MISSING PERSON,12000 Block of 102ND AVE N ,SEMINOLE,33778
Clearwater PD,12/11/2023,03:20:00PM,CW23-183901,PTS,THEFT-SHOPLIFTING,23600 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Clearwater PD,12/9/2023,03:30:00PM,SO23-392854,GT,THEFT-GRAND,2700 Block of GULF TO BAY BLVD ,CLEARWATER,33759
Sheriff,12/11/2023,12:00:00AM,SO23-394508,GT,THEFT-GRAND,7800 Block of 54TH AVE N ,ST PETERSBURG,33709
Clearwater PD,12/11/2023,05:15:00PM,CW23-183910,BAT,BATTERY,100 Block of N LADY MARY DR ,CLEARWATER,33755
Clearwater PD,12/11/2023,07:12:00PM,CW23-183677,PT,THEFT-PETIT,1800 Block of N HIGHLAND AVE ,CLEARWATER,33755
Tarpon Springs PD,12/11/2023,03:38:00PM,TS23-36804,PTS,THEFT-SHOPLIFTING,41800 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Sheriff,12/9/2023,04:30:00PM,SO23-392747,SBM,BATTERY-SEXUAL,1000 Block of PHILIPPE PKWY ,SAFETY HARBOR,34695
Sheriff,12/3/2023,09:02:00PM,SO23-386890,BAT,BATTERY,3800 Block of 58TH AVE N ,PINELLAS SO,33714
Sheriff,12/3/2023,11:50:00AM,SO23-386486,FTPC,THEFT-GRAND,4800 Block of PARK ST N ,SEMINOLE,33709
Sheriff,12/4/2023,10:22:00AM,SO23-387305,RSVO,STOLEN VEHICLE - REC,2500 Block of LEAFWING CT ,PINELLAS SO,34683
Sheriff,12/4/2023,05:38:00AM,SO23-387069,BRGC,BURGLARY-VEHICLE,3500 Block of 58TH AVE N ,ST PETERSBURG,33714
Sheriff,12/9/2023,09:00:00PM,SO23-392770,MPA,MISSING PERSON,1700 Block of MAPLELEAF BLVD ,OLDSMAR,34677
Clearwater PD,12/8/2023,07:00:00PM,CW23-182176,GT,THEFT-GRAND,200 Block of STARCREST DR S ,CLEARWATER,33765
Belleair PD,12/10/2023,12:00:00AM,BE23-21109,PT,THEFT-PETIT,300 Block of BARBARA CIR ,BELLEAIR,33756
Clearwater PD,12/1/2023,06:00:00PM,CW23-178381,GT,THEFT-GRAND,2900 Block of DREW ST ,CLEARWATER,33759
Sheriff,12/5/2023,01:22:00PM,SO23-388456,TAWN,TRESPASS,8400 Block of ULMERTON RD ,PINELLAS SO,33771
Clearwater PD,12/5/2023,07:28:00AM,CW23-180528,BRGR,BURGLARY-RESIDENCE,1500 Block of HUNTINGTON LN ,CLEARWATER,33755
Sheriff,12/11/2023,Unknown,SO23-394688,GTHN,THEFT-GRAND,1900 Block of HYVUE DR ,PINELLAS SO,33763
Sheriff,12/9/2023,01:53:00PM,SO23-392573,TAWN,TRESPASS,4600 Block of PARK ST N ,PINELLAS SO,33709
Sheriff,12/11/2023,04:04:00PM,SO23-394694,MPJU,MISSING PERSON,14400 Block of PASSAGE WAY ,PINELLAS SO,33776
Sheriff,12/10/2023,12:00:00AM,SO23-393575,PT,THEFT-PETIT,1200 Block of GREYBROOKE PL ,PINELLAS SO,34677
Sheriff,12/13/2023,10:51:00AM,PS23-5297,BAT,BATTERY,5000 Block of 76TH AVE N ,PINELLAS PARK,33781
Sheriff,12/13/2023,12:00:00AM,SO23-397047,GT,THEFT-GRAND,2300 Block of TALL PINES DR ,LARGO,33771
Tarpon Springs PD,12/4/2023,05:47:00PM,TS23-35939,BAT,BATTERY,200 Block of HOLLOW OAK CT ,TARPON SPRINGS,34689
Gulfport PD,12/5/2023,12:00:00AM,GP23-18184,PTTB,THEFT-PETIT,5100 Block of GULFPORT BLVD S ,GULFPORT,33707
Sheriff,12/5/2023,12:28:00PM,SO23-388394,TAWN,TRESPASS,8400 Block of ULMERTON RD ,PINELLAS SO,33771
Sheriff,12/4/2023,04:40:00PM,SO23-387624,GTS,THEFT-SHOPLIFTING,4800 Block of PARK ST N ,SEMINOLE,33709
Sheriff,12/13/2023,12:00:00AM,SO23-397044,GT,THEFT-GRAND,2300 Block of TALL PINES DR ,LARGO,33771
Sheriff,12/6/2023,10:30:00AM,SO23-389331,BAT,BATTERY,2300 Block of CYPRESS POND RD ,PINELLAS SO,34683
Sheriff,12/5/2023,10:22:00AM,SO23-388265,TFP6,THEFT-PETIT,1500 Block of AMBERLEA DR S ,DUNEDIN,34698
Sheriff,12/11/2023,10:00:00AM,PS23-4975,BAT,BATTERY,5000 Block of 76TH AVE N ,PINELLAS PARK,33781
Sheriff,12/11/2023,02:19:00PM,SO23-394566,BRGR,BURGLARY-RESIDENCE,2500 Block of 62ND AVE N ,PINELLAS SO,33702
Clearwater PD,12/11/2023,08:56:00PM,CW23-184008,TAWN,TRESPASS,600 Block of COURT ST ,CLEARWATER,33756
Clearwater PD,12/5/2023,06:13:00AM,CW23-180617,MPJU,MISSING PERSON,1600 Block of UNION ST ,CLEARWATER,33755
Clearwater PD,12/11/2023,05:02:00PM,CW23-183893,RSS,ROBBERY-UNARMED,19100 Block of US HIGHWAY 19 N ,CLEARWATER,33764
Sheriff,12/4/2023,07:25:00PM,SO23-387746,BRGC,BURGLARY-VEHICLE,7100 Block of 51ST AVE N ,PINELLAS SO,33709
Sheriff,12/5/2023,12:00:00AM,SO23-388356,BRGC,BURGLARY-VEHICLE,36700 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Sheriff,12/10/2023,08:36:00PM,SO23-393887,LSAP,TRAFFIC ACCIDENT,CURLEW RD & ALT 19, DUNEDIN, 34698,DUNEDIN,34698
Gulfport PD,12/7/2023,10:30:00AM,GP23-18320,BRGR,BURGLARY-RESIDENCE,2600 Block of 59TH ST S ,GULFPORT,33707
Sheriff,12/11/2023,09:10:00AM,SO23-394293,BRGC,BURGLARY-VEHICLE,4000 Block of 26TH ST N ,PINELLAS SO,33714
Gulfport PD,12/10/2023,03:50:00PM,GP23-18523,A,ASSAULT,6300 Block of PASADENA POINT BLVD ,GULFPORT,33707
Clearwater PD,12/10/2023,08:12:00AM,CW23-183517,BRGR,BURGLARY-RESIDENCE,1500 Block of S MYRTLE AVE ,CLEARWATER,33756
Sheriff,12/5/2023,10:11:00PM,SO23-388887,B65,BATTERY ,10500 Block of 114TH TER N ,PINELLAS SO,33773
Clearwater PD,12/6/2023,05:30:00PM,CW23-181183,PT,THEFT-PETIT,3000 Block of COUNTRYSIDE BLVD ,CLEARWATER,33761
Clearwater PD,12/6/2023,07:47:00PM,CW23-181231,CMF,VANDAL/CRIM MISCH,700 Block of S LINCOLN AVE ,CLEARWATER,33756
Sheriff,12/5/2023,09:40:00PM,SO23-388928,GTA,STOLEN VEHICLE,400 Block of LOUDEN AVE ,DUNEDIN,34698
Sheriff,12/1/2023,09:01:00AM,SO23-385003,PTS,THEFT-SHOPLIFTING,6800 Block of GULFPORT BLVD S ,SOUTH PASADENA,33707
Clearwater PD,12/6/2023,08:15:00PM,CW23-181238,BCNE,BURGLARY-VEHICLE,400 Block of RICHARDS AVE ,CLEARWATER,33755
Sheriff,12/12/2023,06:02:00PM,SO23-395531,PTS,THEFT-SHOPLIFTING,33600 Block of US HIGHWAY 19 N ,PINELLAS SO,34684
Sheriff,12/6/2023,10:30:00AM,SO23-389331,BAT,BATTERY,2300 Block of CYPRESS POND RD ,PINELLAS SO,34683
Sheriff,12/6/2023,04:03:00PM,SO23-389627,TSC,TRESPASS,10200 Block of BAY PINES BLVD ,SEMINOLE,33708
Sheriff,12/6/2023,06:16:00PM,SO23-389188,TO,TRESPASS,13600 Block of GULF BLVD ,MADEIRA BEACH,33708
Sheriff,12/6/2023,08:28:00AM,SO23-389201,TAWN,TRESPASS,8400 Block of ULMERTON RD ,PINELLAS SO,33771
Sheriff,11/30/2023,08:00:00AM,SO23-383546,GT,THEFT-GRAND,2300 Block of TALL PINES DR ,LARGO,33771
Sheriff,12/1/2023,06:15:00PM,SO23-384967,PTS,THEFT-SHOPLIFTING,6800 Block of GULFPORT BLVD S ,SOUTH PASADENA,33707
Treasure Island PD,12/6/2023,07:08:00AM,TI23-29763,TAWN,TRESPASS,10700 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,12/6/2023,12:00:00PM,CW23-181009,CMF,VANDAL/CRIM MISCH,0 Block of BETTY LN & SUNSET POINT ,,
Sheriff,12/10/2023,07:25:00PM,SO23-393788,PTS,THEFT-SHOPLIFTING,3800 Block of TAMPA RD ,OLDSMAR,34677
Clearwater PD,12/12/2023,12:52:00PM,CW23-184594,PTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
