AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,1/29/2022,12:00:00PM,SO22-30922,MPJU,MISSING PERSON,9100 Block of 113TH ST N ,SEMINOLE,33772
Sheriff,1/29/2022,12:00:00AM,SO22-30757,BRGC,BURGLARY-VEHICLE,6600 Block of 71ST ST N ,PINELLAS SO,33781
Sheriff,1/18/2022,11:18:00AM,SO22-19020,BAT,BATTERY,200 Block of LOCKLIE ST ,DUNEDIN,34698
Sheriff,1/18/2022,05:39:00PM,SO22-19461,TAWN,TRESPASS,100 Block of W STATE ST ,OLDSMAR,34677
Sheriff,1/26/2022,04:43:00AM,SO22-27341,BRGC,BURGLARY-VEHICLE,1700 Block of TALL PINE CIR ,SAFETY HARBOR,34695
Sheriff,1/26/2022,06:00:00PM,SO22-27555,BRGC,BURGLARY-VEHICLE,1400 Block of SEAGULL DR ,PINELLAS SO,34685
Sheriff,1/28/2022,02:33:00PM,SO22-30004,BRGC,BURGLARY-VEHICLE,700 Block of RIVIERE RD ,PINELLAS SO,34683
Sheriff,1/29/2022,07:27:00AM,SO22-30454,AL,ALARM,1400 Block of FORESTEDGE BLVD ,PINELLAS SO,34677
Sheriff,1/29/2022,04:30:00AM,SO22-30421,TAWN,TRESPASS,600 Block of UNION ST ,DUNEDIN,34698
Sheriff,1/28/2022,10:13:00AM,SO22-29778,GT,THEFT-GRAND,12300 Block of 83RD AVE N ,PINELLAS SO,33772
Sheriff,1/29/2022,04:00:00PM,SO22-30808,PT,THEFT-PETIT,1200 Block of TARPON WOODS BLVD ,PINELLAS SO,34685
Clearwater PD,1/29/2022,07:00:00PM,CW22-13780,PT,THEFT-PETIT,300 Block of S MARS AVE ,CLEARWATER,33755
Kenneth City PD,1/27/2022,01:50:00PM,KC22-6588,SBMD,BATTERY-SEXUAL,4200 Block of 66TH ST N ,KENNETH CITY,33709
Clearwater PD,1/28/2022,Unknown,CW22-13176,BRGB,BURGLARY-BUSINESS,19000 Block of US HIGHWAY 19 N ,CLEARWATER,33764
Sheriff,1/27/2022,09:03:00PM,SO22-29357,ROBA,ROBBERY-ARMED,8300 Block of ULMERTON RD ,PINELLAS SO,33771
Sheriff,1/28/2022,02:00:00PM,SO22-29973,BRGC,BURGLARY-VEHICLE,700 Block of RIVIERE RD ,PINELLAS SO,34683
Sheriff,1/28/2022,01:50:00PM,SO22-29926,LSAP,TRAFFIC ACCIDENT,102ND AVE N & THURSTON GROVES BLVD,SEMINOLE,33772
Clearwater PD,1/27/2022,10:08:00AM,CW22-12529,GT,THEFT-GRAND,1000 Block of WOOD AVE ,CLEARWATER,33755
Clearwater PD,1/18/2022,07:30:00PM,CW22-8529,PTS,THEFT-SHOPLIFTING,1500 Block of N GARDEN AVE ,CLEARWATER,33755
Treasure Island PD,1/18/2022,05:20:00PM,TI22-1250,B65,BATTERY ,GULF BLVD & 104TH AVE,TREASURE ISLAND,33706
Sheriff,1/28/2022,11:22:00AM,SO22-29807,BAT,BATTERY,900 Block of PATRICIA AVE ,DUNEDIN,34698
Sheriff,1/29/2022,10:30:00AM,SO22-30705,GT,THEFT-GRAND,1800 Block of E LAKE RD ,PINELLAS SO,34685
Clearwater PD,1/18/2022,02:00:00PM,CW22-8304,PTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N ,CLEARWATER,33761
Sheriff,1/28/2022,12:00:00AM,SO22-29928,BRGR,BURGLARY-RESIDENCE,6400 Block of 29TH ST N ,PINELLAS SO,33702
