AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,9/25/2017,12:00:00 PM,SO17-315173,GTA,STOLEN VEHICLE,2100 Block of TARPON LANDINGS DR,PINELLAS SO,34688
Sheriff,9/19/2017,09:30:00 AM,SO17-308824,BRGR,BURGLARY-RESIDENCE,200 Block of ARBOR DR E,PINELLAS SO,34683
Clearwater PD,9/22/2017,12:00:00 PM,CW17-136911,GT,THEFT-GRAND,3400 Block of MCMULLEN BOOTH RD,CLEARWATER,33761
Sheriff,9/24/2017,12:00:00 PM,SO17-314769,PT,THEFT-PETIT,7400 Block of 46TH AVE N,PINELLAS SO,33709
Sheriff,9/20/2017,12:00:00 AM,SO17-310384,GT,THEFT-GRAND,4800 Block of 34TH ST N,PINELLAS SO,33714
Largo PD,9/20/2017,06:26:00 AM,17009395,0640,THEFT-PETIT,400 Block of OCEAN CT,CLEARWATER,33756
Largo PD,9/23/2017,02:30:00 AM,17009497,0640,THEFT-PETIT,1300 Block of BUCKINGHAM DR,CLEARWATER,33756
Clearwater PD,9/23/2017,05:42:00 PM,CW17-137255,GTS,THEFT-SHOPLIFTING,2100 Block of GULF TO BAY BLVD,CLEARWATER,33765
Largo PD,9/26/2017,12:00:00 AM,17009609,0640,THEFT-PETIT,700 Block of EAST BAY DR,LARGO,33770
Sheriff,9/18/2017,09:30:00 PM,SO17-307439,BRGC,BURGLARY-VEHICLE,10800 Block of 119TH ST N,SEMINOLE,33778
Clearwater PD,9/26/2017,11:20:00 PM,CW17-138383,GT,THEFT-GRAND,2600 Block of COUNTRYSIDE BLVD,CLEARWATER,33761
Tarpon Springs PD,9/25/2017,03:00:00 PM,TS17-28123,GTA,STOLEN VEHICLE,41000 Block of US HIGHWAY 19 N,TARPON SPRINGS,34689
Tarpon Springs PD,9/15/2017,05:27:00 PM,TS17-27177,PTS,THEFT-SHOPLIFTING,40900 Block of US HIGHWAY 19 N (PUBLIX),TARPON SPRINGS,34689
Clearwater PD,9/27/2017,11:50:00 PM,CW17-139367,BAT,BATTERY,600 Block of COURT ST,CLEARWATER,33756
Clearwater PD,9/26/2017,11:00:00 PM,CW17-138968,PT,THEFT-PETIT,800 Block of DREW ST,CLEARWATER,33755
Treasure Island PD,9/18/2017,11:00:00 PM,TI17-15938,BAT,BATTERY,10800 Block of GULF BLVD,TREASURE ISLAND,33706
Largo PD,9/19/2017,08:30:00 PM,17009364,0510,BURGLARY-STRUCTURE,1900 Block of PROMENADE WAY,CLEARWATER,33760
Sheriff,9/22/2017,03:00:00 PM,SO17-312599,BRGR,BURGLARY-RESIDENCE,5900 Block of 31ST ST N,PINELLAS SO,33714
Kenneth City PD,9/29/2017,03:12:00 AM,KC17-44795,GTC,THEFT-GRAND,4600 Block of 66TH ST N,KENNETH CITY,33709
PCPO,9/25/2017,11:11:00 AM,PS17-6073,BAT,BATTERY,5000 Block of 76TH AVE N,PINELLAS PARK,33781
Sheriff,9/15/2017,03:02:00 PM,SO17-304950,A,ASSAULT,100 Block of RACETRACK RD,OLDSMAR,34677
Sheriff,9/25/2017,11:08:00 AM,SO17-315328,BOSP,BATTERY,00 Block of PATRICIA AVE,DUNEDIN,34698
Largo PD,9/23/2017,01:40:00 AM,17009493,0690,THEFT-PETIT,12800 Block of SEMINOLE BLVD,LARGO,33770
Clearwater PD,9/29/2017,01:45:00 AM,CW17-139949,MPJ,MISSING PERSON,1300 Block of PINE ST,CLEARWATER,33756
Largo PD,9/16/2017,04:20:00 PM,17009271,0630,THEFT-SHOPLIFTING,900 Block of N MISSOURI AVE,LARGO,33770
Sheriff,9/24/2017,12:00:00 PM,SO17-314356,GT,THEFT-GRAND,10200 Block of BAY PINES BLVD,SEMINOLE,33708
Largo PD,9/28/2017,Unknown,17009665,0810,ASSAULT,null,LARGO,33773
Sheriff,9/27/2017,12:39:00 AM,SO17-317257,TAWN,TRESPASS,6200 Block of GULF BLVD,ST PETE BEACH,33706
Clearwater PD,9/27/2017,07:30:00 AM,CW17-139188,PT,THEFT-PETIT,1700 Block of RAGLAND AVE,CLEARWATER,33765
Indian Shores PD,9/21/2017,Unknown,IS17-10073,BRGC,BURGLARY-VEHICLE,100 Block of WALL ST,REDINGTON SHORES,33708
Sheriff,9/26/2017,10:00:00 AM,SO17-316583,BRGR,BURGLARY-RESIDENCE,4600 Block of 71ST WAY N,PINELLAS SO,33709
Clearwater PD,9/19/2017,04:16:00 PM,CW17-135368,PTS,THEFT-SHOPLIFTING,21300 Block of US HIGHWAY 19 N,CLEARWATER,33765
Clearwater PD,9/19/2017,12:00:00 AM,CW17-135399,BRGR,BURGLARY-RESIDENCE,00 Block of ISLAND WAY,CLEARWATER,33767
Sheriff,9/24/2017,12:00:00 AM,SO17-314537,GT,THEFT-GRAND,6000 Block of 49TH ST N,PINELLAS SO,33709
Largo PD,9/28/2017,04:33:00 PM,17009691,0810,ASSAULT,600 Block of RODEO DR,LARGO,33771
Clearwater PD,9/22/2017,01:30:00 PM,CW17-136703,FTPC,THEFT-GRAND,23100 Block of US HIGHWAY 19 N,CLEARWATER,33765
Sheriff,9/18/2017,09:30:00 PM,SO17-308223,BRGC,BURGLARY-VEHICLE,1700 Block of VIRGINIA AVE,PINELLAS SO,34683
Treasure Island PD,9/25/2017,10:00:00 AM,TI17-16404,TAWN,TRESPASS,10700 Block of GULF BLVD,TREASURE ISLAND,33706
Sheriff,9/26/2017,07:57:00 AM,SO17-316330,PT,THEFT-PETIT,1900 Block of OMAHA ST,PINELLAS SO,34683
Treasure Island PD,9/22/2017,02:00:00 AM,TI17-16205,BAT,BATTERY,9500 Block of W GULF BLVD,TREASURE ISLAND,33706
Largo PD,9/17/2017,Unknown,17009304,0710,STOLEN VEHICLE,null,LARGO,33770
Largo PD,9/17/2017,08:58:00 PM,17009317,0810,ASSAULT,300 Block of SEACREST DR,LARGO,33770
Clearwater PD,9/23/2017,09:30:00 PM,CW17-137145,GTTB,THEFT-GRAND,400 Block of S GULFVIEW BLVD,CLEARWATER,33767
Sheriff,9/22/2017,01:50:00 AM,SO17-311927,BAT,BATTERY,35300 Block of US HIGHWAY 19 N,PINELLAS SO,34684
Gulfport PD,9/26/2017,06:00:00 PM,GP17-21615,BRGS,BURGLARY-STRUCTURE,1400 Block of 58TH ST S,GULFPORT,33707
Gulfport PD,9/26/2017,05:00:00 AM,GP17-21638,GT,THEFT-GRAND,52ND ST S & 20TH AVE S,GULFPORT,33707
Sheriff,9/15/2017,11:30:00 PM,SO17-304716,BRGC,BURGLARY-VEHICLE,8300 Block of 123RD AVE N,PINELLAS SO,33773
Clearwater PD,9/20/2017,01:00:00 PM,CW17-135779,BAT,BATTERY,700 Block of FAIRWOOD LN,CLEARWATER,33759
Sheriff,9/18/2017,10:53:00 AM,SO17-307698,A,ASSAULT,2500 Block of ALT 19,DUNEDIN,34698
Largo PD,9/15/2017,07:43:00 AM,17009234,4010,TRAFFIC ACCIDENT,13000 Block of 114TH ST N,LARGO,33771
Largo PD,9/20/2017,10:06:00 AM,17009428,0630,THEFT-SHOPLIFTING,100 Block of 10TH AVE SW,LARGO,33770
Clearwater PD,9/18/2017,05:00:00 PM,CW17-134743,GT,THEFT-GRAND,1500 Block of S BELCHER RD,CLEARWATER,33764
Clearwater PD,9/28/2017,09:00:00 PM,CW17-139835,GT,THEFT-GRAND,500 Block of S GULFVIEW BLVD,CLEARWATER,33767
