AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Treasure Island PD,2/28/2023,01:30:00PM,TI23-5004,TSC,TRESPASS,10700 Block of GULF BLVD ,TREASURE ISLAND,33706
Sheriff,3/7/2023,06:00:00PM,SO23-76045,GT,THEFT-GRAND,2500 Block of 50TH AVE N ,PINELLAS SO,33714
Tarpon Springs PD,3/14/2023,09:00:00AM,TS23-6918,BAT,BATTERY,41800 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Tarpon Springs PD,2/28/2023,05:45:00PM,TS23-5726,PT,THEFT-PETIT,40900 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Sheriff,3/8/2023,12:00:00AM,SO23-76812,PT,THEFT-PETIT,400 Block of HELEN ST ,DUNEDIN,34698
Sheriff,3/8/2023,10:39:00AM,SO23-76787,PTS,THEFT-SHOPLIFTING,2500 Block of STATE ROAD 580 ,PINELLAS SO,33761
Sheriff,2/28/2023,04:28:00PM,SO23-67473,BAT,BATTERY,5200 Block of 140TH AVE N ,PINELLAS SO,33762
Clearwater PD,2/28/2023,12:00:00PM,CW23-31987,GT,THEFT-GRAND,400 Block of MANDALAY AVE ,CLEARWATER,33767
Sheriff,2/28/2023,04:09:00AM,SO23-66703,PT,THEFT-PETIT,14800 Block of 49TH ST N ,PINELLAS SO,33762
Gulfport PD,3/8/2023,04:00:00PM,GP23-3351,BRGR,BURGLARY-RESIDENCE,5200 Block of DELETTE AVE S ,GULFPORT,33707
Clearwater PD,3/8/2023,Unknown,CW23-36451,BRGC,BURGLARY-VEHICLE,2200 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Sheriff,3/7/2023,02:30:00PM,SO23-76089,MPJU,MISSING PERSON,4900 Block of 62ND ST N ,PINELLAS SO,33709
Tarpon Springs PD,2/28/2023,10:00:00PM,TS23-5693,AB,BATTERY-AGGRAVATED,700 Block of S GROSSE AVE ,TARPON SPRINGS,34689
Sheriff,3/8/2023,12:00:00AM,SO23-77242,BRGR,BURGLARY-RESIDENCE,0 Block of CITRUS AVE ,DUNEDIN,34698
Sheriff,3/9/2023,05:30:00PM,SO23-78013,LSAP,TRAFFIC ACCIDENT,1700 Block of GULF BLVD ,INDIAN ROCKS BEACH,33785
Sheriff,3/8/2023,05:30:00PM,SO23-77438,BRGC,BURGLARY-VEHICLE,10100 Block of 98TH ST N ,PINELLAS SO,33777
Sheriff,3/7/2023,07:56:00AM,SO23-76077,PT,THEFT-PETIT,0 Block of PELICAN DR S ,OLDSMAR,34677
Sheriff,3/8/2023,12:05:00AM,SO23-77300,PT,THEFT-PETIT,100 Block of PALM HARBOR BLVD ,PINELLAS SO,34683
Clearwater PD,3/7/2023,08:14:00PM,CW23-36190,TAWN,TRESPASS,700 Block of DRUID RD ,CLEARWATER,33756
Clearwater PD,3/7/2023,08:00:00AM,CW23-36141,BRGC,BURGLARY-VEHICLE,2500 Block of STAG RUN BLVD ,CLEARWATER,33765
Sheriff,2/28/2023,10:32:00AM,SO23-67039,RFF,WEAPON,100 Block of 24TH ST ,BELLEAIR BEACH,33786
Sheriff,2/28/2023,12:39:00PM,SO23-67185,CM,VANDAL/CRIM MISCH,4900 Block of 66TH ST N ,PINELLAS SO,33709
Clearwater PD,2/28/2023,11:00:00PM,CW23-32123,GT,THEFT-GRAND,3000 Block of UNION ST ,CLEARWATER,33759
Sheriff,2/28/2023,10:00:00PM,SO23-66666,BRGR,BURGLARY-RESIDENCE,5800 Block of 150TH AVE N ,PINELLAS SO,33760
Sheriff,3/7/2023,09:19:00PM,SO23-75776,PT,THEFT-PETIT,700 Block of BROADWAY, DUNEDIN ,DUNEDIN,34698
Sheriff,3/7/2023,03:30:00PM,SO23-76169,LSWU,TRAFFIC ACCIDENT,100 Block of INDIAN ROCKS RD ,BELLEAIR BLUFFS,33770
Tarpon Springs PD,3/8/2023,09:06:00AM,TS23-6388,GTA,STOLEN VEHICLE,1000 Block of GULF RD ,TARPON SPRINGS,34689
Sheriff,3/1/2023,02:49:00PM,SO23-68675,PT,THEFT-PETIT,10100 Block of SEMINOLE BLVD ,PINELLAS SO,33772
