AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,4/27/2016,12:00:00 PM,SO16-169825,PT,THEFT-PETIT,10200 Block of OAKHURST RD,PINELLAS SO,33774
Largo PD,4/23/2016,06:45:00 AM,16004461,0510,BURGLARY-STRUCTURE,2900 Block of ROOSEVELT BLVD,CLEARWATER,33760
Sheriff,4/16/2016,04:30:00 PM,SO16-154819,PT,THEFT-PETIT,7600 Block of STARKEY RD,SEMINOLE,33777
Sheriff,4/19/2016,04:48:00 PM,SO16-159039,PT,THEFT-PETIT,4500 Block of 49TH ST N,PINELLAS SO,33709
Gulfport PD,4/23/2016,05:10:00 PM,GP16-7628,GT,THEFT-GRAND,3000 Block of YORK ST S,GULFPORT,33707
Sheriff,4/25/2016,07:00:00 AM,SO16-166923,TFP6,THEFT-PETIT,2600 Block of JEWEL RD,BELLEAIR BLUFFS,33770
Largo PD,4/28/2016,12:00:00 PM,16004668,0210,BATTERY-SEXUAL,12800 Block of VONN RD,LARGO,33774
Sheriff,4/16/2016,05:12:00 AM,SO16-153956,LSWU,TRAFFIC ACCIDENT,74TH AVE N & RIDGE RD,SEMINOLE,33772
Sheriff,4/15/2016,08:52:00 PM,SO16-153518,AL,ALARM,6800 Block of GULFPORT BLVD S,SOUTH PASADENA,33707
Pinellas Park PD,4/24/2016,09:29:00 PM,201600032312,05D,TRESPASS,6500 Block of 66TH ST,PINELLAS PARK,null
Sheriff,4/29/2016,02:16:00 PM,SO16-172987,GTS,THEFT-SHOPLIFTING,10200 Block of BAY PINES BLVD,SEMINOLE,33708
Sheriff,4/20/2016,11:12:00 AM,SO16-159874,BAT,BATTERY,14400 Block of 49TH ST N,PINELLAS SO,33762
Sheriff,4/22/2016,07:30:00 AM,SO16-163129,BRGR,BURGLARY-RESIDENCE,5000 Block of 69TH WAY N,PINELLAS SO,33709
Sheriff,4/26/2016,05:21:00 PM,SO16-168658,PT,THEFT-PETIT,500 Block of 161ST AVE,REDINGTON BEACH,33708
