AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,12/25/2017,06:00:00 PM,SO17-409260,GT,THEFT-GRAND,5800 Block of PARK ST N,PINELLAS SO,33709
Sheriff,12/19/2017,01:33:00 PM,SO17-403777,PTS,THEFT-SHOPLIFTING,10200 Block of BAY PINES BLVD,SEMINOLE,33708
Sheriff,12/28/2017,03:52:00 PM,SO17-412543,PT,THEFT-PETIT,50TH AVE N & 67TH ST N,PINELLAS SO,33709
Clearwater PD,12/23/2017,03:50:00 PM,CW17-183721,BAT,BATTERY,1100 Block of PALM BLUFF ST,CLEARWATER,33755
Sheriff,12/17/2017,10:42:00 PM,SO17-402110,ADR,ASSAULT,100 Block of MAIN ST,SAFETY HARBOR,34695
Sheriff,12/17/2017,01:48:00 PM,SO17-401711,BAT,BATTERY,6800 Block of GULFPORT BLVD S,SOUTH PASADENA,33707
Clearwater PD,12/26/2017,12:00:00 PM,CW17-185008,GTA,STOLEN VEHICLE,21300 Block of US HIGHWAY 19 N,CLEARWATER,33765
Sheriff,12/23/2017,01:15:00 AM,SO17-407630,PT,THEFT-PETIT,3400 Block of E LAKE RD,PINELLAS SO,34685
Sheriff,12/22/2017,11:31:00 AM,SO17-407010,PT,THEFT-PETIT,1000 Block of PASADENA AVE S,SOUTH PASADENA,33707
Sheriff,12/15/2017,05:03:00 AM,SO17-399358,BRGC,BURGLARY-VEHICLE,1200 Block of SUMNER BLVD,SAFETY HARBOR,34695
Clearwater PD,12/17/2017,09:00:00 PM,CW17-180475,FTPC,THEFT-GRAND,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Pinellas Park PD,12/17/2017,06:00:00 PM,201700096294,06B,THEFT-PETIT,7300 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Sheriff,12/23/2017,01:53:00 AM,SO17-407653,PT,THEFT-PETIT,4900 Block of 34TH ST N,PINELLAS SO,33714
Pinellas Park PD,12/22/2017,12:39:00 PM,201700097856,06A,THEFT-GRAND,5800 Block of 89TH AVE,PINELLAS PARK,null
Clearwater PD,12/29/2017,05:02:00 AM,CW17-186543,CCF,WEAPON,19000 Block of US HIGHWAY 19 N,CLEARWATER,33764
Sheriff,12/21/2017,12:30:00 PM,SO17-406042,GT,THEFT-GRAND,8400 Block of 94TH AVE N,PINELLAS SO,33777
Clearwater PD,12/19/2017,03:00:00 PM,CW17-181585,GT,THEFT-GRAND,21200 Block of US HIGHWAY 19 N,CLEARWATER,33765
Pinellas Park PD,12/28/2017,08:00:00 PM,201700099229,06A,THEFT-GRAND,7200 Block of US HIGHWAY 19 N,PINELLAS PARK,null
Largo PD,12/23/2017,Unknown,17012844,0810,ASSAULT,null,LARGO,33778
Sheriff,12/20/2017,11:51:00 AM,SO17-404869,PT,THEFT-PETIT,10900 Block of 70TH AVE N,SEMINOLE,33772
Sheriff,12/16/2017,05:08:00 PM,SO17-400888,BAT,BATTERY,5200 Block of 80TH ST N,PINELLAS SO,33709
Largo PD,12/27/2017,02:30:00 PM,17012982,0690,THEFT-PETIT,11300 Block of US HIGHWAY 19 N,PINELLAS COUNTY,33760
Clearwater PD,12/17/2017,12:10:00 PM,CW17-180228,TW,TRESPASS,2100 Block of GULF TO BAY BLVD,CLEARWATER,33765
Largo PD,12/19/2017,03:41:00 PM,17012708,0660,THEFT-PETIT,700 Block of VALENCIA DR N,LARGO,33770
Sheriff,12/29/2017,08:34:00 AM,SO17-413139,BAT,BATTERY,11900 Block of STARKEY RD,PINELLAS SO,33773
Sheriff,12/22/2017,03:39:00 AM,SO17-406772,BAT,BATTERY,2000 Block of PHILIPPE PKWY,SAFETY HARBOR,34695
Clearwater PD,12/18/2017,12:00:00 PM,CW17-181051,PT,THEFT-PETIT,1300 Block of DREW ST,CLEARWATER,33755
Clearwater PD,12/24/2017,05:00:00 PM,CW17-184123,ROBA,ROBBERY-ARMED,600 Block of S FT HARRISON AVE,CLEARWATER,33756
Sheriff,12/17/2017,05:30:00 PM,SO17-402071,GTH,THEFT-GRAND,10100 Block of 114TH TERR N,PINELLAS SO,33773
Sheriff,12/20/2017,02:30:00 PM,SO17-405076,PT,THEFT-PETIT,9100 Block of 113TH ST N,SEMINOLE,33772
Pinellas Park PD,12/28/2017,08:00:00 AM,201700099201,06A,THEFT-GRAND,7000 Block of BRYAN DAIRY RD,PINELLAS PARK,null
Sheriff,12/22/2017,06:00:00 AM,SO17-406849,GT,THEFT-GRAND,3600 Block of STATE RD 580,PINELLAS SO,34677
Largo PD,12/17/2017,03:30:00 PM,17012597,0810,ASSAULT,15700 Block of US HIGHWAY 19 N,CLEARWATER,33760
Largo PD,12/18/2017,12:10:00 PM,17012625,0630,THEFT-SHOPLIFTING,2600 Block of ROOSEVELT BLVD,CLEARWATER,33770
Tarpon Springs PD,12/28/2017,12:22:00 AM,TS17-37476,BOL,BATTERY,1400 Block of STARLIGHT CV,TARPON SPRINGS,34689
Sheriff,12/20/2017,12:48:00 PM,SO17-404485,DFP,WEAPON,3700 Block of 46TH AVE N,PINELLAS SO,33714
Largo PD,12/16/2017,08:40:00 PM,17012572,0620,THEFT-PURSE SNATCH,300 Block of CENTRAL PARK DR,LARGO,33770
Kenneth City PD,12/21/2017,09:00:00 AM,KC17-58488,PT,THEFT-PETIT,5700 Block of 42ND AVE N,KENNETH CITY,33709
Sheriff,12/16/2017,08:29:00 PM,SO17-401041,RSS,ROBBERY-UNARMED,15400 Block of AVALON AVE,PINELLAS SO,33760
Clearwater PD,12/21/2017,09:00:00 AM,CW17-182600,BRGR,BURGLARY-RESIDENCE,1900 Block of HARDING ST,CLEARWATER,33765
Sheriff,12/26/2017,05:04:00 PM,SO17-410560,BAT,BATTERY,8400 Block of FLAME VINE AVE,PINELLAS SO,33777
Clearwater PD,12/25/2017,02:00:00 PM,CW17-184411,BAT,BATTERY,2400 Block of DREW ST,CLEARWATER,33765
Pinellas Park PD,12/30/2017,09:00:00 AM,201700099642,08B,BATTERY,7400 Block of 35TH ST,PINELLAS PARK,null
Clearwater PD,12/19/2017,11:35:00 AM,CW18-3555,BAT,BATTERY,3000 Block of STATE RD 580,CLEARWATER,33761
Clearwater PD,12/17/2017,04:00:00 PM,CW18-1184,BRC,BURGLARY-RESIDENCE,1300 Block of JEFFORDS ST,CLEARWATER,33756
Sheriff,12/23/2017,06:30:00 PM,SO17-407834,BRGC,BURGLARY-VEHICLE,1300 Block of KILLIE CT,DUNEDIN,34698
Largo PD,12/20/2017,Unknown,17012746,2670,TRESPASS,null,LARGO,33770
Sheriff,12/16/2017,03:00:00 AM,SO17-400500,PT,THEFT-PETIT,00 Block of OSCAR HILL RD,TARPON SPRINGS,34689
Sheriff,12/19/2017,11:00:00 AM,SO17-404102,FTPC,THEFT-GRAND,4800 Block of PARK ST N,SEMINOLE,33709
Sheriff,12/18/2017,07:43:00 PM,SO17-403036,LSAP,TRAFFIC ACCIDENT,PARK BLVD N & STARKEY RD,SEMINOLE,null
Sheriff,12/22/2017,10:18:00 PM,SO17-407492,TW,TRESPASS,14800 Block of 49TH ST N,PINELLAS SO,33762
Largo PD,12/22/2017,06:50:00 PM,17012836,0810,ASSAULT,00 Block of GLADES CIR,LARGO,33760
Sheriff,12/15/2017,02:33:00 PM,SO17-399797,PT,THEFT-PETIT,10200 Block of BAY PINES BLVD,SEMINOLE,33708
Clearwater PD,12/16/2017,03:56:00 PM,CW17-179838,GTS,THEFT-SHOPLIFTING,27000 Block of US HIGHWAY 19 N,CLEARWATER,33761
Sheriff,12/27/2017,01:00:00 PM,SO17-411458,PT,THEFT-PETIT,00 Block of DUNEDIN CSWY,DUNEDIN,34698
Sheriff,12/27/2017,04:30:00 PM,SO17-411756,ABCO,BURGLARY-VEHICLE,HUNTINGTON LN & KINGSCOTE CT,SAFETY HARBOR,34695
Clearwater PD,12/29/2017,08:15:00 PM,CW17-186748,GT,THEFT-GRAND,1400 Block of WOODBINE ST,CLEARWATER,33755
Sheriff,12/21/2017,04:00:00 PM,SO17-406362,BRGR,BURGLARY-RESIDENCE,1700 Block of FLORIDA AVE,PINELLAS SO,34683
Clearwater PD,12/26/2017,03:00:00 PM,CW17-185156,GT,THEFT-GRAND,200 Block of DREW ST,CLEARWATER,33755
Sheriff,12/19/2017,12:00:00 PM,SO17-403844,BRGS,BURGLARY-STRUCTURE,900 Block of 7TH ST S,SAFETY HARBOR,34695
