AGENCY_ID, REPORT_DATE, OFFENSE_START_TIME, REPORT_KEY, REPORT_CODE, CATEGORY, BLOCK_ADDRESS, CITY, ZIP
Sheriff,1/20/2024,06:45:00AM,SO24-20513,TAWN,TRESPASS,14700 Block of TERMINAL BLVD ,PINELLAS SO,33762
Sheriff,1/20/2024,01:42:00PM,SO24-20749,LSAP,TRAFFIC ACCIDENT,3100 Block of TAMPA RD ,OLDSMAR,34677
Sheriff,1/18/2024,09:32:00PM,SO24-19176,BRGC,BURGLARY-VEHICLE,14200 Block of PASSAGE WAY ,PINELLAS SO,33776
Sheriff,1/20/2024,12:00:00AM,SO24-20704,GT,THEFT-GRAND,800 Block of JAMES ST ,DUNEDIN,34698
Sheriff,1/20/2024,11:07:00AM,SO24-20649,GTA,STOLEN VEHICLE,29800 Block of US HIGHWAY 19 N ,PINELLAS SO,33761
Clearwater PD,1/21/2024,09:52:00PM,CW24-11628,BAT,BATTERY,1200 Block of GULF BLVD ,CLEARWATER,33767
Clearwater PD,1/21/2024,01:00:00PM,CW24-11645,GTA,STOLEN VEHICLE,800 Block of S MISSOURI AVE ,CLEARWATER,33756
Sheriff,1/17/2024,08:02:00PM,SO24-17939,BAT,BATTERY,3700 Block of 140TH AVE N ,PINELLAS SO,33771
Clearwater PD,1/20/2024,01:00:00PM,CW24-10893,MPJU,MISSING PERSON,1000 Block of MACRAE AVE ,CLEARWATER,33755
Sheriff,1/17/2024,10:58:00PM,SO24-18129,FTPC,THEFT-GRAND,10200 Block of BAY PINES BLVD ,SEMINOLE,33708
Tarpon Springs PD,1/17/2024,02:30:00PM,TS24-2095,BOSP,BATTERY,500 Block of N FLORIDA AVE ,TARPON SPRINGS,34689
Clearwater PD,1/18/2024,12:00:00PM,CW24-10170,FBPC,BATTERY,2000 Block of PALMETTO ST ,CLEARWATER,33765
Sheriff,1/18/2024,08:02:00AM,SO24-18653,GTF,THEFT-GRAND,7600 Block of STARKEY RD ,SEMINOLE,33777
Sheriff,1/21/2024,12:00:00AM,SO24-21680,BRGC,BURGLARY-VEHICLE,2300 Block of BRISBANE ST ,PINELLAS SO,33763
Sheriff,1/15/2024,01:10:00PM,SO24-15140,BBD,BATTERY ,PINELLAS COUNTY JAIL,PINELLAS SO,33760
Clearwater PD,1/30/2024,10:30:00PM,CW24-17010,MPJU,MISSING PERSON,700 Block of S KEENE RD ,CLEARWATER,33756
Clearwater PD,1/21/2024,07:54:00PM,CW24-11819,PTS,THEFT-SHOPLIFTING,600 Block of BAYWAY BLVD ,CLEARWATER,33767
Sheriff,1/22/2024,02:45:00PM,SO24-22900,PTS,THEFT-SHOPLIFTING,4400 Block of PARK ST N ,SEMINOLE,33709
Sheriff,1/22/2024,02:00:00AM,SO24-22982,PT,THEFT-PETIT,11900 Block of 106TH ST N ,PINELLAS SO,33773
Sheriff,1/21/2024,12:00:00AM,SO24-21611,BRGB,BURGLARY-BUSINESS,5000 Block of 34TH ST N ,PINELLAS SO,33714
Sheriff,1/28/2024,11:05:00AM,SO24-29178,PTS,THEFT-SHOPLIFTING,4400 Block of PARK ST N ,SEMINOLE,33709
Tarpon Springs PD,1/22/2024,02:43:00PM,TS24-2633,PTS,THEFT-SHOPLIFTING,41800 Block of US HIGHWAY 19 N ,TARPON SPRINGS,34689
Clearwater PD,1/28/2024,12:00:00AM,CW24-15485,BRGS,BURGLARY-STRUCTURE,3400 Block of COUNTRYSIDE BLVD ,CLEARWATER,33761
Clearwater PD,1/23/2024,10:30:00AM,CW24-12677,BAT,BATTERY,1400 Block of GULF BLVD ,CLEARWATER,33767
Gulfport PD,1/23/2024,02:23:00AM,GP24-1274,BCNE,BURGLARY-VEHICLE,5000 Block of 14TH AVE S ,GULFPORT,33707
Clearwater PD,1/26/2024,12:55:00PM,CW24-14508,GTS,THEFT-SHOPLIFTING,2400 Block of GULF TO BAY BLVD ,CLEARWATER,33765
Clearwater PD,1/25/2024,11:30:00AM,CW24-13914,VH,TRAFFIC ACCIDENT,US HIGHWAY 19 N & SEVILLE BLVD,CLEARWATER,33764
Sheriff,1/26/2024,12:00:00AM,SO24-27674,B65,BATTERY ,100 Block of NANCY DR ,PINELLAS SO,34677
Clearwater PD,1/25/2024,06:27:00PM,CW24-14084,BAT,BATTERY,1300 Block of TIOGA AVE ,CLEARWATER,33756
Clearwater PD,1/29/2024,01:00:00PM,CW24-16155,CMF,VANDAL/CRIM MISCH,3200 Block of BRIGADOON DR ,CLEARWATER,33759
Sheriff,1/30/2024,07:22:00PM,SO24-31930,PTS,THEFT-SHOPLIFTING,9500 Block of BAY PINES BLVD ,PINELLAS SO,33708
Clearwater PD,1/30/2024,09:00:00AM,CW24-16716,CM,VANDAL/CRIM MISCH,1100 Block of CARLTON ST ,CLEARWATER,33755
Sheriff,1/27/2024,06:00:00PM,SO24-28225,GTA,STOLEN VEHICLE,9700 Block of 52ND AVE N ,PINELLAS SO,33708
Sheriff,1/27/2024,03:22:00AM,SO24-28075,MPA,MISSING PERSON,3200 Block of MCMULLEN BOOTH RD ,SAFETY HARBOR,33761
Sheriff,1/27/2024,01:00:00AM,SO24-28389,GTA,STOLEN VEHICLE,14000 Block of 61ST ST N ,PINELLAS SO,33760
Kenneth City PD,1/27/2024,06:20:00PM,KC24-4545,TW,TRESPASS,5800 Block of 54TH AVE N ,KENNETH CITY,33709
Clearwater PD,1/27/2024,03:51:00AM,CW24-14873,BRGR,BURGLARY-RESIDENCE,1100 Block of PINELLAS ST ,CLEARWATER,33756
Clearwater PD,1/23/2024,03:00:00PM,CW24-12631,BRGC,BURGLARY-VEHICLE,21200 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Sheriff,1/28/2024,07:00:00PM,SO24-29696,SBR,BATTERY-SEXUAL,5500 Block of URBANE ST N ,PINELLAS SO,33714
Kenneth City PD,1/29/2024,02:00:00AM,KC24-4799,AB,BATTERY-AGGRAVATED,5400 Block of 58TH WAY N ,KENNETH CITY,33709
Clearwater PD,1/23/2024,10:00:00PM,CW24-12706,BRGC,BURGLARY-VEHICLE,21200 Block of US HIGHWAY 19 N ,CLEARWATER,33765
Clearwater PD,1/21/2024,04:34:00PM,CW24-11737,BOL,BATTERY,500 Block of PARK ST ,CLEARWATER,33756
Clearwater PD,1/20/2024,09:00:00PM,CW24-10911,B65,BATTERY ,2700 Block of VIA CIPRIANI ,CLEARWATER,33764
Tarpon Springs PD,1/21/2024,07:35:00AM,TS24-2522,BAT,BATTERY,900 Block of BECKETT WAY ,TARPON SPRINGS,34689
Sheriff,1/18/2024,06:42:00PM,SO24-19032,TAWN,TRESPASS,13500 Block of 66TH ST N ,PINELLAS SO,33771
Clearwater PD,1/19/2024,09:45:00AM,CW24-10503,TAWN,TRESPASS,500 Block of PARK ST ,CLEARWATER,33756
Clearwater PD,1/19/2024,09:15:00AM,CW24-10759,BRGR,BURGLARY-RESIDENCE,300 Block of MCMULLEN BOOTH RD S ,CLEARWATER,33759
Sheriff,1/19/2024,10:00:00PM,SO24-19632,CM,VANDAL/CRIM MISCH,2600 Block of 13TH CT ,PINELLAS SO,34684
Sheriff,1/19/2024,02:07:00PM,SO24-19660,GT,THEFT-GRAND,200 Block of DUNCAN LOOP E ,DUNEDIN,34698
Sheriff,1/18/2024,12:00:00PM,SO24-18673,CM,VANDAL/CRIM MISCH,14500 Block of GULF BLVD ,PINELLAS SO,33708
Clearwater PD,1/19/2024,01:00:00AM,CW24-10525,PT,THEFT-PETIT,2600 Block of DREW ST ,CLEARWATER,33759
Sheriff,1/22/2024,11:15:00AM,PS24-222,BOSP,BATTERY,5000 Block of 76TH AVE N ,PINELLAS PARK,33781
Sheriff,1/20/2024,08:00:00PM,SO24-20978,PTS,THEFT-SHOPLIFTING,900 Block of E LAKE RD ,PINELLAS SO,34685
